# det_number side channel corrected_fit_amp corrected_fit_energy corrected_fit_fwhm raw_fit_mean
1 0 0 28.14419787 3.180006453 0.08165272676 1624.848116
1 0 1 29.76826696 3.183321138 0.06996793755 1579.835689
1 0 2 40.44311105 3.183134806 0.06472318544 1639.691321
1 0 3 36.856711 3.183306764 0.06187593585 1532.445074
1 0 4 40.99860055 3.181367257 0.06381299414 1597.441471
1 0 5 49.5718196 3.184220058 0.06561258603 1636.241601
1 0 6 49.32660693 3.18237407 0.06082709642 1612.468623
1 0 7 48.92800223 3.183798736 0.06725867618 1517.264243
1 0 8 45.85032857 3.182491628 0.07059104958 1582.359691
1 0 9 62.96857474 3.183141096 0.06244490949 1674.765209
1 0 10 71.26249686 3.182440937 0.06080544306 1660.545256
1 0 11 67.63194144 3.183085535 0.06703286085 1600.308072
1 0 12 57.74635415 3.18152821 0.06784518358 1671.176374
1 0 13 83.03699659 3.18149735 0.06270443759 1666.321885
1 0 14 81.59136438 3.182328167 0.06512267241 1672.536315
1 0 15 73.85093115 3.182101288 0.07088288196 1592.681884
1 0 16 100.3920573 3.182428174 0.05751259654 1691.248501
1 0 17 101.4109135 3.182748209 0.0633491683 1650.154184
1 0 18 110.1583025 3.180948432 0.06055148977 1641.891779
1 0 19 112.5841251 3.18137698 0.06106433713 1600.302889
1 0 20 122.9423277 3.181778101 0.05772325358 1681.461803
1 0 21 135.7625283 3.181604388 0.0576422348 1702.141953
1 0 22 126.4223069 3.182137491 0.06107621999 1675.392617
1 0 23 138.8301566 3.181920677 0.06068757309 1528.520545
1 0 24 152.9770341 3.181791896 0.05520442144 1698.47197
1 0 25 168.8559254 3.18218696 0.05531606141 1692.720476
1 0 26 169.4797429 3.181982001 0.05339728376 1653.211739
1 0 27 163.6408161 3.181911663 0.05893717666 1528.628456
1 0 28 177.8530466 3.18175036 0.053404784 1665.309526
1 0 29 178.5654264 3.181782598 0.05476384588 1674.818443
1 0 30 172.107291 3.182004432 0.05251966777 1721.354223
1 0 31 164.2845427 3.182328822 0.05792642092 1555.646408
1 1 0 434.8071915 3.182027264 0.1172340099 1450.250495
1 1 1 291.6695438 3.182158933 0.1175109638 1414.812649
1 1 2 611.5097961 3.181696431 0.116205849 1423.084918
1 1 3 482.1692089 3.182151011 0.1091803611 1458.320381
3 0 0 28.67779908 3.183634087 0.0714694188 1550.632456
3 0 1 37.42450872 3.183111072 0.06535023464 1655.993781
3 0 2 33.04317214 3.183974018 0.07171724017 1563.925688
3 0 3 38.45840614 3.181793859 0.06248776019 1544.792231
3 0 4 38.97216661 3.179310302 0.07053653013 1523.980801
3 0 5 34.24251208 3.182758105 0.08095186584 1537.943127
3 0 6 45.22645626 3.181621887 0.06096943732 1601.156384
3 0 7 46.97960728 3.182235738 0.06116503195 1556.348064
3 0 8 52.78117072 3.180991336 0.06302465986 1590.271687
3 0 9 51.64355973 3.181364575 0.07034855559 1549.058174
3 0 10 57.94171809 3.181410391 0.07134530209 1587.03773
3 0 11 59.59527428 3.181829525 0.06672932884 1550.601789
3 0 12 66.02542723 3.181268707 0.0659228297 1590.824015
3 0 13 71.70267023 3.181867596 0.06454003661 1606.530743
3 0 14 79.39388734 3.183100233 0.0611459413 1588.007167
3 0 15 78.9044749 3.181916843 0.0636679394 1565.325358
3 0 16 82.32294103 3.182120465 0.06477939948 1624.625277
3 0 17 90.85231317 3.181739999 0.0625485675 1595.448413
3 0 18 108.408155 3.182325285 0.0580159809 1619.814198
3 0 19 108.0412005 3.181860246 0.06529200153 1521.992676
3 0 20 107.5451618 3.181906306 0.06570019323 1579.725663
3 0 21 55.55410792 3.180451774 0.1255986124 1610.177895
3 0 22 129.2998972 3.182285251 0.05875452862 1587.794692
3 0 23 132.5366205 3.181950212 0.06271216165 1553.457444
3 0 24 130.5912669 3.182133218 0.06019127343 1550.01658
3 0 25 132.7002402 3.182226046 0.06007338995 1588.26146
3 0 26 152.9345926 3.181905937 0.05683803138 1611.689147
3 0 27 145.078179 3.181807215 0.0640597336 1552.807925
3 0 28 160.8845703 3.181647245 0.05655171989 1610.172594
3 0 29 170.3138838 3.181684353 0.05530356374 1643.330136
3 0 30 155.4640378 3.181814305 0.0579767335 1679.778879
3 0 31 142.2094484 3.181613224 0.05830667572 1586.780812
3 1 0 475.0210301 3.182177215 0.1037442647 1578.557312
3 1 1 493.7359199 3.182319434 0.1114607607 1491.448654
3 1 2 411.2665677 3.18142154 0.1058842242 1540.445166
3 1 3 328.8723282 3.18145502 0.1453876974 1566.489564
4 0 0 29.27148633 3.180669579 0.07757691487 1480.274595
4 0 1 19.37439297 3.182880762 0.1062637115 1414.160837
4 0 2 26.85417827 3.185794297 0.09228795113 1353.483318
4 0 3 36.15858703 3.181792051 0.07203037296 1488.669209
4 0 4 41.8598878 3.182755882 0.07193065253 1480.70185
4 0 5 42.93024834 3.180721318 0.06923989972 1439.175885
4 0 6 56.04330123 3.182359429 0.05812674346 1514.540784
4 0 7 49.5551483 3.182173809 0.06715614492 1482.34279
4 0 8 54.81238168 3.180971944 0.07218171781 1514.55386
4 0 9 52.20542462 3.181769932 0.06956773389 1488.808699
4 0 10 54.55779073 3.180170329 0.06937013178 1474.928036
4 0 11 62.4803455 3.181341864 0.06997108012 1412.221105
4 0 12 70.41517902 3.182727785 0.06637080327 1545.85868
4 0 13 74.71375779 3.181756428 0.06516528368 1503.319139
4 0 14 76.95248838 3.181538232 0.06428975823 1491.977613
4 0 15 85.32483423 3.181970396 0.06571412958 1495.73189
4 0 16 88.13568968 3.182153994 0.06270301107 1506.911302
4 0 17 95.40275979 3.182424156 0.06466429932 1525.985281
4 0 18 107.7516799 3.181890978 0.06351469249 1499.366411
4 0 19 108.4104586 3.181705742 0.06276994922 1504.654001
4 0 20 112.6516274 3.181594534 0.06231167128 1506.777484
4 0 21 127.2108389 3.181751318 0.05775595402 1575.998722
4 0 22 119.6544435 3.18305929 0.0651139803 1533.502785
4 0 23 118.098364 3.18151763 0.06571362627 1456.247187
4 0 24 131.5645295 3.181472784 0.06157620162 1549.327743
4 0 25 154.3941114 3.182024355 0.05772112917 1577.895729
4 0 26 153.2763368 3.181887007 0.05825617412 1574.313739
4 0 27 137.108986 3.182341172 0.06343875467 1481.33368
4 0 28 155.7054446 3.18231723 0.0532492608 1577.059329
4 0 29 149.3549604 3.182302589 0.05608232566 1558.690889
4 0 30 148.3077169 3.182275942 0.05661818805 1672.745156
4 0 31 124.4028916 3.182100356 0.06264804166 1466.166581
4 1 0 512.0852389 3.181927427 0.107091267 1530.935343
4 1 1 357.8109109 3.181886723 0.1113367966 1515.072768
4 1 2 520.544014 3.181475843 0.1060624978 1505.093468
4 1 3 452.2381679 3.181837707 0.1042702631 1590.853335
