# det_number side channel corrected_fit_amp corrected_fit_energy corrected_fit_fwhm raw_fit_mean
2 0 2 32.77742998 3.179191309 0.07378327011 1536.362673
2 0 3 35.76428519 3.182827038 0.07895793098 1441.41987
2 0 4 34.84306315 3.182598279 0.07566908835 1476.885897
2 0 5 39.72206927 3.184103036 0.07230679881 1489.692901
2 0 6 40.90922961 3.182551337 0.07401748961 1550.681869
2 0 7 43.32011257 3.183695436 0.06332684045 1415.289767
2 0 8 43.88591226 3.181894948 0.07101812137 1568.346061
2 0 9 48.79455485 3.182027486 0.08060431 1543.306484
2 0 10 51.98302367 3.18205599 0.07221859273 1574.157619
2 0 11 57.41192742 3.181334796 0.07323754932 1453.570327
2 0 12 62.76327296 3.182720156 0.07112531841 1561.605947
2 0 13 62.68727259 3.181929635 0.07070196106 1588.151422
2 0 14 66.52927796 3.1820047 0.07185245702 1534.938314
2 0 15 71.01874016 3.181675684 0.06987650856 1502.511612
2 0 16 75.15596625 3.180950905 0.07239278015 1508.947584
2 0 17 81.39855001 3.181841939 0.07032509442 1513.868684
2 0 18 98.59841752 3.181671933 0.06251981376 1620.962416
2 0 19 94.05224506 3.182463935 0.06774814715 1500.06945
2 0 20 102.2287089 3.182223268 0.06062709916 1621.709732
2 0 21 114.8606114 3.181376655 0.06135176921 1634.137658
2 0 22 118.6100561 3.182351068 0.06205241481 1668.200022
2 0 23 137.3287038 3.181980533 0.05525493042 1597.42022
2 0 24 125.3378286 3.181941149 0.06249992152 1677.099839
2 0 25 142.5395268 3.181680279 0.0609481178 1618.770807
2 0 26 129.7377795 3.18170052 0.06060684984 1658.692595
2 0 27 142.5222735 3.182149408 0.06210522466 1559.042471
2 0 28 143.5762364 3.181626229 0.05752691044 1697.472991
2 0 29 120.1313646 3.182547118 0.06811298639 1573.758394
2 0 30 147.7956799 3.182125786 0.05450406106 1663.874707
2 0 31 114.5664503 3.181864523 0.06191010607 1640.77363
2 1 0 487.9978567 3.18277414 0.1183174968 1457.250725
2 1 1 404.1763127 3.182291485 0.112398772 1397.292941
2 1 2 366.2084827 3.181927658 0.116316005 1405.578984
2 1 3 378.1762069 3.182401624 0.1183039081 1434.016125
3 0 0 11.36469935 3.183363982 0.1488408466 1480.156987
3 0 1 20.69175506 3.181235964 0.07033472429 1603.008472
3 0 2 28.19766815 3.182227868 0.07279993989 1515.132664
3 0 3 24.78788977 3.180868783 0.08086931065 1491.765653
3 0 4 22.89548241 3.181182477 0.08722655405 1472.217365
3 0 5 30.82915356 3.181369563 0.08134255828 1487.606057
3 0 6 37.85666308 3.182026599 0.06802914938 1549.837923
3 0 7 33.96588993 3.182739024 0.07323147088 1505.310298
3 0 8 38.02339468 3.18425046 0.07971408968 1537.936649
3 0 9 45.50864998 3.181939176 0.0668822755 1498.56884
3 0 10 49.45402381 3.183184736 0.06636625747 1535.072971
3 0 11 50.93098283 3.181813083 0.07095156071 1501.017636
3 0 12 59.75275604 3.182776974 0.06970135122 1539.06882
3 0 13 56.76628242 3.181637973 0.066773531 1553.87881
3 0 14 61.70878039 3.182407622 0.06814802312 1535.248067
3 0 15 60.50098861 3.182380323 0.07518077104 1511.696021
3 0 16 65.96465521 3.181450643 0.07214640376 1568.645871
3 0 17 75.78528066 3.182475345 0.06990281296 1541.965917
3 0 18 72.85533683 3.182500464 0.07018868698 1561.456234
3 0 19 76.15337532 3.182088403 0.07234583359 1470.301149
3 0 20 98.05554778 3.182137595 0.06503825622 1526.831522
3 0 21 91.05104229 3.181708317 0.06879106338 1556.632702
3 0 22 102.8237491 3.181911182 0.06395773731 1533.054918
3 0 23 99.93893521 3.182455494 0.07112823392 1501.633874
3 0 24 108.0108489 3.182784616 0.0680241304 1496.92939
3 0 25 106.9481298 3.182637862 0.07050829841 1534.384255
3 0 26 111.2519615 3.182220369 0.06276468619 1557.485075
3 0 27 127.9018332 3.182569329 0.0617843348 1503.246619
3 0 28 134.0123326 3.18196409 0.061061638 1558.794822
3 0 29 137.0523377 3.182281323 0.05916663943 1589.931345
3 0 30 117.8153145 3.181929607 0.06126443696 1625.667865
3 0 31 100.0703668 3.183135341 0.06687981141 1531.524839
3 1 0 435.0835132 3.182260431 0.1026325323 1513.727803
3 1 1 421.6867574 3.181066858 0.1145703679 1428.529347
3 1 2 339.4088036 3.182882291 0.1153986465 1477.595665
3 1 3 361.3105299 3.182097871 0.1118758589 1504.532429
4 0 0 14.29202538 3.190191397 0.108675738 1415.616615
4 0 1 24.64906672 3.185670623 0.08582941128 1370.704371
4 0 2 24.45643737 3.182876397 0.07607181181 1313.226546
4 0 3 33.5707348 3.181913773 0.07012379943 1443.236291
4 0 4 34.71840139 3.183283961 0.06091668689 1437.401068
4 0 5 32.67760832 3.178293462 0.08099862382 1393.672426
4 0 6 37.30486746 3.18247218 0.07479614031 1467.593188
4 0 7 38.65198059 3.181327151 0.07258393647 1437.580697
4 0 8 45.49849231 3.18169706 0.06815757656 1468.302267
4 0 9 54.92067136 3.181791879 0.0637081224 1448.285592
4 0 10 47.49128974 3.18553366 0.07815813788 1430.401592
4 0 11 53.2514814 3.180530153 0.06476728488 1370.210453
