# det_number side channel corrected_fit_amp corrected_fit_energy corrected_fit_fwhm raw_fit_mean
2 0 8 2.269851674 3.179998246 0.2811635054 664.625816
2 0 9 2.071382456 3.002690368 0.4366784003 803.8462324
2 0 10 2.036938709 3.133541781 0.3771571393 655.0348542
2 0 11 1.969836132 4.152023369 2.239234787 624.9077811
2 0 12 2.082470628 2.975490217 2.133834095 684.7248047
2 0 13 2.445788781 3.260211257 0.5320578659 782.6717003
2 0 14 2.303046849 3.211606235 0.3924000753 788.0450162
2 0 15 2.21630588 2.586448358 0.2766738686 797.9880237
2 0 16 2.258060895 3.237774766 0.7662039272 839.6193351
2 0 17 2.229550559 3.663846448 0.5233937887 786.6785624
2 0 18 3.831129096 3.21053091 0.2805990872 935.1076394
2 0 19 5.526375376 1.724904809 2.015042208 808.9017261
2 0 20 2.32935345 3.434961014 0.4591294783 795.5394691
2 0 21 2.110012528 3.204266678 0.3392189557 769.6213214
2 0 22 3.584670902 3.197122063 0.3874977191 915.8261161
2 0 23 2.82688645 3.520134485 0.6381933777 816.4971414
2 0 24 3.129382964 4.04687868 0.2974152102 762.6330359
2 0 25 2.594931567 3.153830713 0.2989004231 731.4335793
2 0 27 3.606281709 3.107409512 0.3217315755 749.055214
2 0 28 4.594301544 3.236427826 0.5505048074 826.7168944
2 0 29 6.905844912 3.022729063 0.6878627268 806.6492198
2 0 30 6.621671104 3.173043441 0.2555531492 837.6610336
2 1 0 34.08705843 2.952302815 2.219765618 683.2517746
2 1 1 19.82897106 3.165336895 0.4389400784 696.4373262
2 1 2 19.50980701 2.832906189 0.5814158455 812.3913934
2 1 3 23.83447772 3.160152144 0.5640519798 746.6110471
3 0 0 2.61754121 4.082404229 1.87906701 526.8518413
3 0 1 1.685612373 3.421514241 2.262447466 675.0275875
3 0 2 2.33876096 2.241081324 0.8646668568 1028.050348
3 0 3 2.222551203 2.595403354 0.7197355091 721.001414
3 0 4 1.890912783 3.210994376 0.3722734158 702.3823621
3 0 5 1.883941317 3.084180145 0.6058790173 709.9002075
3 0 6 8.007938475 4.42721515 2.085821463 745.5427475
3 0 8 2.753699945 3.183713237 0.338800595 726.6476519
3 0 9 1127.42902 6.075610658 2.035791708 718.3555998
3 0 10 3.471646834 3.182233516 0.6238103232 726.4585353
3 0 11 3.526431888 3.192887241 0.348407624 723.1756056
3 0 12 2.804158821 3.313055113 0.4551709164 701.7314096
3 0 14 2.403110053 3.006350462 2.244651811 661.3717691
3 0 16 1.795473893 3.2900365 2.328140735 646.6266441
3 0 17 3.530795736 3.109074088 0.2584571214 655.5481473
3 0 18 2.899693586 3.154234223 0.279473666 662.0566087
3 0 19 2.318863091 3.39686714 2.309351971 636.3034859
3 0 20 3.644136112 3.168675541 0.3624545537 638.8674761
3 0 21 3.98148792 3.143428517 0.293307633 648.099884
3 0 22 5.480373503 3.211004394 0.3005011965 634.6816724
3 0 23 3.930206712 3.160745721 0.3824368655 675.3063937
3 0 24 3.820160022 3.219361692 0.2712935012 700.299138
3 0 25 14.79330941 1.463118003 1.878475529 886.5324778
3 0 26 4.122338665 3.183662281 0.2323916876 710.8562849
3 0 27 5.997003935 3.128386269 0.2995670366 784.6388703
3 0 28 9.967446261 3.183074498 0.2165115379 804.2618949
3 0 29 7.682104558 3.185265703 0.3249229783 786.9216207
3 0 30 5.555306258 2.942754425 0.9855858171 745.2304518
3 0 31 3.73941063 3.158358107 0.3671713965 683.4213661
3 1 0 42.46100475 3.31930744 0.6255550086 654.6552602
3 1 1 30.60935037 3.186339327 0.4474941009 665.4624513
3 1 2 37.41365971 3.835711313 2.018329029 742.2283623
3 1 3 24.3116903 3.18396065 0.5538927894 669.0746499
4 0 0 1.596111328 1.764431503 0.3116208509 1097.56934
4 0 1 1.584999562 3.155998221 0.6033921644 639.9914314
4 0 2 1.92859994 3.107343652 0.4096235215 780.863254
4 0 3 1.509874986 3.41930654 0.5565795046 794.3678544
4 0 4 1.795714664 3.145619951 0.2880374414 711.8344995
4 0 5 2.022887042 2.672839619 0.3261350513 829.5590415
4 0 6 2.199187748 3.290748476 0.5589437143 745.3040623
4 0 7 2.732801294 2.476023028 2.323562307 716.3072094
4 0 8 2.279444145 3.183491979 0.2952189005 753.428195
4 0 9 2.994882339 3.164037286 0.1794357808 766.3974199
4 0 10 2.916968514 3.182275997 0.301861749 758.7175418
4 0 11 2.115011335 2.942075273 0.2884581496 902.5528117
4 0 12 94.74731588 6.867440119 2.454228572 792.0294031
4 0 13 2.992464524 2.58801579 1.805759834 768.9756046
4 0 14 2.753001753 3.217030864 0.3520091886 902.8394839
4 0 15 1.859655636 3.746929764 0.5406945166 773.8007501
4 0 16 3.011902841 2.732471888 0.4324867307 906.0466618
4 0 17 2.006277591 4.735401365 2.648538711 917.7976216
4 0 18 3.76391548 3.174878736 0.2279415244 901.2673998
4 0 19 2.596106751 3.196822868 0.3197083338 923.255703
4 0 20 3.230271753 3.830694339 0.2613493546 982.1632148
4 0 21 2.957134482 3.185649209 0.2929057515 924.8021266
4 0 22 3.262000558 3.138639016 2.020154414 928.1846069
4 0 23 4.686299824 2.496027942 0.4007665603 1169.561988
4 0 24 3.717576853 3.181274441 0.4122937954 921.4863065
4 0 25 3.898667656 3.025770945 0.4461718586 994.9832001
4 0 27 6.362260043 3.27362854 0.4303418565 853.9348187
4 0 28 7.29453538 3.187497035 0.3102070139 943.9441679
4 0 29 8.083537869 3.164893396 0.3694847951 922.5203978
4 0 30 10.08918138 3.135333728 0.2144734584 990.0746425
4 0 31 71.05728449 5.102381616 2.039490603 799.3390847
4 1 0 37.70073597 3.183600638 0.362291493 898.1388537
4 1 1 24.0350464 3.184753562 0.5635174112 911.4183794
4 1 2 30.09265971 3.091685836 0.5223314535 884.071288
4 1 3 29.96750244 3.260124193 0.3871474125 842.3554715
