0	0.364	
10	0.058	
20	0.104	
30	0.143	
40	0.171	
50	0.194	
60	0.208	
70	0.223	
80	0.231	
90	0.24	
100	0.246	
112	0.26	
120	0.267	
130	0.27	
140	0.279	
150	0.291	
160	0.299	
170	0.305	
180	0.314	
190	0.317	
200	0.325	
