# det_number side channel corrected_fit_amp corrected_fit_energy corrected_fit_fwhm raw_fit_mean
1 0 16 1.43945438 3.19804653 0.2952003919 442.9156581
1 0 17 2.483312302 3.177547259 0.09848280897 441.2470975
1 0 19 1.574559422 2.139372903 0.1525241384 1009.687252
1 1 1 1.106154829 3.187976316 0.6244533288 472.4037349
1 1 2 1.391233504 3.433201454 0.4031305708 452.9165184
2 0 15 1.330590986 3.1604671 0.3629532958 420
2 0 18 9.046809217 2.154812235 1.172015314 419.9995524
2 0 19 1.005434487 3.06498268 1.154826887 433.5530093
2 0 20 1.158945189 3.222961878 0.4170206825 439.6901934
2 0 21 5.099917604 4.325312611 1.616521122 419.7322448
2 0 22 1.502019292 2.853088054 0.1981398621 649.3534308
2 0 23 1.204826753 3.440751282 0.6265691114 519.1877184
2 0 25 1.908328257 3.173929583 0.3078455415 563.9444403
2 0 26 6.816061122 1.313084506 1.487961989 782.0837326
2 0 27 2.414875027 5.373416091 2.783050689 419.9272767
2 0 29 1.663653348 3.16428455 0.1705107468 454.3408901
2 1 1 5.706186462 3.174924078 0.2688718824 464.2564542
2 1 2 1.996865161 3.166647794 0.2541722214 458.5476862
4 0 8 1.351770276 3.197862437 0.2931244261 417.1263249
4 0 9 1.340800455 3.144813692 0.3054631049 418.2218764
4 0 11 1.007118158 3.192948688 0.4871953731 414.6235479
4 0 12 1.342458065 3.163466778 0.3877393484 436
4 0 13 2.483312824 2.58541791 0.1266207456 524.841734
4 0 14 1.247582704 4.565824959 0.5003573681 410.0595488
4 0 15 2.033339119 3.140357622 0.2345703746 424.3056753
4 0 16 1.539109772 3.216100562 0.4029211346 433.2501085
4 0 17 1.219292432 2.975167823 0.5505580816 568.6377944
4 0 18 1.398995817 3.162819695 0.3797813187 527.7574765
4 0 19 1.572927971 3.160989586 0.444905918 428.0002245
4 0 20 6.368787992 3.555544501 0.7469014684 427.1863555
4 0 21 1.321276671 4.173288813 0.9983767183 449.6625263
4 0 22 1.464643221 3.223640088 0.442421115 432.5240389
4 0 23 1.341582792 3.716993707 1.763648082 553.288028
4 0 24 3.852096765 1.425011052 1.381905548 602.5456551
4 0 25 1.617774131 3.155718349 0.4082329963 614.5414122
4 0 26 10.86797287 4.965744854 1.870831317 524.373772
4 0 27 1.784996605 3.199326143 0.2759434246 419.4083784
4 0 30 5.115744345 4.210829667 1.060967127 420
4 1 1 17.78096448 4.420074458 1.961192653 549.2149888
4 1 2 5.950915543 3.195818137 0.3508443879 500.2237781
