# det_number side channel corrected_fit_amp corrected_fit_energy corrected_fit_fwhm raw_fit_mean
1 0 0 33.68356371 5.491235757 0.1119821478 2201.530446
1 0 1 39.40585557 5.485650609 0.1121843811 2220.75167
1 0 2 26.67143511 5.487405435 0.1405393215 2020.618769
1 0 3 32.70443759 5.48544071 0.1279220556 2181.588854
1 0 4 34.88289019 5.486608269 0.122153088 2158.204585
1 0 5 32.81569472 5.48910207 0.1234346195 2115.469004
1 0 6 37.75981647 5.48491283 0.1055821208 2241.995957
1 0 7 36.05361714 5.48437563 0.1092874562 2194.123743
1 1 0 80.58382981 5.485190166 0.4170815615 877.4157927
2 0 0 49.31058601 5.485920196 0.1202728765 2261.583594
2 0 1 41.88893287 5.488171734 0.1247253275 2178.374684
2 0 2 34.08307154 5.489306303 0.1488388629 2207.109928
2 0 3 34.28691208 5.489349347 0.1468306559 2174.995817
2 0 4 42.97698891 5.48396521 0.1297361621 2227.22113
2 0 5 38.04321803 5.487921376 0.1488027872 2200.928674
2 0 6 35.70422068 5.487580043 0.1486779011 2271.898113
2 0 7 37.9303347 5.487958765 0.1319010663 2181.084936
2 1 0 101.0290669 5.477624071 0.4547121622 928.8259132
3 0 0 28.39892201 5.484970122 0.139681662 2208.237585
3 0 1 26.32543511 5.484514162 0.1464291142 2225.574651
3 0 2 20.95273124 5.487943988 0.2037430312 2123.679303
3 0 3 16.41320665 5.487160802 0.2489088401 2153.950834
3 0 4 13.47482082 5.482254077 0.290744447 2145.814005
3 0 5 21.66943721 5.489458684 0.2133168231 2147.030947
3 0 6 27.5620167 5.486497501 0.1471866939 2197.57955
3 0 7 28.5726221 5.488333499 0.1400653543 2286.176929
3 1 0 75.03012016 5.489475312 0.4587061964 871.4518161
4 0 0 26.45032032 5.483913524 0.1686849061 2199.296628
4 0 1 20.52721493 5.483394529 0.2104812328 2047.796297
4 0 2 21.97841949 5.485800892 0.1840686905 2225.133358
4 0 3 18.85238012 5.479647067 0.215953618 2082.307071
4 0 4 19.25891893 5.484923799 0.235872878 2129.070918
4 0 5 15.61628372 5.480931899 0.2358436195 2185.623281
4 0 6 20.62191972 5.484343694 0.1665923815 2270.949876
4 0 7 23.84461696 5.488739045 0.1577830117 2150.303588
4 1 0 74.71528793 5.49211718 0.4720658048 870.6824371
5 0 0 50.88488504 5.487425606 0.1085678861 2179.479264
5 0 1 44.44569286 5.486543242 0.12715435 2292.045239
5 0 2 46.36801545 5.48556411 0.1095130301 2262.903412
5 0 3 50.70745601 5.485380631 0.1150969757 2246.670372
5 0 4 50.60581872 5.486959183 0.1133312295 2190.052447
5 0 5 43.28683006 5.486370364 0.1217222681 2170.03286
5 0 6 47.27775701 5.485807046 0.1125408281 2182.730769
5 0 7 47.01582673 5.484273532 0.1139986901 2158.991689
5 1 0 107.6881649 5.484949203 0.4121711853 909.8983476
6 0 0 56.01883898 5.485945296 0.0968864736 2358.037915
6 0 1 52.15565369 5.486956084 0.09889419808 2336.630618
6 0 2 52.99001779 5.486056567 0.101355007 2265.930267
6 0 3 50.19460657 5.486622095 0.1076266852 2242.501573
6 0 4 49.59952365 5.485930731 0.1112331155 2262.529713
6 0 5 57.01372351 5.486097056 0.09931341594 2362.028177
6 0 6 50.6737349 5.486404745 0.105665618 2259.309293
6 0 7 51.51069447 5.486178823 0.1025863362 2180.074793
6 1 0 120.6667791 5.48631177 0.379956363 923.8884264
7 0 0 41.24194664 5.486977286 0.1248245075 2128.302768
7 0 1 47.83070345 5.486566954 0.1215013658 2235.738618
7 0 2 48.90861109 5.487064281 0.1102367756 2284.928852
7 0 3 49.8872139 5.485168903 0.1151879333 2284.193078
7 0 4 47.54452308 5.486370667 0.1057599261 2287.921171
7 0 5 50.53221701 5.487409494 0.09947565636 2245.171594
7 0 6 46.73181336 5.486634885 0.1165957307 2267.877504
7 0 7 47.13003405 5.48629859 0.1142354003 2210.994124
7 1 0 109.1961055 5.485729942 0.4022197889 942.1118984
8 0 0 40.65420983 5.486703045 0.1037633332 2263.078497
8 0 1 38.48045548 5.487325328 0.09671113348 2211.786535
8 0 2 36.20608363 5.487108065 0.1098825267 2115.935203
8 0 3 32.17297035 5.486608278 0.1210635512 2054.589309
8 0 4 35.32749895 5.485927488 0.1215527222 2185.17105
8 0 5 39.3063118 5.488724706 0.1101083874 2108.124425
8 0 6 38.27530803 5.486713839 0.102783872 2335.708334
8 0 7 37.90150913 5.48468623 0.10947829 2167.182617
8 1 0 86.71438181 5.493172086 0.4098015173 872.0960498
