# det_number side channel corrected_fit_amp corrected_fit_energy corrected_fit_fwhm raw_fit_mean
1 0 0 30.16086167 3.181298417 0.06796347476 1615.186172
1 0 1 33.81542435 3.181900251 0.06206063444 1573.645811
1 0 2 31.39666347 3.181861299 0.06955131109 1633.772337
1 0 3 37.29963731 3.182132767 0.06238514744 1526.90022
1 0 4 29.3388087 3.182944573 0.07525120233 1587.684927
1 0 5 39.84351553 3.182059422 0.07078165014 1628.612282
1 0 6 38.11961328 3.182129713 0.0656925549 1603.240155
1 0 7 47.4086487 3.182397388 0.06262524874 1509.52215
1 0 8 47.80726317 3.18350192 0.06881438296 1575.872075
1 0 9 54.43847222 3.182025247 0.06063866522 1666.004891
1 0 10 50.53227768 3.183089007 0.07302130988 1653.577636
1 0 11 58.3387187 3.182041129 0.06458094915 1593.510227
1 0 12 60.38004748 3.181772474 0.06912171477 1663.869892
1 0 13 69.47705762 3.182030341 0.0623184778 1656.503967
1 0 14 75.61979795 3.181998865 0.06230669656 1663.622337
1 0 15 83.25403345 3.181625627 0.06078869358 1584.478582
1 0 16 92.34562404 3.181349743 0.05772132288 1681.316285
1 0 17 91.59623397 3.181903908 0.05834848598 1641.593715
1 0 18 97.79399675 3.182258695 0.05914293178 1634.109943
1 0 19 105.0479321 3.182344221 0.0627241893 1592.12482
1 0 20 106.1389669 3.181836693 0.05719831351 1671.864623
1 0 21 111.9948173 3.182384483 0.05862208651 1693.422096
1 0 22 132.2551092 3.181683364 0.05437303301 1668.055782
1 0 23 116.2859711 3.182445739 0.06459632421 1521.15585
1 0 24 144.1298118 3.182062483 0.0544259378 1689.845827
1 0 25 138.9195933 3.182126947 0.05711945944 1683.624405
1 0 26 142.9642173 3.182160946 0.05881535387 1644.328242
1 0 27 141.0314671 3.181602741 0.06048445236 1521.010491
1 0 28 149.8481694 3.18266397 0.05711468161 1656.472562
1 0 29 164.7213478 3.181925134 0.05333328474 1666.799321
1 0 30 150.308024 3.181946458 0.05438514521 1712.064791
1 0 31 148.984186 3.181066833 0.05676630242 1548.937067
1 1 0 418.3479564 3.18194791 0.1114162983 1442.164551
1 1 1 260.8505888 3.181380496 0.1145845926 1404.430084
1 1 2 531.0608758 3.182100419 0.1185014399 1412.803936
1 1 3 434.3204127 3.181569166 0.1106240092 1448.059871
2 0 0 27.89743193 3.181334793 0.07169759343 1530.230549
2 0 1 35.98380875 3.18032699 0.06150708656 1640.518402
2 0 2 33.78100123 3.180644554 0.07046559119 1582.910855
2 0 3 32.79184772 3.181198276 0.07850957084 1485.468092
2 0 4 36.7449403 3.18020476 0.07034807814 1518.907341
2 0 5 38.74133921 3.181415308 0.07730776882 1532.098984
2 0 6 47.47265252 3.18248234 0.05922728971 1591.271619
2 0 7 51.13779874 3.182587397 0.07386661075 1453.779585
2 0 8 59.18805341 3.182722496 0.05622479209 1611.449543
2 0 9 54.28652027 3.181589633 0.0689206265 1587.002543
2 0 10 57.64396153 3.181607535 0.06694212045 1618.490496
2 0 11 60.45155068 3.181858326 0.06795308444 1492.682264
2 0 12 72.0021759 3.181969527 0.06161357234 1603.981916
2 0 13 77.02059005 3.181026309 0.06361018309 1629.061228
2 0 14 76.0478018 3.182576807 0.06381433874 1574.682223
2 0 15 79.61536462 3.181739054 0.06682075637 1540.416422
2 0 16 80.64829969 3.182179963 0.06993264309 1548.158581
2 0 17 84.57782619 3.181465921 0.07017202625 1553.797076
2 0 18 101.9110953 3.181718518 0.0604460468 1661.443868
2 0 19 106.2065295 3.183396514 0.06505178151 1535.90274
2 0 20 109.1623481 3.181762649 0.06312161233 1661.829679
2 0 21 120.3415139 3.18111332 0.05804787056 1674.975523
2 0 22 138.9786805 3.182042019 0.05326655942 1711.215462
2 0 23 133.7634172 3.181420822 0.05745171102 1636.909692
2 0 24 142.3757487 3.181503286 0.05530597595 1719.746494
2 0 25 154.2639294 3.182234792 0.05668409095 1660.583299
2 0 26 156.3556744 3.182039159 0.05513438779 1702.043213
2 0 27 142.0597042 3.181436373 0.05915983217 1597.88154
2 0 28 177.8897402 3.182029227 0.05152431469 1743.923939
2 0 29 132.9066903 3.182444055 0.0659883406 1616.921587
2 0 30 145.1469283 3.181634991 0.05827722917 1709.185672
2 0 31 157.6009354 3.181877593 0.05136692611 1684.946875
2 1 0 521.3470662 3.18174728 0.1143201025 1501.722768
2 1 1 425.4757457 3.182156334 0.1139422179 1437.24148
2 1 2 386.3645725 3.182262232 0.1133497368 1446.191729
2 1 3 411.1681566 3.182251059 0.1145507509 1478.203859
3 0 0 24.77416527 3.17905507 0.07220322206 1544.299675
3 0 1 32.9969927 3.181972475 0.0544602929 1649.100674
3 0 2 29.81040377 3.184344254 0.07156866544 1557.494631
3 0 3 25.86059398 3.181350178 0.07873095695 1534.894224
3 0 4 34.18408461 3.181892333 0.07616105264 1515.242356
3 0 5 35.97400722 3.182964629 0.06817679657 1531.238385
3 0 6 35.32277327 3.181644965 0.07286020411 1592.520175
3 0 7 45.92768466 3.182645443 0.06516146891 1546.355469
3 0 8 47.65473894 3.181454292 0.06802452026 1582.699527
3 0 9 47.99512041 3.181488151 0.06773158805 1540.743794
3 0 10 49.63104463 3.181268484 0.07055493832 1580.327358
3 0 11 51.25974349 3.182058058 0.06792493032 1542.769748
3 0 12 65.81127393 3.18101745 0.06727869156 1584.214025
3 0 13 70.79014544 3.181666998 0.06076571502 1598.733825
3 0 14 67.60026949 3.182399756 0.06672826611 1580.637834
3 0 15 75.8512907 3.181788891 0.06111767285 1558.381856
3 0 16 76.20121825 3.181343601 0.06115560466 1615.972633
3 0 17 74.22873188 3.182547853 0.0693624443 1587.104806
3 0 18 98.40974393 3.181294959 0.05825482244 1611.603248
3 0 19 96.42386896 3.181630548 0.06483725041 1514.457829
3 0 20 94.64607191 3.181683833 0.06336032366 1572.373988
3 0 21 108.7947455 3.182095454 0.06148902597 1602.972958
3 0 22 124.8614435 3.182256426 0.06210318783 1580.193572
3 0 23 130.7200859 3.182317102 0.05506278277 1546.383908
3 0 24 128.7973195 3.181595986 0.06347034701 1541.428916
3 0 25 140.2305648 3.182172348 0.0568533293 1580.274221
3 0 26 141.2945147 3.182881007 0.05798553477 1603.667191
3 0 27 136.2947418 3.181980208 0.06252146695 1545.234502
3 0 28 153.9579906 3.181865581 0.0542164274 1602.468807
3 0 29 159.7186321 3.181579718 0.05501596339 1635.413231
3 0 30 130.152374 3.182095882 0.05996995765 1671.219267
3 0 31 123.9466913 3.181663423 0.06195833283 1579.29234
3 1 0 464.2344864 3.182265711 0.1039345703 1566.007395
3 1 1 457.2170448 3.181998455 0.1093733948 1480.392652
3 1 2 379.1253403 3.182066919 0.1088637572 1529.044085
3 1 3 391.1775601 3.181976335 0.1093953021 1555.549902
4 0 0 30.22993671 3.182677816 0.06853777389 1474.053832
4 0 1 27.12674826 3.18337161 0.08292395742 1406.546962
4 0 2 24.32121476 3.182506215 0.09065136091 1347.225108
4 0 3 38.49447249 3.183728786 0.06173518906 1481.62055
4 0 4 37.15022389 3.181344845 0.07131505647 1472.271489
4 0 5 36.63515293 3.181819361 0.07298040078 1429.810593
4 0 6 48.98332203 3.182579779 0.06492649084 1505.202575
4 0 7 44.03829814 3.181303311 0.07011157184 1474.4851
4 0 8 53.05754471 3.181611956 0.06397449946 1506.263962
4 0 9 56.41414122 3.182429088 0.06141575195 1485.939851
4 0 10 55.57445771 3.181113041 0.07204080417 1467.149699
4 0 11 57.18060995 3.181757933 0.06704740138 1403.541131
4 0 12 63.66658912 3.182268721 0.06408650922 1539.193552
4 0 13 70.75406789 3.18247292 0.06452404351 1495.589679
4 0 14 67.17623093 3.183454915 0.06850168635 1481.501794
4 0 15 72.90037989 3.182147624 0.0666470203 1489.594811
4 0 16 92.15046334 3.182115425 0.06596540192 1499.055582
4 0 17 94.05070884 3.181706322 0.06342361829 1519.632987
4 0 18 91.03085568 3.18176732 0.0677380167 1490.678818
4 0 19 99.71769914 3.182552548 0.06045324184 1497.150983
4 0 20 99.15584238 3.181992695 0.06475191523 1498.384724
4 0 21 105.2928448 3.181822269 0.05806456505 1569.040042
4 0 22 115.4616689 3.182455092 0.06071951445 1525.229162
4 0 23 119.1236925 3.182592 0.06433363373 1449.910813
4 0 24 134.6780863 3.182452857 0.05717999306 1542.555266
4 0 25 131.6631409 3.182025669 0.05548599538 1571.307923
4 0 26 143.9494323 3.181597402 0.05252437312 1566.636815
4 0 27 127.2427575 3.182218636 0.06292807246 1474.901591
4 0 28 127.8007637 3.182429971 0.05803579173 1569.556404
