# det_number side channel corrected_fit_amp corrected_fit_energy corrected_fit_fwhm raw_fit_mean
1 0 0 36.97746563 5.485503563 0.1152229622 2233.382194
1 0 1 39.38302236 5.48651126 0.1040683818 2260.721977
1 0 2 24.5609189 5.487627783 0.1662546338 2059.367433
1 0 3 46.67657386 5.485087298 0.09169190842 2228.826974
1 0 4 47.29779135 5.48496013 0.1028420107 2204.858877
1 0 5 41.597123 5.488505633 0.1029096196 2158.415037
1 0 6 39.66881137 5.48611767 0.1122760248 2272.625325
1 0 7 41.40305006 5.486692176 0.110110908 2221.773094
1 1 0 86.24849295 5.487338761 0.4421519013 902.1774321
2 0 0 52.09551162 5.486935897 0.1048782179 2306.275467
2 0 1 50.3974023 5.486788287 0.1164941078 2222.225156
2 0 2 52.70134717 5.485333223 0.1096023279 2267.27835
2 0 3 58.67399806 5.484476935 0.1022909425 2221.530046
2 0 4 52.91101123 5.485977867 0.1046477258 2279.711233
2 0 5 47.71229389 5.488441123 0.1155539761 2256.639504
2 0 6 49.00489479 5.485292669 0.1087509956 2329.816727
2 0 7 50.39287709 5.485837532 0.1065547672 2235.951008
2 1 0 113.9321414 5.488535245 0.4133319243 963.5631418
3 0 0 38.87336623 5.485603959 0.1086303523 2273.403578
3 0 1 45.12051246 5.485943433 0.09895228495 2305.141633
3 0 2 32.73214201 5.488201034 0.1235405223 2216.854542
3 0 3 36.12715518 5.486553761 0.1064616683 2257.485005
3 0 4 39.74279144 5.486157112 0.1057841785 2254.281396
3 0 5 39.3542749 5.485924794 0.1168269992 2240.131475
3 0 6 35.72050483 5.486919331 0.1188798895 2276.042744
3 0 7 14.47444362 5.478439969 0.2717276356 2356.221716
3 1 0 89.15654523 5.48649071 0.4136344342 926.5162765
4 0 0 40.32515047 5.484087941 0.1104492991 2278.767549
4 0 1 32.67424609 5.490028963 0.1457067845 2124.174392
4 0 2 40.08253387 5.488131043 0.1059841307 2316.086034
4 0 3 37.23438539 5.487418575 0.1122133949 2161.037929
4 0 4 35.79352553 5.487932625 0.1208324209 2213.030906
4 0 5 40.7044228 5.487731307 0.1027699975 2276.369718
4 0 6 39.91323507 5.487086663 0.1097615581 2354.44742
4 0 7 36.68465487 5.485537409 0.1156841647 2225.311717
4 1 0 87.98630825 5.486378854 0.4123225006 915.8768569
5 0 0 51.14642744 5.483560093 0.1129590986 2197.618357
5 0 1 44.19775828 5.487278941 0.1221663933 2306.248403
5 0 2 58.13643897 5.486649783 0.09871079639 2275.553288
5 0 3 47.77374208 5.48527036 0.118241682 2257.293053
5 0 4 53.38698969 5.487853837 0.1028754404 2203.662097
5 0 5 43.96502887 5.485889134 0.1240260358 2183.038425
5 0 6 50.52899068 5.486673337 0.1143076369 2195.572808
5 0 7 47.90997998 5.486385587 0.1126265983 2171.596992
5 1 0 108.8564605 5.483154357 0.4276294566 921.0438507
6 0 0 57.06194932 5.48561754 0.09795147916 2386.606486
6 0 1 58.50861753 5.486269155 0.09636388268 2369.73451
6 0 2 51.04259496 5.487649946 0.1005147354 2298.485562
6 0 3 54.78829036 5.487909536 0.1058517518 2273.030523
6 0 4 52.7823902 5.487046954 0.09066579591 2304.197694
6 0 5 50.29684205 5.484960224 0.1019589225 2401.784233
6 0 6 46.10259175 5.486328726 0.1051830156 2297.899123
6 0 7 50.66331748 5.486153092 0.09689602235 2211.386524
6 1 0 126.9103103 5.487086346 0.3554553923 955.6166918
7 0 0 45.25874049 5.485392537 0.1203220754 2152.40818
7 0 1 44.67139606 5.485360043 0.1102030733 2260.332282
7 0 2 49.69475995 5.486769025 0.1169189834 2309.214481
7 0 3 49.60960417 5.486559869 0.1008294333 2312.284017
7 0 4 53.26833732 5.486857369 0.1016007326 2313.647728
7 0 5 49.0338996 5.488499471 0.1069818054 2269.115177
7 0 6 50.10328992 5.485552565 0.1077567268 2289.224562
7 0 7 45.28636052 5.486778248 0.1159955427 2234.007798
7 1 0 114.5256281 5.484314739 0.4059428358 960.9143637
8 0 0 42.19451295 5.484316331 0.09440630651 2296.587686
8 0 1 34.58704805 5.484855979 0.1096225919 2242.526501
8 0 2 44.22700574 5.487871864 0.1033232723 2146.515196
8 0 3 36.85166372 5.485815568 0.1125102237 2086.928254
8 0 4 41.37199253 5.486038353 0.1023035065 2217.948902
8 0 5 35.77335233 5.486607269 0.1172575506 2140.043941
8 0 6 40.11072152 5.485475547 0.09414260266 2360.853277
8 0 7 38.86232258 5.484889205 0.1122237271 2193.057143
8 1 0 86.27937877 5.486723892 0.423665703 895.4324042
