# det_number side channel corrected_fit_amp corrected_fit_energy corrected_fit_fwhm raw_fit_mean
1 0 0 44.05043496 5.48953139 0.09723016544 2221.069911
1 0 1 39.95911081 5.486677182 0.1134999653 2247.93514
1 0 2 32.16837585 5.485907507 0.1388785861 2046.281137
1 0 3 44.56114423 5.484547438 0.1044211666 2214.834987
1 0 4 44.75067063 5.48657476 0.1002495525 2189.900531
1 0 5 45.9697036 5.48650038 0.1001583017 2146.853309
1 0 6 43.48635321 5.486035642 0.1025745319 2261.679608
1 0 7 46.11257528 5.485900666 0.1101544553 2207.114301
1 1 0 91.12001847 5.486473607 0.4200585335 895.9712243
2 0 0 58.20745807 5.488295352 0.1044607116 2287.072264
2 0 1 49.82166482 5.485628748 0.1150863861 2204.57069
2 0 2 49.37269608 5.485179901 0.1186725189 2248.050551
2 0 3 47.91848231 5.48562958 0.1215871778 2204.525297
2 0 4 45.90671264 5.486216419 0.1261510466 2259.352176
2 0 5 51.94155381 5.48777968 0.1181175412 2237.393016
2 0 6 45.26893597 5.487067806 0.1240994322 2307.791485
2 0 7 37.65762004 5.486052149 0.141182713 2212.630183
2 1 0 113.0331015 5.484177807 0.4392082996 950.5019626
3 0 0 38.45967374 5.488953844 0.1037988269 2246.85772
3 0 1 32.74400776 5.4861951 0.1198962038 2278.206919
3 0 2 27.54256366 5.486415016 0.1417044992 2181.701067
3 0 3 27.3888212 5.485813395 0.1540180871 2219.692479
3 0 4 25.17556373 5.487909657 0.1640168256 2210.369565
3 0 5 29.00463566 5.486398451 0.1458579324 2206.232116
3 0 6 37.64161994 5.487271409 0.1212645268 2246.954984
3 0 7 31.40904631 5.490764569 0.1402104039 2328.047072
3 1 0 87.38992217 5.484209128 0.4048141295 906.8723701
4 0 0 30.39715936 5.490343474 0.1401513439 2241.064939
4 0 1 32.00538092 5.485709036 0.1396995086 2094.171139
4 0 2 28.61809642 5.485280246 0.1641934089 2276.659755
4 0 3 32.58109266 5.487485897 0.1444177779 2126.461065
4 0 4 31.38632859 5.485472131 0.152839461 2171.54748
4 0 5 28.70633496 5.485165725 0.1518171862 2233.927769
4 0 6 34.50516288 5.486256852 0.1347053013 2319.008603
4 0 7 30.72963219 5.487020808 0.1389082433 2192.584053
4 1 0 87.35816959 5.492494752 0.4272788579 896.6966877
5 0 0 50.62123434 5.485381676 0.114976567 2187.405347
5 0 1 46.79823899 5.486644288 0.1317173954 2301.976965
5 0 2 63.43963151 5.483650881 0.1032396331 2270.894867
5 0 3 57.89491418 5.485556331 0.1046103176 2254.187396
5 0 4 49.8674302 5.486100766 0.1072672568 2200.468294
5 0 5 51.64299953 5.486360788 0.1145364293 2178.891448
5 0 6 54.24796067 5.487807864 0.103240247 2191.041937
5 0 7 47.20183331 5.486255253 0.1144986179 2165.527544
5 1 0 115.2499177 5.486962718 0.432490338 913.9742942
6 0 0 54.89238944 5.486595307 0.1025775223 2373.303997
6 0 1 54.8256772 5.485952178 0.09631195328 2362.363499
6 0 2 52.99055737 5.487348479 0.1051024818 2287.830672
6 0 3 58.22778418 5.486928941 0.09691330256 2263.788565
6 0 4 55.29547235 5.48627548 0.1046415975 2291.223747
6 0 5 63.15286677 5.485431709 0.0916089545 2391.887976
6 0 6 56.89020571 5.48737271 0.09856370326 2286.049663
6 0 7 49.65867959 5.486108719 0.1057424497 2199.988436
6 1 0 125.8081793 5.486626178 0.3798437409 945.5935036
7 0 0 42.94998413 5.485437977 0.1239867835 2140.121835
7 0 1 55.86471182 5.487497282 0.09986949534 2253.144444
7 0 2 46.80070127 5.487628942 0.1160114117 2301.11071
7 0 3 46.95803386 5.486760481 0.1052990758 2302.513555
7 0 4 56.39407387 5.48587664 0.09977146981 2305.794046
7 0 5 47.13327872 5.48617662 0.1082594145 2262.520501
7 0 6 51.27692981 5.488812477 0.09853739581 2281.963128
7 0 7 38.40938454 5.487722939 0.1282069492 2222.969051
7 1 0 110.3004521 5.487837668 0.3969976201 955.5853659
8 0 0 43.18406758 5.487830234 0.09066681574 2284.916238
8 0 1 45.5010638 5.487269048 0.09219649592 2231.220819
8 0 2 34.4115213 5.487899664 0.1125588799 2136.317431
8 0 3 41.52515775 5.484329631 0.1080373363 2077.170333
8 0 4 43.9851337 5.489359959 0.09793847529 2204.244666
8 0 5 38.95066409 5.482387955 0.1048369204 2130.181123
8 0 6 45.6522338 5.486671656 0.09586437773 2351.401342
8 0 7 39.94728867 5.487695001 0.1131053939 2183.406513
8 1 0 91.30982393 5.484391271 0.4185701954 889.0671737
