# det_number side channel corrected_fit_amp corrected_fit_energy corrected_fit_fwhm raw_fit_mean
4 0 0 11.90765557 5.48551263 0.1343107244 1450.095272
4 0 1 13.41615493 5.484314702 0.1701551813 1393.24509
4 0 2 16.24733842 5.484416506 0.1350636221 1331.435463
4 0 3 19.72793938 5.486538825 0.1151478144 1464.428818
4 0 4 22.61853361 5.488725393 0.121069789 1456.559644
4 0 5 22.95044784 5.489289527 0.1260057305 1414.998005
4 0 6 27.17721035 5.487954541 0.1131832975 1490.791423
4 0 7 33.05428869 5.486398461 0.1115780741 1460.095612
4 0 8 27.70043511 5.486801912 0.1072449288 1490.79261
4 0 9 35.48864977 5.488766744 0.1041298816 1467.784796
4 0 10 31.32500763 5.487729355 0.1249598923 1451.953002
4 0 11 34.96979653 5.491027734 0.1362417415 1388.96425
4 0 12 38.69115832 5.485249598 0.112558768 1523.462487
4 0 13 36.91222368 5.486244853 0.1233175363 1481.31621
4 0 14 41.00161305 5.486211591 0.11244085 1467.930354
4 0 15 51.45399576 5.48685181 0.1031027229 1475.136121
4 0 16 50.61848695 5.485841241 0.107577156 1484.054465
4 0 17 48.69794565 5.485660856 0.1147498368 1503.510026
4 0 18 54.42345108 5.486356611 0.1104800326 1476.317334
4 0 19 60.21199535 5.485062829 0.1083792892 1483.642047
4 0 20 61.51319631 5.488087204 0.1134614202 1483.95826
4 0 21 70.53381457 5.485966534 0.09888942635 1553.530125
4 0 22 64.30399062 5.486979453 0.1136876208 1511.08704
4 0 23 70.33828862 5.486025934 0.1034174391 1436.898254
4 0 24 75.42704959 5.488323146 0.1049779151 1526.591307
4 0 25 79.9157751 5.486139383 0.09827633393 1555.761634
4 0 26 86.09159766 5.486347803 0.1012550444 1551.176636
4 0 27 79.1173035 5.485936701 0.1047815487 1460.633863
4 0 28 87.66577018 5.486157115 0.09822763956 1554.614106
4 0 29 82.16985555 5.48722895 0.09758536021 1535.573768
4 0 30 83.52346621 5.486289203 0.09830045857 1647.509282
4 0 31 72.85070242 5.486191648 0.1039123504 1441.478622
4 1 0 291.1277004 5.48655034 0.1907950558 1498.131019
4 1 1 200.3608822 5.487140059 0.1917464615 1484.10297
4 1 2 299.3210944 5.486995463 0.1809240076 1475.338609
4 1 3 253.3048169 5.486685849 0.1809782057 1557.466894
