# det_number side channel corrected_fit_amp corrected_fit_energy corrected_fit_fwhm raw_fit_mean
2 0 15 82.91854104 3.182364346 0.06489806656 1542.467107
2 0 16 70.12513118 3.181731631 0.07810473214 1551.156874
2 0 17 83.35506739 3.182279517 0.07279056826 1555.996474
2 0 18 116.5249641 3.181722508 0.05733259028 1664.982737
2 0 19 104.1569221 3.182147879 0.06401375342 1539.098256
2 0 20 101.4506308 3.181990156 0.06360619589 1663.787303
2 0 21 116.9208859 3.181710162 0.06172031655 1678.187298
2 0 22 135.6569205 3.182335334 0.054508789 1714.583593
2 0 23 129.5145058 3.181712833 0.05546969679 1638.709454
2 0 24 143.1273005 3.182138383 0.05395461605 1721.239757
2 0 25 126.4438863 3.181919794 0.05919610426 1661.882266
2 0 26 151.6606232 3.181762097 0.05266218253 1704.564794
2 0 27 151.1353993 3.181721849 0.06132594458 1601.064563
2 0 28 169.6061232 3.182028587 0.05071739435 1745.929152
2 0 29 121.6862824 3.181749192 0.0659332603 1619.51148
2 0 30 138.3272947 3.181726858 0.0594923797 1712.22826
2 0 31 151.3793131 3.181519927 0.05190399408 1688.65821
2 1 0 507.9275114 3.181631077 0.1112350116 1504.497075
2 1 1 405.87399 3.182201799 0.1144837499 1439.701546
2 1 2 380.5451001 3.181274049 0.110519308 1449.716786
2 1 3 409.7733069 3.181851712 0.112394447 1480.987094
3 0 0 21.80875133 3.18216445 0.08184181234 1541.883285
3 0 1 29.07368709 3.183140117 0.07233773776 1650.341039
3 0 2 26.03651682 3.18308444 0.07023382864 1560.370752
3 0 3 28.64997008 3.184203335 0.06953928672 1537.695914
3 0 4 25.83093843 3.187446298 0.06856147386 1519.340851
3 0 5 33.96192019 3.182956402 0.07335446416 1531.735674
3 0 6 40.25477081 3.183349913 0.06672651713 1594.276678
3 0 7 40.34289625 3.181937089 0.07018302025 1550.408751
3 0 8 47.05411971 3.182414538 0.06369388255 1586.571701
3 0 9 46.1182464 3.1816649 0.07233180119 1541.045775
3 0 10 48.11206137 3.182783679 0.06240879188 1581.101047
3 0 11 50.63088787 3.180937826 0.06948058668 1546.292776
3 0 12 53.28049932 3.181202659 0.06720886899 1585.10213
3 0 13 69.38409199 3.18417137 0.06025538941 1599.771308
3 0 14 65.31859746 3.181552942 0.06559752691 1582.675116
3 0 15 76.44127098 3.182121802 0.06077305882 1560.318643
3 0 16 79.15020353 3.181399966 0.06155995236 1618.381475
3 0 17 86.60524648 3.182097956 0.06473656535 1589.690924
3 0 18 97.14888852 3.182269782 0.05867920542 1613.470485
3 0 19 89.94649005 3.182099861 0.06093877237 1517.364743
3 0 20 101.8127734 3.182010398 0.06248451394 1574.812716
3 0 21 103.0983391 3.182374075 0.06182211818 1605.858373
3 0 22 107.6142692 3.18229263 0.05764437504 1582.699131
3 0 23 112.1218186 3.182721358 0.0665673782 1547.894474
3 0 24 114.6204887 3.181842382 0.0628246255 1544.714862
3 0 25 129.5929324 3.183638963 0.0598229039 1582.397065
3 0 26 137.8804481 3.181701006 0.05521731083 1605.398807
3 0 27 119.7930173 3.182643658 0.06453189944 1548.222275
3 0 28 145.9495701 3.182072652 0.05647627953 1604.07675
3 0 29 152.3989342 3.18200298 0.05514552154 1637.727172
3 0 30 142.1310366 3.182238773 0.05644378678 1674.009656
3 0 31 121.3793214 3.182489752 0.06081886111 1582.42909
3 1 0 425.7820336 3.182145192 0.1057058385 1569.765705
3 1 1 451.3501348 3.18214707 0.1114748907 1483.8381
3 1 2 367.4282394 3.182572579 0.1077893844 1532.899796
3 1 3 370.5131091 3.182508829 0.1094110807 1558.019784
4 0 0 27.87723235 3.182721077 0.06851781207 1475.551574
4 0 1 17.31959104 3.18050226 0.09382486916 1410.709306
4 0 2 23.85319207 3.181633229 0.09399606745 1348.289742
4 0 3 31.52330564 3.182327713 0.07301797786 1482.055412
4 0 4 37.885097 3.180991999 0.06597716125 1476.574892
4 0 5 33.22611665 3.181249996 0.07702128162 1433.623116
4 0 6 49.25577984 3.182236214 0.06394405131 1507.963871
4 0 7 49.68058296 3.182654812 0.06655394233 1476.803014
4 0 8 48.85023536 3.18216142 0.07133460084 1507.040244
4 0 9 56.69803076 3.181663687 0.06561716031 1486.52232
4 0 10 49.24454834 3.180974347 0.07330691772 1467.435943
4 0 11 52.85032191 3.182534101 0.07498089846 1404.394269
4 0 12 68.67548303 3.18080014 0.06206993777 1541.99626
4 0 13 57.53678529 3.182380677 0.07674859255 1496.973717
4 0 14 75.56004942 3.182632269 0.06631068405 1485.294199
4 0 15 80.00526036 3.182060447 0.06377539759 1490.789219
4 0 16 75.69186193 3.182437053 0.06782757574 1500.471897
4 0 17 89.7853759 3.182338114 0.06147985083 1521.728781
4 0 18 82.66896912 3.182833889 0.06924604553 1492.815071
4 0 19 90.01595545 3.181244521 0.06720012333 1499.666922
4 0 20 86.91926163 3.181858609 0.06349149455 1501.421372
4 0 21 107.6690792 3.181515315 0.05966280424 1571.025964
4 0 22 108.8191584 3.182452117 0.06421942715 1527.16391
4 0 23 110.4677958 3.182114584 0.06466689525 1452.206388
4 0 24 110.8424011 3.182806423 0.05705822237 1543.863521
4 0 25 121.4102165 3.182280208 0.05807289527 1572.943648
4 0 26 145.8411666 3.181895554 0.05039569249 1568.371822
4 0 27 118.9135016 3.182144061 0.06491704758 1476.370127
4 0 28 136.5363299 3.181471249 0.0563324891 1571.606282
4 0 29 143.7539331 3.181765996 0.05420523437 1554.428866
4 0 30 127.6772723 3.181774206 0.05711408855 1667.347735
4 0 31 111.2966053 3.182965781 0.06388600893 1460.422902
4 1 0 468.0014489 3.182421168 0.108420025 1522.752632
4 1 1 327.1836667 3.181254312 0.1057657874 1506.552012
4 1 2 458.7681843 3.182419778 0.1062987259 1496.217942
4 1 3 407.6401847 3.181862329 0.101907632 1582.543701
