# det_number side channel corrected_fit_amp corrected_fit_energy corrected_fit_fwhm raw_fit_mean
1 0 0 8.269390424 3.184104124 0.06425553688 1601.045754
1 0 1 4.542335807 3.176363335 0.1133311296 1555.567722
1 0 2 10.73659773 3.181714632 0.06025792789 1617.913437
1 0 3 11.17953658 3.180945889 0.06264027303 1513.693989
1 0 4 10.16674041 3.184653917 0.08202454642 1570.314521
1 0 5 12.4367875 3.182782701 0.07446717317 1615.876523
1 0 6 11.73147187 3.18645891 0.06672959618 1590.564181
1 0 7 13.10438943 3.179257817 0.07779411749 1496.81223
1 0 8 14.84553864 3.183186474 0.08227539196 1562.052231
1 0 9 14.27532915 3.178821811 0.06796928172 1652.894593
1 0 10 20.29310652 3.182812088 0.05500120097 1642.151921
1 0 11 23.15049249 3.182046208 0.05185011698 1580.656566
1 0 12 20.14482869 3.181596117 0.0563306755 1650.577486
1 0 13 23.40002539 3.18175155 0.06271426351 1645.373902
1 0 14 23.44219198 3.181898667 0.06435506977 1649.790036
1 0 15 25.99119182 3.18305914 0.06788387602 1569.594962
1 0 16 27.59567796 3.182033161 0.05676477581 1667.096292
1 0 17 33.012319 3.182157949 0.06183555131 1629.890025
1 0 18 24.99399915 3.183697873 0.06173040272 1618.387654
1 0 19 32.3400675 3.182375719 0.05898180095 1579.820671
1 0 20 32.90765985 3.183339952 0.05837656824 1656.654864
1 0 21 36.53548422 3.181643425 0.06506557069 1680.678347
1 0 22 39.83357889 3.179921802 0.06152010333 1654.229869
1 0 23 28.00700164 3.182386053 0.07120286195 1508.293464
1 0 24 43.14719647 3.18033194 0.05854621945 1675.169389
1 0 25 49.0135789 3.182427519 0.05130624085 1671.223001
1 0 26 41.16702922 3.181406093 0.06128686813 1630.574478
1 0 27 43.50167721 3.18231762 0.06402217856 1509.51807
1 0 28 43.18168568 3.181908755 0.06029054443 1641.416997
1 0 29 49.64968958 3.181521795 0.05308239371 1651.645376
1 0 30 45.38048985 3.181981204 0.052012836 1697.844591
1 0 31 38.66967054 3.182434085 0.06189255965 1531.981602
1 1 0 133.759528 3.181842228 0.1173702753 1428.43943
1 1 1 85.05116728 3.182519251 0.1112683055 1390.778707
1 1 2 169.6100769 3.181894511 0.1185719012 1398.420408
1 1 3 127.5671407 3.183078429 0.1162723491 1431.59534
2 0 0 11.08201092 3.181998682 0.06482238023 1516.112034
2 0 1 13.25588047 3.177522353 0.06048055031 1627.662197
2 0 2 10.98069213 3.187986565 0.07228264231 1566.57014
2 0 3 12.13197848 3.181723032 0.07542979596 1470.843614
2 0 4 9.721211976 3.180427408 0.07678414508 1509.193071
2 0 5 10.46917423 3.180443704 0.07856510888 1521.802196
2 0 6 16.91230426 3.179845766 0.06864804084 1580.110071
2 0 7 17.53746188 3.18102591 0.06551671044 1443.598901
2 0 8 14.81300153 3.182668777 0.06268700119 1599.634582
2 0 9 20.73063434 3.185857845 0.05719349493 1577.158933
2 0 10 17.42236694 3.181710174 0.06987765824 1604.232856
2 0 11 20.86297395 3.182731208 0.06707958866 1481.328148
2 0 12 19.25185948 3.180383824 0.07129024863 1591.169374
2 0 13 22.54132249 3.182258631 0.067156725 1617.710007
2 0 14 31.67798437 3.183848182 0.05607187494 1560.233632
2 0 15 28.02956132 3.182693702 0.06444213959 1530.032292
2 0 16 22.0771111 3.182702073 0.0742079178 1537.019556
2 0 17 27.59184616 3.184456231 0.07150174588 1541.739274
2 0 18 37.25980077 3.180592181 0.05998132636 1647.510707
2 0 19 36.08295915 3.181851232 0.05825963447 1525.543884
2 0 20 33.74544033 3.181862663 0.0580361286 1649.172913
2 0 21 41.55939667 3.184948001 0.05480455931 1663.198254
2 0 22 37.18387941 3.18141111 0.05680147728 1699.211865
2 0 23 43.3143926 3.181615772 0.05865731429 1624.97351
2 0 24 41.0965772 3.180466795 0.05204091309 1706.320315
2 0 25 43.00152398 3.182017895 0.05885152432 1645.949985
2 0 26 52.62947905 3.182829642 0.05709249856 1687.867182
2 0 27 47.94853121 3.182248273 0.06175745023 1586.319416
2 0 28 55.40219926 3.180773641 0.05033289736 1729.534027
2 0 29 48.17531536 3.182152979 0.06014701749 1603.084856
2 0 30 45.76558112 3.182017288 0.056695861 1696.288532
2 0 31 46.48244266 3.18203528 0.05292190698 1672.461479
2 1 0 171.5154177 3.181335335 0.112818204 1486.299961
2 1 1 135.3478676 3.180764353 0.1131038666 1424.487511
2 1 2 130.2872919 3.184004314 0.1091620888 1431.445692
2 1 3 130.9877221 3.181368746 0.1124353145 1462.887872
3 0 0 5.704250693 3.191052822 0.07397721673 1525.394716
3 0 1 7.614475913 3.186977453 0.08745580491 1636.502002
3 0 2 9.275813971 3.185262758 0.06823680183 1546.205623
3 0 3 12.35168732 3.184037075 0.05756887373 1523.194562
3 0 4 10.06582493 3.183900738 0.0606553993 1504.647332
3 0 5 11.1917792 3.181623029 0.06461762436 1515.146544
3 0 6 13.99146056 3.180631188 0.0591070537 1582.254321
3 0 7 14.36891153 3.182675211 0.06075283648 1534.124812
3 0 8 13.85047439 3.18193915 0.06098897134 1571.945168
3 0 9 9.806456117 3.181016924 0.0748734276 1527.656844
3 0 10 14.11180207 3.176782691 0.07332741069 1564.281214
3 0 11 14.58236936 3.183079009 0.06797900745 1529.57115
3 0 12 15.58659443 3.182135855 0.06578497691 1570.741238
3 0 13 23.45700584 3.182538045 0.06500824865 1583.949904
3 0 14 17.33636959 3.18206454 0.07840623758 1566.242319
3 0 15 29.30180792 3.181011216 0.05941708888 1545.835253
3 0 16 27.79530057 3.183518433 0.06118964503 1602.933075
3 0 17 22.16733134 3.185304699 0.0640351424 1574.157635
3 0 18 29.70479521 3.182312182 0.06464808638 1597.055426
3 0 19 27.49656421 3.181142 0.06783474029 1503.199243
3 0 20 34.55134201 3.184725536 0.06863694526 1558.119597
3 0 21 39.56739568 3.181404991 0.05696879106 1589.1749
3 0 22 34.27728258 3.18342271 0.06342345568 1568.293721
3 0 23 43.31186531 3.182902625 0.06192317708 1533.182919
3 0 24 40.70173572 3.182176287 0.06556400361 1529.188627
3 0 25 44.73698091 3.181578441 0.05891562102 1565.850395
3 0 26 41.46336447 3.181737235 0.0566615833 1588.569856
3 0 27 49.62321335 3.182697586 0.0559865531 1531.563467
3 0 28 45.26576911 3.183227059 0.05505778753 1589.175024
3 0 29 46.02835515 3.183020257 0.05827430554 1619.968736
3 0 30 44.22708335 3.181897854 0.06068714231 1657.37063
3 0 31 42.51331075 3.182182766 0.05646938452 1565.846679
