# det_number side channel corrected_fit_amp corrected_fit_energy corrected_fit_fwhm raw_fit_mean
1 0 0 23.67955039 3.184415684 0.08511255653 1615.399146
1 0 1 23.07439358 3.180299468 0.07459544346 1580.070264
1 0 2 31.00507146 3.181775256 0.07231306462 1637.937858
1 0 3 30.24136074 3.181398752 0.07380242241 1530.193777
1 0 4 34.2140611 3.182502102 0.06892933581 1591.626989
1 0 5 35.14818496 3.182909845 0.06837702553 1634.43999
1 0 6 44.46243908 3.182293314 0.06595803149 1609.365899
1 0 7 56.37067846 3.182015476 0.06119176118 1512.944623
1 0 8 47.13580009 3.182302741 0.07076371017 1579.494732
1 0 9 50.88665053 3.180534325 0.06802606488 1670.561201
1 0 10 60.33121827 3.182977968 0.06132951725 1657.801926
1 0 11 66.76500845 3.18335683 0.06636101172 1597.200751
1 0 12 60.51184196 3.182891279 0.06712086805 1667.052918
1 0 13 60.73263672 3.182506097 0.069494391 1660.029321
1 0 14 80.43906816 3.182824033 0.05921449239 1668.190211
1 0 15 74.70242633 3.182015972 0.06391284882 1589.55391
1 0 16 88.15280614 3.182149095 0.05804565809 1686.380223
1 0 17 76.98007724 3.182026357 0.06631474377 1646.415045
1 0 18 86.15831072 3.18203609 0.06335071022 1637.461398
1 0 19 109.9858954 3.181421263 0.05611987406 1597.256721
1 0 20 105.4561708 3.182545759 0.0598224551 1675.661205
1 0 21 108.7530551 3.182176382 0.06100386863 1697.850351
1 0 22 128.4647392 3.182363176 0.05553303473 1672.599357
1 0 23 111.9284318 3.182185422 0.063791243 1525.241879
1 0 24 136.5617739 3.181874115 0.06013271924 1692.694283
1 0 25 145.3473051 3.181471405 0.05520245361 1689.548796
1 0 26 140.140455 3.18220439 0.05622718927 1649.393447
1 0 27 131.9245296 3.182147888 0.06242187503 1525.057854
1 0 28 152.2084059 3.18252367 0.0595550162 1661.468116
1 0 29 155.2672973 3.181664718 0.05425054329 1670.968587
1 0 30 157.6198174 3.182308958 0.05581196768 1716.796003
