# det_number side channel corrected_fit_amp corrected_fit_energy corrected_fit_fwhm raw_fit_mean
1 0 0 32.89541072 3.182467224 0.06572201591 1607.793909
1 0 1 24.259859 3.180593563 0.08925333892 1563.173202
1 0 2 28.8570034 3.182382454 0.07044735942 1624.218932
1 0 3 39.38301688 3.182574441 0.06846343876 1519.707797
1 0 4 40.04073072 3.180867016 0.07047636352 1581.421342
1 0 5 42.75470779 3.183936066 0.06736460004 1620.732102
1 0 6 49.05919774 3.181784465 0.06340423505 1596.294385
1 0 7 50.25587279 3.18174794 0.06869562688 1500.710751
1 0 8 63.53489225 3.182381734 0.06072902528 1568.20777
1 0 9 60.87676307 3.182585885 0.06101199654 1659.906507
1 0 10 63.31214245 3.181546931 0.06180194826 1646.027916
1 0 11 57.3859558 3.18087284 0.06719331163 1587.229012
1 0 12 74.1042405 3.182336517 0.06134407912 1656.374286
1 0 13 72.95450245 3.182201497 0.06751074288 1648.966255
1 0 14 86.50754189 3.182100397 0.05767494491 1657.272574
1 0 15 83.73367515 3.181499539 0.06270519596 1578.900049
1 0 16 78.66961195 3.181821454 0.06868399191 1672.550064
1 0 17 98.88091453 3.18282856 0.06236894647 1635.139882
1 0 18 105.9662035 3.183108531 0.06032363374 1626.956929
1 0 19 117.8866076 3.182419914 0.05854372639 1586.004457
1 0 20 125.2827805 3.181216711 0.05666790641 1664.778675
1 0 21 128.5282503 3.181934486 0.05886270526 1686.292278
1 0 22 149.3490054 3.181844627 0.05627847425 1660.395481
1 0 23 129.7997219 3.182006851 0.06261550649 1513.999501
1 0 24 139.844106 3.182161815 0.05875257182 1681.052895
1 0 25 165.0011035 3.181682599 0.05324841271 1676.638264
1 0 26 158.9613808 3.181761821 0.05735616461 1638.013341
1 0 27 146.5398119 3.182136618 0.06242829812 1514.32543
1 0 28 166.8501956 3.181612384 0.0547546911 1649.235416
1 0 29 156.6206738 3.182095408 0.05380330826 1658.77995
1 0 30 157.890314 3.181333809 0.05336412872 1704.98272
1 0 31 166.1321412 3.181873627 0.05585077288 1541.136629
1 1 0 432.0406593 3.182163496 0.1166362357 1434.188965
1 1 1 264.1783942 3.182325749 0.1224253367 1395.712257
1 1 2 606.7594579 3.18183728 0.1182012489 1404.93827
1 1 3 454.4546925 3.181807078 0.1111472261 1439.361064
2 0 0 31.94695875 3.183025265 0.06788296469 1522.153499
2 0 1 33.78229904 3.180097809 0.0729326351 1632.233502
2 0 2 38.53748172 3.181996385 0.06840898878 1576.507388
2 0 3 41.90779721 3.182563209 0.06842419589 1479.445212
2 0 4 41.8587161 3.185441176 0.0712927134 1512.956583
2 0 5 52.23108805 3.183521807 0.06497355432 1526.216625
2 0 6 54.06590967 3.181942119 0.06786049456 1588.054356
2 0 7 42.88522178 3.183339355 0.08092202401 1445.774974
2 0 8 57.95479047 3.182904508 0.06688427993 1604.03959
2 0 9 60.08494964 3.181847596 0.06558239336 1579.700498
2 0 10 75.14962083 3.182276756 0.06236539251 1610.505903
2 0 11 65.60872403 3.181074707 0.07148705944 1486.807736
2 0 12 78.54704346 3.182758519 0.06346285702 1596.994935
2 0 13 79.38388646 3.182243942 0.06953845274 1620.903544
2 0 14 82.04103811 3.181165224 0.06791312655 1568.414031
2 0 15 91.90978913 3.18248931 0.06420947896 1535.106947
2 0 16 84.96971178 3.181993879 0.07376734092 1540.791386
2 0 17 84.05002737 3.182269426 0.06802770172 1547.434184
2 0 18 105.6817182 3.181847349 0.0602828874 1655.720522
2 0 19 108.3825202 3.181997111 0.06314433041 1531.572654
2 0 20 121.2509946 3.181600483 0.06055092822 1654.752736
2 0 21 133.730268 3.182490117 0.0572076094 1668.931467
2 0 22 148.1258565 3.182253041 0.05417247692 1704.113446
2 0 23 148.8176966 3.18192215 0.05833636665 1629.237453
2 0 24 175.3883709 3.182075259 0.05239846626 1712.30031
2 0 25 143.0288079 3.182220455 0.06077167605 1652.917634
2 0 26 166.3415979 3.182353622 0.05527089246 1694.256531
2 0 27 160.8791179 3.181913799 0.05612572957 1592.25244
2 0 28 164.891498 3.182474801 0.05346347693 1737.083141
2 0 29 140.5652268 3.181814997 0.0629923868 1609.650471
