# det_number side channel corrected_fit_amp corrected_fit_energy corrected_fit_fwhm raw_fit_mean
1 1 2 537.6983236 3.181362202 0.1168519173 1420.259375
1 1 3 414.7188634 3.18187438 0.110708383 1455.22724
2 0 0 30.81192843 3.182717404 0.07042381078 1535.201773
2 0 1 31.28531563 3.181298424 0.07241360719 1644.595944
2 0 2 38.78124688 3.181213356 0.06665670743 1587.916
2 0 3 34.6762601 3.182277301 0.07072400238 1489.690059
2 0 4 40.32387252 3.182567017 0.07344172102 1524.849593
2 0 5 41.12306206 3.183070475 0.06447612956 1539.338115
2 0 6 47.67979597 3.182364455 0.068602162 1596.804033
2 0 7 46.95230918 3.181651342 0.06980913507 1458.493036
2 0 8 51.45936248 3.183266052 0.06980397105 1616.27311
2 0 9 51.93647495 3.18156101 0.07161553183 1590.839301
2 0 10 60.35794193 3.182146963 0.06704684189 1622.589224
2 0 11 53.04745193 3.181093197 0.07663835704 1497.689564
2 0 12 73.49085486 3.181804828 0.06750613111 1609.823852
2 0 13 75.20897663 3.182183608 0.06730262718 1634.056454
2 0 14 66.47691238 3.182140368 0.07219509637 1580.572099
2 0 15 84.40666857 3.182307579 0.06288531466 1547.293246
2 0 16 80.1191264 3.180917059 0.06946549439 1553.219924
2 0 17 86.60147992 3.181953686 0.06855229328 1559.389383
2 0 18 99.99461901 3.182693485 0.06104683064 1668.104723
2 0 19 88.90831435 3.18175399 0.06650210685 1541.290338
2 0 20 110.5561728 3.182587491 0.05814161433 1667.073153
2 0 21 121.8703282 3.182241227 0.05832568282 1681.528597
2 0 22 121.569671 3.181839527 0.05339537571 1717.020277
2 0 23 125.9613662 3.181339276 0.05751734809 1642.854984
2 0 24 138.7782639 3.181884845 0.05532310498 1724.892366
2 0 25 136.0681075 3.182019933 0.06072267984 1664.978022
2 0 26 154.5121775 3.182361907 0.05342412476 1706.944281
2 0 27 153.3356217 3.18230914 0.05604028286 1602.888328
2 0 28 165.4440925 3.183308266 0.04881939294 1749.172977
2 0 29 125.9557762 3.181697295 0.06557631338 1622.386389
2 0 30 129.7133699 3.182113298 0.05818084476 1714.800283
2 0 31 154.2291042 3.181328456 0.05072513253 1691.669725
2 1 0 485.9397721 3.182032056 0.1164098311 1508.47167
2 1 1 409.5602005 3.181472847 0.1107484685 1443.680816
2 1 2 389.1108345 3.181372677 0.1115465834 1452.469044
2 1 3 396.3861777 3.182164605 0.1171879283 1485.291574
3 0 0 19.72996292 3.181951907 0.08692183168 1547.580042
3 0 1 20.33113823 3.183680101 0.07910111154 1654.22014
3 0 2 31.7284717 3.182098305 0.06856291466 1563.457378
3 0 3 27.20887659 3.179497069 0.08597948454 1539.375712
3 0 4 32.6273147 3.181049897 0.06643760214 1521.159667
3 0 5 35.6506611 3.180105202 0.07062956155 1537.072272
3 0 6 40.88749433 3.180414922 0.06553532161 1600.189025
3 0 7 38.98722368 3.180779936 0.07297845559 1553.269883
3 0 8 54.8644617 3.181841752 0.05941462122 1587.469468
3 0 9 44.83405692 3.181864863 0.07435084164 1544.450079
3 0 10 56.34283836 3.181689784 0.06323416115 1585.846233
3 0 11 52.17630811 3.182485341 0.0705208434 1548.755201
3 0 12 60.36050482 3.181445063 0.06548340434 1589.083228
3 0 13 67.3215481 3.181677556 0.06233537827 1604.618982
3 0 14 72.86230861 3.181422382 0.06058906181 1586.542333
3 0 15 67.37243899 3.18237172 0.06631164065 1562.805292
3 0 16 79.86471235 3.1815809 0.05974140208 1623.00433
3 0 17 75.79562397 3.182497575 0.06410453725 1593.319267
3 0 18 87.1267362 3.182514884 0.06261190988 1615.913097
3 0 19 98.09014993 3.18079812 0.0615268494 1519.793061
3 0 20 103.2308874 3.181851617 0.06015848971 1578.666487
3 0 21 110.8799114 3.182165643 0.05973082002 1609.082427
3 0 22 109.696223 3.182194041 0.06286132029 1586.355121
3 0 23 117.4192924 3.182323873 0.05859547658 1552.352311
3 0 24 118.2878087 3.182108251 0.06312491135 1547.408078
3 0 25 132.3261259 3.181986201 0.06028702603 1587.094319
3 0 26 140.3184822 3.181893381 0.0547858784 1609.340551
3 0 27 119.4307699 3.182005447 0.06470409622 1551.130975
3 0 28 136.3731399 3.18247317 0.05823303158 1607.71736
3 0 29 151.9676364 3.181992285 0.05735686819 1640.764193
3 0 30 124.4811939 3.182975143 0.06059980909 1675.978432
3 0 31 131.1369422 3.182246997 0.0575603531 1585.208898
3 1 0 434.8372648 3.182432699 0.1051805369 1574.964553
3 1 1 456.2842291 3.181975056 0.1064910127 1488.750425
3 1 2 352.5569524 3.182526522 0.1100163082 1537.908581
3 1 3 384.5520952 3.18189741 0.106771453 1564.241527
4 0 0 29.5637532 3.184481745 0.06445140103 1478.851968
4 0 1 24.72455421 3.182976292 0.07251302878 1413.015948
4 0 2 25.98595961 3.180822704 0.08535766121 1353.813153
4 0 3 33.55383664 3.182040108 0.06752973793 1485.649708
4 0 4 31.99661989 3.178875846 0.07044527689 1480.812618
4 0 5 33.59093915 3.180558923 0.07457549128 1435.228702
4 0 6 43.69956315 3.183402125 0.06973750962 1511.72931
4 0 7 42.26769213 3.182780504 0.07107203375 1478.084381
4 0 8 45.17068824 3.182439027 0.07203888311 1511.133331
4 0 9 55.36817883 3.181888228 0.06647382415 1489.68759
4 0 10 57.2877209 3.183306192 0.05856993151 1472.071871
4 0 11 55.75181844 3.18077918 0.07050472245 1408.767507
4 0 12 64.18039072 3.181810696 0.06473963547 1543.088719
4 0 13 65.89499901 3.181865682 0.06678557258 1502.089004
4 0 14 64.52777723 3.182117692 0.07060433 1489.345362
4 0 15 75.01955188 3.181867621 0.06119286606 1495.974051
4 0 16 74.64452362 3.182396051 0.06911912874 1503.345942
4 0 17 81.93426914 3.182388434 0.06733825214 1523.079548
4 0 18 81.73223421 3.18219723 0.06549577261 1496.272654
4 0 19 90.02395626 3.181848163 0.06545208553 1503.732219
4 0 20 100.7756202 3.182193876 0.06604706384 1503.771035
4 0 21 116.5749604 3.181936851 0.05830604059 1573.95417
4 0 22 112.3542815 3.182652061 0.06159249332 1530.512473
4 0 23 96.81549895 3.182894775 0.06735091354 1454.598918
4 0 24 124.7956301 3.182098218 0.05666298504 1548.044145
4 0 25 137.3141481 3.182238561 0.05761682405 1575.467893
4 0 26 132.7822206 3.182128201 0.05730911075 1572.112863
4 0 27 114.5857345 3.18230291 0.06468342211 1478.929846
4 0 28 144.4192103 3.18221676 0.05257967524 1574.600757
4 0 29 133.6321445 3.182927922 0.05408474217 1556.927654
4 0 30 128.5173533 3.181979723 0.05596860544 1670.605569
4 0 31 107.0564033 3.181547979 0.06153666113 1464.606919
4 1 0 469.7106777 3.182264399 0.1090094823 1528.137251
4 1 1 331.9666431 3.181276139 0.1053788595 1511.485659
4 1 2 460.128401 3.181599399 0.1059871861 1501.351546
4 1 3 390.8450924 3.182406595 0.1019804004 1586.816249
