# differential cross section with RCHB for 21Na + p at 8 MeV
# theta[degree]  sigma[mb/sr] 
0.01	4.64e+16
1.0	464900000.0
2.0	29090000.0
3.0	5721000.0
4.0	1790000.0
5.0	720400.0
6.0	339400.0
7.0	178100.0
8.0	101200.0
9.0	61050.0
10.0	38660.0
11.0	25490.0
12.0	17390.0
13.0	12230.0
14.0	8842.0
15.0	6557.0
16.0	4980.0
17.0	3868.0
18.0	3069.0
19.0	2484.0
20.0	2049.0
21.0	1719.0
22.0	1465.0
23.0	1267.0
24.0	1108.0
25.0	980.4
26.0	875.1
27.0	787.1
28.0	712.5
29.0	648.2
30.0	592.1
31.0	542.5
32.0	498.1
33.0	458.1
34.0	421.7
35.0	388.4
36.0	357.6
37.0	329.1
38.0	302.6
39.0	277.9
40.0	254.8
41.0	233.2
42.0	213.0
43.0	194.0
44.0	176.3
45.0	159.7
46.0	144.1
47.0	129.6
48.0	116.1
49.0	103.6
50.0	91.95
51.0	81.2
52.0	71.3
53.0	62.21
54.0	53.89
55.0	46.33
56.0	39.48
57.0	33.31
58.0	27.8
59.0	22.9
60.0	18.58
61.0	14.81
62.0	11.56
63.0	8.79
64.0	6.48
65.0	4.58
66.0	3.07
67.0	1.92
68.0	1.09
69.0	0.56
70.0	0.3
71.0	0.28
72.0	0.47
73.0	0.85
74.0	1.39
75.0	2.07
76.0	2.88
77.0	3.78
78.0	4.76
79.0	5.8
80.0	6.89
81.0	8.01
82.0	9.15
83.0	10.28
84.0	11.41
85.0	12.52
86.0	13.6
87.0	14.63
88.0	15.63
89.0	16.56
90.0	17.44
91.0	18.25
92.0	18.99
93.0	19.66
94.0	20.25
95.0	20.76
96.0	21.18
97.0	21.53
98.0	21.79
99.0	21.98
100.0	22.07
101.0	22.09
102.0	22.03
103.0	21.9
104.0	21.69
105.0	21.4
106.0	21.05
107.0	20.64
108.0	20.17
109.0	19.64
110.0	19.06
111.0	18.43
112.0	17.76
113.0	17.06
114.0	16.33
115.0	15.56
116.0	14.78
117.0	13.99
118.0	13.18
119.0	12.37
120.0	11.56
121.0	10.76
122.0	9.97
123.0	9.19
124.0	8.43
125.0	7.7
126.0	7.0
127.0	6.33
128.0	5.7
129.0	5.11
130.0	4.56
131.0	4.06
132.0	3.6
133.0	3.2
134.0	2.85
135.0	2.56
136.0	2.32
137.0	2.14
138.0	2.02
139.0	1.96
140.0	1.95
141.0	2.0
142.0	2.11
143.0	2.28
144.0	2.5
145.0	2.77
146.0	3.09
147.0	3.47
148.0	3.88
149.0	4.35
150.0	4.85
151.0	5.39
152.0	5.97
153.0	6.57
154.0	7.2
155.0	7.86
156.0	8.53
157.0	9.22
158.0	9.92
159.0	10.63
160.0	11.34
161.0	12.05
162.0	12.75
163.0	13.44
164.0	14.12
165.0	14.78
166.0	15.41
167.0	16.02
168.0	16.61
169.0	17.16
170.0	17.67
171.0	18.14
172.0	18.57
173.0	18.96
174.0	19.3
175.0	19.59
176.0	19.83
177.0	20.02
178.0	20.16
179.0	20.24
180.0	20.27
