# angle-averged differential cross section for 21Na + p at 8 MeV
# theta[degree]  sigma[mb/sr] 
0.01	4.64e+16
1.0	464970000.0
2.0	29103000.0
3.0	5721700.0
4.0	1788400.0
5.0	718350.0
6.0	337570.0
7.0	176610.0
8.0	99919.0
9.0	60040.0
10.0	37850.0
11.0	24837.0
12.0	16867.0
13.0	11809.0
14.0	8501.6
15.0	6280.9
16.0	4754.6
17.0	3683.4
18.0	2916.9
19.0	2357.9
20.0	1943.0
21.0	1629.8
22.0	1388.8
23.0	1200.4
24.0	1050.35
25.0	928.84
26.0	828.69
27.0	744.79
28.0	673.35
29.0	611.66
30.0	557.6
31.0	509.71
32.0	466.79
33.0	427.99
34.0	392.62
35.0	360.18
36.0	330.27
37.0	302.6
38.0	276.88
39.0	252.96
40.0	230.67
41.0	209.92
42.0	190.55
43.0	172.52
44.0	155.76
45.0	140.17
46.0	125.73
47.0	112.39
48.0	100.07
49.0	88.74
50.0	78.38
51.0	68.91
52.0	60.33
53.0	52.57
54.0	45.58
55.0	39.34
56.0	33.79
57.0	28.89
58.0	24.61
59.0	20.89
60.0	17.69
61.0	14.98
62.0	12.7
63.0	10.83
64.0	9.33
65.0	8.14
66.0	7.25
67.0	6.62
68.0	6.22
69.0	6.01
70.0	5.98
71.0	6.1
72.0	6.34
73.0	6.68
74.0	7.1
75.0	7.6
76.0	8.15
77.0	8.73
78.0	9.34
79.0	9.96
80.0	10.59
81.0	11.22
82.0	11.83
83.0	12.43
84.0	13.0
85.0	13.54
86.0	14.05
87.0	14.53
88.0	14.96
89.0	15.36
90.0	15.71
91.0	16.01
92.0	16.27
93.0	16.48
94.0	16.64
95.0	16.76
96.0	16.82
97.0	16.85
98.0	16.82
99.0	16.75
100.0	16.64
101.0	16.48
102.0	16.28
103.0	16.05
104.0	15.78
105.0	15.47
106.0	15.13
107.0	14.75
108.0	14.35
109.0	13.92
110.0	13.47
111.0	13.0
112.0	12.51
113.0	12.0
114.0	11.48
115.0	10.95
116.0	10.42
117.0	9.88
118.0	9.34
119.0	8.8
120.0	8.27
121.0	7.74
122.0	7.23
123.0	6.74
124.0	6.26
125.0	5.81
126.0	5.38
127.0	4.98
128.0	4.61
129.0	4.27
130.0	3.98
131.0	3.72
132.0	3.51
133.0	3.35
134.0	3.23
135.0	3.16
136.0	3.15
137.0	3.19
138.0	3.28
139.0	3.43
140.0	3.64
141.0	3.91
142.0	4.23
143.0	4.61
144.0	5.04
145.0	5.54
146.0	6.08
147.0	6.68
148.0	7.33
149.0	8.03
150.0	8.77
151.0	9.56
152.0	10.38
153.0	11.24
154.0	12.13
155.0	13.04
156.0	13.98
157.0	14.94
158.0	15.9
159.0	16.88
160.0	17.85
161.0	18.83
162.0	19.79
163.0	20.74
164.0	21.67
165.0	22.57
166.0	23.44
167.0	24.28
168.0	25.08
169.0	25.83
170.0	26.53
171.0	27.18
172.0	27.77
173.0	28.3
174.0	28.76
175.0	29.16
176.0	29.49
177.0	29.75
178.0	29.94
179.0	30.05
180.0	30.09
