# differential cross section with RCHB for 24Na + p at 8 MeV
# theta[degree]  sigma[mb/sr] 
0.01	4.587e+16
1.0	459300000.0
2.0	28740000.0
3.0	5661000.0
4.0	1778000.0
5.0	719800.0
6.0	341800.0
7.0	181000.0
8.0	103900.0
9.0	63370.0
10.0	40590.0
11.0	27060.0
12.0	18650.0
13.0	13240.0
14.0	9642.0
15.0	7185.0
16.0	5467.0
17.0	4241.0
18.0	3348.0
19.0	2688.0
20.0	2191.0
21.0	1812.0
22.0	1518.0
23.0	1288.0
24.0	1104.0
25.0	956.1
26.0	835.5
27.0	735.8
28.0	652.6
29.0	582.3
30.0	522.2
31.0	470.4
32.0	425.3
33.0	385.7
34.0	350.6
35.0	319.3
36.0	291.2
37.0	265.8
38.0	242.8
39.0	221.8
40.0	202.6
41.0	184.9
42.0	168.7
43.0	153.8
44.0	140.1
45.0	127.4
46.0	115.6
47.0	104.8
48.0	94.82
49.0	85.62
50.0	77.15
51.0	69.36
52.0	62.22
53.0	55.68
54.0	49.72
55.0	44.3
56.0	39.39
57.0	34.96
58.0	30.98
59.0	27.43
60.0	24.28
61.0	21.5
62.0	19.08
63.0	16.99
64.0	15.21
65.0	13.71
66.0	12.47
67.0	11.48
68.0	10.71
69.0	10.15
70.0	9.77
71.0	9.56
72.0	9.5
73.0	9.57
74.0	9.76
75.0	10.05
76.0	10.43
77.0	10.88
78.0	11.39
79.0	11.95
80.0	12.55
81.0	13.17
82.0	13.81
83.0	14.45
84.0	15.09
85.0	15.71
86.0	16.32
87.0	16.9
88.0	17.45
89.0	17.96
90.0	18.43
91.0	18.86
92.0	19.23
93.0	19.56
94.0	19.83
95.0	20.05
96.0	20.21
97.0	20.32
98.0	20.37
99.0	20.36
100.0	20.3
101.0	20.18
102.0	20.01
103.0	19.79
104.0	19.52
105.0	19.2
106.0	18.84
107.0	18.44
108.0	18.0
109.0	17.53
110.0	17.03
111.0	16.5
112.0	15.95
113.0	15.38
114.0	14.79
115.0	14.19
116.0	13.58
117.0	12.97
118.0	12.36
119.0	11.75
120.0	11.15
121.0	10.56
122.0	9.98
123.0	9.42
124.0	8.88
125.0	8.36
126.0	7.87
127.0	7.4
128.0	6.97
129.0	6.57
130.0	6.2
131.0	5.87
132.0	5.57
133.0	5.32
134.0	5.1
135.0	4.92
136.0	4.79
137.0	4.69
138.0	4.64
139.0	4.62
140.0	4.64
141.0	4.71
142.0	4.81
143.0	4.95
144.0	5.13
145.0	5.34
146.0	5.58
147.0	5.86
148.0	6.16
149.0	6.49
150.0	6.85
151.0	7.23
152.0	7.64
153.0	8.06
154.0	8.5
155.0	8.95
156.0	9.41
157.0	9.88
158.0	10.36
159.0	10.84
160.0	11.32
161.0	11.8
162.0	12.28
163.0	12.74
164.0	13.2
165.0	13.65
166.0	14.07
167.0	14.48
168.0	14.88
169.0	15.24
170.0	15.59
171.0	15.9
172.0	16.19
173.0	16.45
174.0	16.68
175.0	16.88
176.0	17.04
177.0	17.16
178.0	17.26
179.0	17.31
180.0	17.33
