# differential cross section with RCHB for 25Na + p at 8 MeV
# theta[degree]  sigma[mb/sr] 
0.01	4.572e+16
1.0	458100000.0
2.0	28690000.0
3.0	5647000.0
4.0	1769000.0
5.0	712600.0
6.0	336000.0
7.0	176400.0
8.0	100100.0
9.0	60340.0
10.0	38140.0
11.0	25060.0
12.0	17030.0
13.0	11920.0
14.0	8559.0
15.0	6299.0
16.0	4741.0
17.0	3647.0
18.0	2862.0
19.0	2291.0
20.0	1867.0
21.0	1548.0
22.0	1304.0
23.0	1115.0
24.0	964.8
25.0	844.5
26.0	746.3
27.0	664.9
28.0	596.4
29.0	537.9
30.0	487.2
31.0	442.8
32.0	403.3
33.0	368.0
34.0	336.1
35.0	307.0
36.0	280.4
37.0	255.9
38.0	233.3
39.0	212.4
40.0	193.0
41.0	175.1
42.0	158.4
43.0	142.9
44.0	128.6
45.0	115.3
46.0	103.0
47.0	91.74
48.0	81.35
49.0	71.82
50.0	63.12
51.0	55.2
52.0	48.03
53.0	41.56
54.0	35.76
55.0	30.59
56.0	26.01
57.0	22.0
58.0	18.5
59.0	15.5
60.0	12.95
61.0	10.82
62.0	9.08
63.0	7.69
64.0	6.63
65.0	5.86
66.0	5.36
67.0	5.1
68.0	5.05
69.0	5.19
70.0	5.49
71.0	5.93
72.0	6.48
73.0	7.14
74.0	7.88
75.0	8.68
76.0	9.52
77.0	10.4
78.0	11.3
79.0	12.2
80.0	13.1
81.0	13.98
82.0	14.84
83.0	15.67
84.0	16.46
85.0	17.2
86.0	17.9
87.0	18.54
88.0	19.12
89.0	19.64
90.0	20.1
91.0	20.48
92.0	20.81
93.0	21.06
94.0	21.24
95.0	21.36
96.0	21.4
97.0	21.38
98.0	21.29
99.0	21.14
100.0	20.92
101.0	20.64
102.0	20.3
103.0	19.9
104.0	19.45
105.0	18.95
106.0	18.41
107.0	17.81
108.0	17.18
109.0	16.51
110.0	15.81
111.0	15.08
112.0	14.32
113.0	13.55
114.0	12.76
115.0	11.95
116.0	11.14
117.0	10.33
118.0	9.53
119.0	8.72
120.0	7.94
121.0	7.16
122.0	6.41
123.0	5.68
124.0	4.99
125.0	4.32
126.0	3.7
127.0	3.11
128.0	2.57
129.0	2.08
130.0	1.64
131.0	1.26
132.0	0.93
133.0	0.67
134.0	0.46
135.0	0.32
136.0	0.25
137.0	0.24
138.0	0.3
139.0	0.43
140.0	0.63
141.0	0.89
142.0	1.22
143.0	1.62
144.0	2.08
145.0	2.6
146.0	3.19
147.0	3.83
148.0	4.53
149.0	5.28
150.0	6.08
151.0	6.92
152.0	7.8
153.0	8.72
154.0	9.67
155.0	10.65
156.0	11.65
157.0	12.66
158.0	13.68
159.0	14.71
160.0	15.74
161.0	16.77
162.0	17.78
163.0	18.77
164.0	19.74
165.0	20.69
166.0	21.6
167.0	22.47
168.0	23.3
169.0	24.08
170.0	24.81
171.0	25.48
172.0	26.09
173.0	26.64
174.0	27.13
175.0	27.54
176.0	27.88
177.0	28.15
178.0	28.34
179.0	28.45
180.0	28.49
