# angle-averged differential cross section for 24Na + p at 8 MeV
# theta[degree]  sigma[mb/sr] 
0.01	4.587e+16
1.0	459410000.0
2.0	28749000.0
3.0	5659800.0
4.0	1774900.0
5.0	716670.0
6.0	339110.0
7.0	178890.0
8.0	102176.0
9.0	62017.0
10.0	39512.0
11.0	26197.0
12.0	17968.0
13.0	12693.0
14.0	9203.3
15.0	6833.7
16.0	5186.3
17.0	4016.7
18.0	3170.2
19.0	2546.9
20.0	2080.2
21.0	1724.9
22.0	1450.9
23.0	1235.9
24.0	1065.0
25.0	927.16
26.0	814.47
27.0	721.06
28.0	642.69
29.0	576.03
30.0	518.77
31.0	468.98
32.0	425.27
33.0	386.58
34.0	352.03
35.0	320.98
36.0	292.89
37.0	267.37
38.0	244.07
39.0	222.76
40.0	203.16
41.0	185.16
42.0	168.56
43.0	153.28
44.0	139.18
45.0	126.19
46.0	114.21
47.0	103.2
48.0	93.06
49.0	83.78
50.0	75.28
51.0	67.52
52.0	60.45
53.0	54.03
54.0	48.22
55.0	42.99
56.0	38.3
57.0	34.11
58.0	30.39
59.0	27.11
60.0	24.23
61.0	21.73
62.0	19.58
63.0	17.74
64.0	16.2
65.0	14.92
66.0	13.88
67.0	13.07
68.0	12.44
69.0	11.99
70.0	11.69
71.0	11.52
72.0	11.47
73.0	11.52
74.0	11.65
75.0	11.85
76.0	12.11
77.0	12.4
78.0	12.74
79.0	13.08
80.0	13.45
81.0	13.81
82.0	14.18
83.0	14.53
84.0	14.87
85.0	15.18
86.0	15.47
87.0	15.74
88.0	15.96
89.0	16.16
90.0	16.32
91.0	16.45
92.0	16.54
93.0	16.59
94.0	16.6
95.0	16.58
96.0	16.51
97.0	16.42
98.0	16.28
99.0	16.12
100.0	15.92
101.0	15.69
102.0	15.43
103.0	15.15
104.0	14.84
105.0	14.51
106.0	14.16
107.0	13.79
108.0	13.41
109.0	13.01
110.0	12.6
111.0	12.18
112.0	11.76
113.0	11.33
114.0	10.9
115.0	10.47
116.0	10.04
117.0	9.62
118.0	9.21
119.0	8.8
120.0	8.41
121.0	8.03
122.0	7.66
123.0	7.32
124.0	6.99
125.0	6.68
126.0	6.4
127.0	6.14
128.0	5.91
129.0	5.7
130.0	5.53
131.0	5.38
132.0	5.26
133.0	5.18
134.0	5.12
135.0	5.1
136.0	5.12
137.0	5.16
138.0	5.24
139.0	5.36
140.0	5.5
141.0	5.68
142.0	5.9
143.0	6.14
144.0	6.42
145.0	6.73
146.0	7.06
147.0	7.42
148.0	7.81
149.0	8.23
150.0	8.67
151.0	9.13
152.0	9.61
153.0	10.1
154.0	10.61
155.0	11.13
156.0	11.67
157.0	12.21
158.0	12.75
159.0	13.3
160.0	13.85
161.0	14.39
162.0	14.93
163.0	15.45
164.0	15.97
165.0	16.47
166.0	16.95
167.0	17.42
168.0	17.86
169.0	18.27
170.0	18.66
171.0	19.02
172.0	19.34
173.0	19.63
174.0	19.89
175.0	20.11
176.0	20.29
177.0	20.44
178.0	20.54
179.0	20.6
180.0	20.62
