Angle [deg]1	CM	Angle [deg]2	Lab (0->) 40Ar	Angle [deg]3	Lab (0<-) 40Ar	Angle [deg]4	Lab (0->)  1H	Angle [deg]5	Lab (0<-)  1H	
43.214000	361.501   	0.384690	3.16478e+07	0.384690	10687.2   	21.635840	33.6525   	21.635840	33.6525   	
43.393850	355.829   	0.386084	3.11932e+07	0.386084	10693.1   	21.725781	33.7156   	21.725781	33.7156   	
43.573700	350.271   	0.387479	3.07467e+07	0.387479	10699     	21.815722	33.7791   	21.815722	33.7791   	
43.753550	344.825   	0.388873	3.03082e+07	0.388873	10704.9   	21.905663	33.843    	21.905663	33.843    	
43.933400	339.487   	0.390268	2.98775e+07	0.390268	10710.9   	21.995604	33.9073   	21.995604	33.9073   	
44.113250	334.256   	0.391662	2.94544e+07	0.391662	10716.9   	22.085545	33.972    	22.085545	33.972    	
44.293100	329.128   	0.393057	2.90387e+07	0.393057	10722.9   	22.175486	34.0371   	22.175486	34.0371   	
44.472950	324.102   	0.394451	2.86304e+07	0.394451	10728.9   	22.265427	34.1026   	22.265427	34.1026   	
44.652800	319.174   	0.395846	2.82293e+07	0.395846	10735     	22.355368	34.1686   	22.355368	34.1686   	
44.832650	314.342   	0.397241	2.78351e+07	0.397241	10741.1   	22.445309	34.235    	22.445309	34.235    	
45.012500	309.605   	0.398635	2.74478e+07	0.398635	10747.2   	22.535250	34.3018   	22.535250	34.3018   	
45.192350	304.96    	0.400030	2.70672e+07	0.400030	10753.4   	22.625191	34.369    	22.625191	34.369    	
45.372200	300.404   	0.401424	2.66932e+07	0.401424	10759.5   	22.715132	34.4367   	22.715132	34.4367   	
45.552050	295.936   	0.402819	2.63256e+07	0.402819	10765.8   	22.805073	34.5048   	22.805073	34.5048   	
45.731900	291.554   	0.404213	2.59644e+07	0.404213	10772     	22.895014	34.5734   	22.895014	34.5734   	
45.911750	287.255   	0.405608	2.56093e+07	0.405608	10778.3   	22.984955	34.6423   	22.984955	34.6423   	
46.091600	283.038   	0.407002	2.52602e+07	0.407002	10784.6   	23.074896	34.7118   	23.074896	34.7118   	
46.271450	278.9     	0.408397	2.49171e+07	0.408397	10790.9   	23.164837	34.7816   	23.164837	34.7816   	
46.451300	274.841   	0.409791	2.45798e+07	0.409791	10797.2   	23.254778	34.8519   	23.254778	34.8519   	
46.631150	270.858   	0.411186	2.42482e+07	0.411186	10803.6   	23.344719	34.9227   	23.344719	34.9227   	
46.811000	266.95    	0.412581	2.39222e+07	0.412581	10810     	23.434660	34.9939   	23.434660	34.9939   	
46.990850	263.114   	0.413975	2.36016e+07	0.413975	10816.5   	23.524601	35.0655   	23.524601	35.0655   	
47.170700	259.35    	0.415370	2.32864e+07	0.415370	10822.9   	23.614542	35.1377   	23.614542	35.1377   	
47.350550	255.655   	0.416764	2.29765e+07	0.416764	10829.4   	23.704483	35.2102   	23.704483	35.2102   	
47.530400	252.028   	0.418159	2.26716e+07	0.418159	10835.9   	23.794424	35.2833   	23.794424	35.2833   	
47.710250	248.468   	0.419553	2.23719e+07	0.419553	10842.5   	23.884365	35.3568   	23.884365	35.3568   	
47.890100	244.973   	0.420948	2.2077e+07	0.420948	10849.1   	23.974306	35.4307   	23.974306	35.4307   	
48.069950	241.541   	0.422342	2.1787e+07	0.422342	10855.7   	24.064247	35.5052   	24.064247	35.5052   	
48.249800	238.172   	0.423737	2.15018e+07	0.423737	10862.3   	24.154188	35.5801   	24.154188	35.5801   	
48.429650	234.863   	0.425131	2.12212e+07	0.425131	10869     	24.244129	35.6554   	24.244129	35.6554   	
48.609500	231.614   	0.426526	2.09452e+07	0.426526	10875.7   	24.334070	35.7313   	24.334070	35.7313   	
48.789350	228.423   	0.427920	2.06736e+07	0.427920	10882.4   	24.424011	35.8076   	24.424011	35.8076   	
48.969200	225.29    	0.429315	2.04065e+07	0.429315	10889.2   	24.513952	35.8845   	24.513952	35.8845   	
49.149050	222.212   	0.430710	2.01436e+07	0.430710	10896     	24.603893	35.9618   	24.603893	35.9618   	
49.328900	219.188   	0.432104	1.98849e+07	0.432104	10902.8   	24.693834	36.0396   	24.693834	36.0396   	
49.508750	216.218   	0.433499	1.96305e+07	0.433499	10909.7   	24.783775	36.1179   	24.783775	36.1179   	
49.688600	213.3     	0.434893	1.938e+07 	0.434893	10916.5   	24.873716	36.1966   	24.873716	36.1966   	
49.868450	210.433   	0.436288	1.91336e+07	0.436288	10923.5   	24.963657	36.2759   	24.963657	36.2759   	
50.048300	207.616   	0.437682	1.8891e+07	0.437682	10930.4   	25.053598	36.3557   	25.053598	36.3557   	
50.228150	204.849   	0.439077	1.86523e+07	0.439077	10937.4   	25.143539	36.436    	25.143539	36.436    	
50.408000	202.129   	0.440471	1.84174e+07	0.440471	10944.4   	25.233480	36.5168   	25.233480	36.5168   	
50.587850	199.456   	0.441866	1.81861e+07	0.441866	10951.4   	25.323421	36.5981   	25.323421	36.5981   	
50.767700	196.829   	0.443260	1.79585e+07	0.443260	10958.5   	25.413362	36.6799   	25.413362	36.6799   	
50.947550	194.247   	0.444655	1.77344e+07	0.444655	10965.6   	25.503303	36.7622   	25.503303	36.7622   	
51.127400	191.709   	0.446049	1.75138e+07	0.446049	10972.7   	25.593244	36.8451   	25.593244	36.8451   	
51.307250	189.215   	0.447444	1.72966e+07	0.447444	10979.9   	25.683185	36.9284   	25.683185	36.9284   	
51.487100	186.762   	0.448839	1.70828e+07	0.448839	10987     	25.773126	37.0123   	25.773126	37.0123   	
51.666950	184.351   	0.450233	1.68723e+07	0.450233	10994.3   	25.863067	37.0968   	25.863067	37.0968   	
51.846800	181.981   	0.451628	1.6665e+07	0.451628	11001.5   	25.953008	37.1817   	25.953008	37.1817   	
52.026650	179.65    	0.453022	1.64609e+07	0.453022	11008.8   	26.042949	37.2672   	26.042949	37.2672   	
52.206500	177.359   	0.454417	1.62599e+07	0.454417	11016.1   	26.132890	37.3532   	26.132890	37.3532   	
52.386350	175.105   	0.455811	1.6062e+07	0.455811	11023.5   	26.222831	37.4398   	26.222831	37.4398   	
52.566200	172.889   	0.457206	1.5867e+07	0.457206	11030.8   	26.312772	37.5269   	26.312772	37.5269   	
52.746050	170.709   	0.458600	1.56751e+07	0.458600	11038.3   	26.402713	37.6146   	26.402713	37.6146   	
52.925900	168.566   	0.459995	1.5486e+07	0.459995	11045.7   	26.492654	37.7028   	26.492654	37.7028   	
53.105750	166.457   	0.461389	1.52997e+07	0.461389	11053.2   	26.582595	37.7916   	26.582595	37.7916   	
53.285600	164.383   	0.462784	1.51163e+07	0.462784	11060.7   	26.672536	37.8809   	26.672536	37.8809   	
53.465450	162.343   	0.464179	1.49356e+07	0.464179	11068.2   	26.762477	37.9708   	26.762477	37.9708   	
53.645300	160.336   	0.465573	1.47576e+07	0.465573	11075.8   	26.852418	38.0613   	26.852418	38.0613   	
53.825150	158.361   	0.466968	1.45822e+07	0.466968	11083.4   	26.942359	38.1523   	26.942359	38.1523   	
54.005000	156.419   	0.468362	1.44095e+07	0.468362	11091     	27.032300	38.2439   	27.032300	38.2439   	
54.184850	154.507   	0.469757	1.42393e+07	0.469757	11098.7   	27.122241	38.3361   	27.122241	38.3361   	
54.364700	152.626   	0.471151	1.40716e+07	0.471151	11106.4   	27.212182	38.4289   	27.212182	38.4289   	
54.544550	150.775   	0.472546	1.39063e+07	0.472546	11114.1   	27.302123	38.5222   	27.302123	38.5222   	
54.724400	148.954   	0.473940	1.37435e+07	0.473940	11121.9   	27.392064	38.6162   	27.392064	38.6162   	
54.904250	147.161   	0.475335	1.35831e+07	0.475335	11129.7   	27.482005	38.7107   	27.482005	38.7107   	
55.084100	145.397   	0.476729	1.3425e+07	0.476729	11137.6   	27.571946	38.8058   	27.571946	38.8058   	
55.263950	143.66    	0.478124	1.32692e+07	0.478124	11145.4   	27.661887	38.9015   	27.661887	38.9015   	
55.443800	141.951   	0.479518	1.31156e+07	0.479518	11153.3   	27.751828	38.9979   	27.751828	38.9979   	
55.623650	140.268   	0.480913	1.29643e+07	0.480913	11161.3   	27.841769	39.0948   	27.841769	39.0948   	
55.803500	138.612   	0.482308	1.28151e+07	0.482308	11169.2   	27.931710	39.1923   	27.931710	39.1923   	
55.983350	136.981   	0.483702	1.26681e+07	0.483702	11177.2   	28.021651	39.2905   	28.021651	39.2905   	
56.163200	135.376   	0.485097	1.25232e+07	0.485097	11185.3   	28.111592	39.3893   	28.111592	39.3893   	
56.343050	133.795   	0.486491	1.23804e+07	0.486491	11193.3   	28.201533	39.4887   	28.201533	39.4887   	
56.522900	132.239   	0.487886	1.22396e+07	0.487886	11201.4   	28.291474	39.5887   	28.291474	39.5887   	
56.702750	130.707   	0.489280	1.21008e+07	0.489280	11209.6   	28.381415	39.6894   	28.381415	39.6894   	
56.882600	129.198   	0.490675	1.19639e+07	0.490675	11217.8   	28.471356	39.7907   	28.471356	39.7907   	
57.062450	127.711   	0.492069	1.1829e+07	0.492069	11226     	28.561297	39.8926   	28.561297	39.8926   	
57.242300	126.248   	0.493464	1.1696e+07	0.493464	11234.2   	28.651238	39.9952   	28.651238	39.9952   	
57.422150	124.807   	0.494858	1.15648e+07	0.494858	11242.5   	28.741179	40.0985   	28.741179	40.0985   	
57.602000	123.387   	0.496253	1.14355e+07	0.496253	11250.8   	28.831120	40.2024   	28.831120	40.2024   	
57.781850	121.988   	0.497647	1.1308e+07	0.497647	11259.1   	28.921061	40.3069   	28.921061	40.3069   	
57.961700	120.611   	0.499042	1.11823e+07	0.499042	11267.5   	29.011002	40.4121   	29.011002	40.4121   	
58.141550	119.254   	0.500437	1.10583e+07	0.500437	11275.9   	29.100943	40.518    	29.100943	40.518    	
58.321400	117.917   	0.501831	1.0936e+07	0.501831	11284.4   	29.190884	40.6245   	29.190884	40.6245   	
58.501250	116.601   	0.503226	1.08154e+07	0.503226	11292.9   	29.280825	40.7317   	29.280825	40.7317   	
58.681100	115.303   	0.504620	1.06965e+07	0.504620	11301.4   	29.370766	40.8396   	29.370766	40.8396   	
58.860950	114.025   	0.506015	1.05792e+07	0.506015	11310     	29.460707	40.9482   	29.460707	40.9482   	
59.040800	112.765   	0.507409	1.04635e+07	0.507409	11318.6   	29.550648	41.0575   	29.550648	41.0575   	
59.220650	111.524   	0.508804	1.03494e+07	0.508804	11327.2   	29.640589	41.1675   	29.640589	41.1675   	
59.400500	110.301   	0.510198	1.02369e+07	0.510198	11335.9   	29.730530	41.2781   	29.730530	41.2781   	
59.580350	109.096   	0.511593	1.01258e+07	0.511593	11344.6   	29.820471	41.3895   	29.820471	41.3895   	
59.760200	107.909   	0.512987	1.00163e+07	0.512987	11353.3   	29.910412	41.5016   	29.910412	41.5016   	
59.940050	106.738   	0.514382	9.90825e+06	0.514382	11362.1   	30.000353	41.6144   	30.000353	41.6144   	
60.119900	105.584   	0.515777	9.80165e+06	0.515777	11370.9   	30.090294	41.7279   	30.090294	41.7279   	
60.299750	104.447   	0.517171	9.6965e+06	0.517171	11379.8   	30.180235	41.8421   	30.180235	41.8421   	
60.479600	103.326   	0.518566	9.59274e+06	0.518566	11388.6   	30.270176	41.9571   	30.270176	41.9571   	
60.659450	102.222   	0.519960	9.49037e+06	0.519960	11397.6   	30.360117	42.0728   	30.360117	42.0728   	
60.839300	101.133   	0.521355	9.38938e+06	0.521355	11406.5   	30.450058	42.1892   	30.450058	42.1892   	
61.019150	100.059   	0.522749	9.28971e+06	0.522749	11415.5   	30.539999	42.3064   	30.539999	42.3064   	
61.199000	99.0005   	0.524144	9.19137e+06	0.524144	11424.6   	30.629940	42.4243   	30.629940	42.4243   	
61.378850	97.9569   	0.525538	9.09433e+06	0.525538	11433.7   	30.719881	42.5429   	30.719881	42.5429   	
61.558700	96.9281   	0.526933	8.99857e+06	0.526933	11442.8   	30.809822	42.6624   	30.809822	42.6624   	
61.738550	95.9136   	0.528327	8.90407e+06	0.528327	11451.9   	30.899763	42.7826   	30.899763	42.7826   	
61.918400	94.9133   	0.529722	8.81081e+06	0.529722	11461.1   	30.989704	42.9035   	30.989704	42.9035   	
62.098250	93.927    	0.531116	8.71876e+06	0.531116	11470.3   	31.079645	43.0253   	31.079645	43.0253   	
62.278100	92.9543   	0.532511	8.62792e+06	0.532511	11479.6   	31.169586	43.1478   	31.169586	43.1478   	
62.457950	91.9951   	0.533906	8.53826e+06	0.533906	11488.9   	31.259527	43.2711   	31.259527	43.2711   	
62.637800	91.0491   	0.535300	8.44976e+06	0.535300	11498.3   	31.349468	43.3952   	31.349468	43.3952   	
62.817650	90.1162   	0.536695	8.36241e+06	0.536695	11507.6   	31.439409	43.5201   	31.439409	43.5201   	
62.997500	89.196    	0.538089	8.27618e+06	0.538089	11517.1   	31.529350	43.6458   	31.529350	43.6458   	
63.177350	88.2885   	0.539484	8.19107e+06	0.539484	11526.5   	31.619291	43.7723   	31.619291	43.7723   	
63.357200	87.3933   	0.540878	8.10705e+06	0.540878	11536     	31.709232	43.8996   	31.709232	43.8996   	
63.537050	86.5102   	0.542273	8.0241e+06	0.542273	11545.6   	31.799173	44.0278   	31.799173	44.0278   	
63.716900	85.6392   	0.543667	7.94221e+06	0.543667	11555.1   	31.889114	44.1567   	31.889114	44.1567   	
63.896750	84.7799   	0.545062	7.86138e+06	0.545062	11564.7   	31.979055	44.2865   	31.979055	44.2865   	
64.076600	83.9321   	0.546456	7.78156e+06	0.546456	11574.4   	32.068996	44.4172   	32.068996	44.4172   	
64.256450	83.0958   	0.547851	7.70276e+06	0.547851	11584.1   	32.158937	44.5486   	32.158937	44.5486   	
64.436300	82.2707   	0.549245	7.62496e+06	0.549245	11593.8   	32.248878	44.681    	32.248878	44.681    	
64.616150	81.4565   	0.550640	7.54814e+06	0.550640	11603.6   	32.338819	44.8142   	32.338819	44.8142   	
64.796000	80.6533   	0.552035	7.47227e+06	0.552035	11613.4   	32.428760	44.9482   	32.428760	44.9482   	
64.975850	79.8606   	0.553429	7.39737e+06	0.553429	11623.3   	32.518701	45.0831   	32.518701	45.0831   	
65.155700	79.0785   	0.554824	7.32341e+06	0.554824	11633.2   	32.608642	45.2189   	32.608642	45.2189   	
65.335550	78.3067   	0.556218	7.25036e+06	0.556218	11643.1   	32.698583	45.3556   	32.698583	45.3556   	
65.515400	77.5451   	0.557613	7.17823e+06	0.557613	11653.1   	32.788524	45.4932   	32.788524	45.4932   	
65.695250	76.7934   	0.559007	7.107e+06 	0.559007	11663.2   	32.878465	45.6316   	32.878465	45.6316   	
65.875100	76.0516   	0.560402	7.03664e+06	0.560402	11673.2   	32.968406	45.771    	32.968406	45.771    	
66.054950	75.3194   	0.561796	6.96716e+06	0.561796	11683.3   	33.058347	45.9112   	33.058347	45.9112   	
66.234800	74.5968   	0.563191	6.89854e+06	0.563191	11693.5   	33.148288	46.0524   	33.148288	46.0524   	
66.414650	73.8835   	0.564585	6.83075e+06	0.564585	11703.7   	33.238229	46.1945   	33.238229	46.1945   	
66.594500	73.1795   	0.565980	6.76381e+06	0.565980	11713.9   	33.328170	46.3375   	33.328170	46.3375   	
66.774350	72.4845   	0.567374	6.69768e+06	0.567374	11724.2   	33.418111	46.4815   	33.418111	46.4815   	
66.954200	71.7985   	0.568769	6.63236e+06	0.568769	11734.5   	33.508052	46.6264   	33.508052	46.6264   	
67.134050	71.1213   	0.570164	6.56784e+06	0.570164	11744.8   	33.597993	46.7723   	33.597993	46.7723   	
67.313900	70.4527   	0.571558	6.5041e+06	0.571558	11755.2   	33.687934	46.9191   	33.687934	46.9191   	
67.493750	69.7927   	0.572953	6.44113e+06	0.572953	11765.7   	33.777875	47.0669   	33.777875	47.0669   	
67.673600	69.1411   	0.574347	6.37893e+06	0.574347	11776.2   	33.867816	47.2156   	33.867816	47.2156   	
67.853450	68.4977   	0.575742	6.31747e+06	0.575742	11786.7   	33.957757	47.3653   	33.957757	47.3653   	
68.033300	67.8624   	0.577136	6.25675e+06	0.577136	11797.3   	34.047698	47.516    	34.047698	47.516    	
68.213150	67.2352   	0.578531	6.19677e+06	0.578531	11807.9   	34.137639	47.6677   	34.137639	47.6677   	
68.393000	66.6158   	0.579925	6.13751e+06	0.579925	11818.6   	34.227580	47.8204   	34.227580	47.8204   	
68.572850	66.0042   	0.581320	6.07895e+06	0.581320	11829.3   	34.317521	47.9741   	34.317521	47.9741   	
68.752700	65.4003   	0.582714	6.02109e+06	0.582714	11840     	34.407462	48.1289   	34.407462	48.1289   	
68.932550	64.8038   	0.584109	5.96392e+06	0.584109	11850.8   	34.497403	48.2846   	34.497403	48.2846   	
69.112400	64.2148   	0.585504	5.90742e+06	0.585504	11861.7   	34.587344	48.4414   	34.587344	48.4414   	
69.292250	63.6331   	0.586898	5.8516e+06	0.586898	11872.5   	34.677285	48.5992   	34.677285	48.5992   	
69.472100	63.0586   	0.588293	5.79644e+06	0.588293	11883.5   	34.767226	48.7581   	34.767226	48.7581   	
69.651950	62.4912   	0.589687	5.74192e+06	0.589687	11894.4   	34.857167	48.918    	34.857167	48.918    	
69.831800	61.9307   	0.591082	5.68805e+06	0.591082	11905.4   	34.947108	49.079    	34.947108	49.079    	
70.011650	61.3771   	0.592476	5.63481e+06	0.592476	11916.5   	35.037049	49.2411   	35.037049	49.2411   	
70.191500	60.8303   	0.593871	5.58219e+06	0.593871	11927.6   	35.126990	49.4042   	35.126990	49.4042   	
70.371350	60.2902   	0.595265	5.53019e+06	0.595265	11938.8   	35.216931	49.5684   	35.216931	49.5684   	
70.551200	59.7566   	0.596660	5.47879e+06	0.596660	11950     	35.306872	49.7337   	35.306872	49.7337   	
70.731050	59.2295   	0.598054	5.42799e+06	0.598054	11961.2   	35.396813	49.9002   	35.396813	49.9002   	
70.910900	58.7088   	0.599449	5.37778e+06	0.599449	11972.5   	35.486754	50.0677   	35.486754	50.0677   	
71.090750	58.1944   	0.600843	5.32815e+06	0.600843	11983.9   	35.576695	50.2364   	35.576695	50.2364   	
71.270600	57.6861   	0.602238	5.27909e+06	0.602238	11995.3   	35.666636	50.4062   	35.666636	50.4062   	
71.450450	57.1839   	0.603633	5.2306e+06	0.603633	12006.7   	35.756577	50.5771   	35.756577	50.5771   	
71.630300	56.6878   	0.605027	5.18266e+06	0.605027	12018.2   	35.846518	50.7492   	35.846518	50.7492   	
71.810150	56.1976   	0.606422	5.13528e+06	0.606422	12029.7   	35.936459	50.9224   	35.936459	50.9224   	
71.990000	55.7132   	0.607816	5.08843e+06	0.607816	12041.3   	36.026400	51.0968   	36.026400	51.0968   	
72.169850	55.2346   	0.609211	5.04212e+06	0.609211	12052.9   	36.116341	51.2724   	36.116341	51.2724   	
72.349700	54.7616   	0.610605	4.99634e+06	0.610605	12064.6   	36.206282	51.4492   	36.206282	51.4492   	
72.529550	54.2942   	0.612000	4.95108e+06	0.612000	12076.3   	36.296223	51.6272   	36.296223	51.6272   	
72.709400	53.8323   	0.613394	4.90632e+06	0.613394	12088.1   	36.386164	51.8063   	36.386164	51.8063   	
72.889250	53.3759   	0.614789	4.86208e+06	0.614789	12099.9   	36.476105	51.9867   	36.476105	51.9867   	
73.069100	52.9248   	0.616183	4.81834e+06	0.616183	12111.7   	36.566046	52.1683   	36.566046	52.1683   	
73.248950	52.4789   	0.617578	4.77508e+06	0.617578	12123.7   	36.655987	52.3512   	36.655987	52.3512   	
73.428800	52.0383   	0.618972	4.73232e+06	0.618972	12135.6   	36.745928	52.5353   	36.745928	52.5353   	
73.608650	51.6028   	0.620367	4.69003e+06	0.620367	12147.6   	36.835869	52.7206   	36.835869	52.7206   	
73.788500	51.1723   	0.621762	4.64822e+06	0.621762	12159.7   	36.925810	52.9072   	36.925810	52.9072   	
73.968350	50.7468   	0.623156	4.60687e+06	0.623156	12171.8   	37.015751	53.0951   	37.015751	53.0951   	
74.148200	50.3263   	0.624551	4.56598e+06	0.624551	12184     	37.105692	53.2843   	37.105692	53.2843   	
74.328050	49.9105   	0.625945	4.52555e+06	0.625945	12196.2   	37.195633	53.4748   	37.195633	53.4748   	
74.507900	49.4995   	0.627340	4.48556e+06	0.627340	12208.5   	37.285574	53.6665   	37.285574	53.6665   	
74.687750	49.0933   	0.628734	4.44602e+06	0.628734	12220.8   	37.375515	53.8596   	37.375515	53.8596   	
74.867600	48.6916   	0.630129	4.40691e+06	0.630129	12233.1   	37.465456	54.054    	37.465456	54.054    	
75.047450	48.2946   	0.631523	4.36824e+06	0.631523	12245.6   	37.555397	54.2498   	37.555397	54.2498   	
75.227300	47.9021   	0.632918	4.32998e+06	0.632918	12258     	37.645338	54.4469   	37.645338	54.4469   	
75.407150	47.514    	0.634312	4.29215e+06	0.634312	12270.5   	37.735279	54.6454   	37.735279	54.6454   	
75.587000	47.1302   	0.635707	4.25473e+06	0.635707	12283.1   	37.825220	54.8452   	37.825220	54.8452   	
75.766850	46.7509   	0.637102	4.21772e+06	0.637102	12295.7   	37.915161	55.0464   	37.915161	55.0464   	
75.946700	46.3757   	0.638496	4.18112e+06	0.638496	12308.4   	38.005102	55.249    	38.005102	55.249    	
76.126550	46.0048   	0.639891	4.14491e+06	0.639891	12321.2   	38.095043	55.4531   	38.095043	55.4531   	
76.306400	45.6381   	0.641285	4.10909e+06	0.641285	12333.9   	38.184984	55.6585   	38.184984	55.6585   	
76.486250	45.2754   	0.642680	4.07366e+06	0.642680	12346.8   	38.274925	55.8654   	38.274925	55.8654   	
76.666100	44.9168   	0.644074	4.03862e+06	0.644074	12359.7   	38.364866	56.0737   	38.364866	56.0737   	
76.845950	44.5621   	0.645469	4.00394e+06	0.645469	12372.6   	38.454807	56.2834   	38.454807	56.2834   	
77.025800	44.2114   	0.646863	3.96965e+06	0.646863	12385.6   	38.544748	56.4947   	38.544748	56.4947   	
77.205650	43.8646   	0.648258	3.93572e+06	0.648258	12398.6   	38.634689	56.7074   	38.634689	56.7074   	
77.385500	43.5215   	0.649652	3.90215e+06	0.649652	12411.7   	38.724630	56.9216   	38.724630	56.9216   	
77.565350	43.1823   	0.651047	3.86895e+06	0.651047	12424.9   	38.814571	57.1373   	38.814571	57.1373   	
77.745200	42.8467   	0.652441	3.83609e+06	0.652441	12438.1   	38.904512	57.3545   	38.904512	57.3545   	
77.925050	42.5149   	0.653836	3.80359e+06	0.653836	12451.4   	38.994453	57.5732   	38.994453	57.5732   	
78.104900	42.1866   	0.655231	3.77143e+06	0.655231	12464.7   	39.084394	57.7935   	39.084394	57.7935   	
78.284750	41.862    	0.656625	3.73961e+06	0.656625	12478.1   	39.174335	58.0154   	39.174335	58.0154   	
78.464600	41.5408   	0.658020	3.70813e+06	0.658020	12491.5   	39.264276	58.2388   	39.264276	58.2388   	
78.644450	41.2232   	0.659414	3.67699e+06	0.659414	12505     	39.354217	58.4638   	39.354217	58.4638   	
78.824300	40.9089   	0.660809	3.64616e+06	0.660809	12518.6   	39.444158	58.6903   	39.444158	58.6903   	
79.004150	40.5981   	0.662203	3.61567e+06	0.662203	12532.2   	39.534099	58.9185   	39.534099	58.9185   	
79.184000	40.2906   	0.663598	3.58549e+06	0.663598	12545.8   	39.624040	59.1484   	39.624040	59.1484   	
79.363850	39.9864   	0.664992	3.55562e+06	0.664992	12559.6   	39.713981	59.3798   	39.713981	59.3798   	
79.543700	39.6855   	0.666387	3.52607e+06	0.666387	12573.3   	39.803922	59.6129   	39.803922	59.6129   	
79.723550	39.3877   	0.667781	3.49683e+06	0.667781	12587.2   	39.893863	59.8477   	39.893863	59.8477   	
79.903400	39.0932   	0.669176	3.46789e+06	0.669176	12601.1   	39.983804	60.0841   	39.983804	60.0841   	
80.083250	38.8017   	0.670570	3.43925e+06	0.670570	12615     	40.073745	60.3223   	40.073745	60.3223   	
80.263100	38.5134   	0.671965	3.41091e+06	0.671965	12629     	40.163686	60.5621   	40.163686	60.5621   	
80.442950	38.2281   	0.673360	3.38286e+06	0.673360	12643.1   	40.253627	60.8037   	40.253627	60.8037   	
80.622800	37.9458   	0.674754	3.3551e+06	0.674754	12657.2   	40.343568	61.047    	40.343568	61.047    	
80.802650	37.6665   	0.676149	3.32762e+06	0.676149	12671.4   	40.433509	61.2921   	40.433509	61.2921   	
80.982500	37.3901   	0.677543	3.30043e+06	0.677543	12685.6   	40.523450	61.5389   	40.523450	61.5389   	
81.162350	37.1167   	0.678938	3.27352e+06	0.678938	12699.9   	40.613391	61.7875   	40.613391	61.7875   	
81.342200	36.846    	0.680332	3.24687e+06	0.680332	12714.3   	40.703332	62.0379   	40.703332	62.0379   	
81.522050	36.5782   	0.681727	3.22051e+06	0.681727	12728.7   	40.793273	62.2902   	40.793273	62.2902   	
81.701900	36.3132   	0.683121	3.19441e+06	0.683121	12743.2   	40.883214	62.5442   	40.883214	62.5442   	
81.881750	36.051    	0.684516	3.16857e+06	0.684516	12757.8   	40.973155	62.8001   	40.973155	62.8001   	
82.061600	35.7914   	0.685910	3.14301e+06	0.685910	12772.4   	41.063096	63.0579   	41.063096	63.0579   	
82.241450	35.5345   	0.687305	3.11769e+06	0.687305	12787     	41.153037	63.3176   	41.153037	63.3176   	
82.421300	35.2803   	0.688700	3.09263e+06	0.688700	12801.8   	41.242978	63.5791   	41.242978	63.5791   	
82.601150	35.0287   	0.690094	3.06783e+06	0.690094	12816.6   	41.332919	63.8426   	41.332919	63.8426   	
82.781000	34.7797   	0.691489	3.04328e+06	0.691489	12831.4   	41.422860	64.108    	41.422860	64.108    	
82.960850	34.5332   	0.692883	3.01897e+06	0.692883	12846.3   	41.512801	64.3754   	41.512801	64.3754   	
83.140700	34.2892   	0.694278	2.9949e+06	0.694278	12861.3   	41.602742	64.6447   	41.602742	64.6447   	
83.320550	34.0478   	0.695672	2.97108e+06	0.695672	12876.3   	41.692683	64.916    	41.692683	64.916    	
83.500400	33.8087   	0.697067	2.94749e+06	0.697067	12891.5   	41.782624	65.1893   	41.782624	65.1893   	
83.680250	33.5722   	0.698461	2.92414e+06	0.698461	12906.6   	41.872565	65.4646   	41.872565	65.4646   	
83.860100	33.3379   	0.699856	2.90102e+06	0.699856	12921.9   	41.962506	65.742    	41.962506	65.742    	
84.039950	33.1061   	0.701250	2.87813e+06	0.701250	12937.2   	42.052447	66.0214   	42.052447	66.0214   	
84.219800	32.8766   	0.702645	2.85547e+06	0.702645	12952.6   	42.142388	66.303    	42.142388	66.303    	
84.399650	32.6494   	0.704039	2.83303e+06	0.704039	12968     	42.232329	66.5866   	42.232329	66.5866   	
84.579500	32.4245   	0.705434	2.81081e+06	0.705434	12983.5   	42.322270	66.8723   	42.322270	66.8723   	
84.759350	32.2018   	0.706829	2.78881e+06	0.706829	12999     	42.412211	67.1601   	42.412211	67.1601   	
84.939200	31.9814   	0.708223	2.76703e+06	0.708223	13014.7   	42.502152	67.4501   	42.502152	67.4501   	
85.119050	31.7631   	0.709618	2.74546e+06	0.709618	13030.4   	42.592093	67.7423   	42.592093	67.7423   	
85.298900	31.547    	0.711012	2.7241e+06	0.711012	13046.1   	42.682034	68.0367   	42.682034	68.0367   	
85.478750	31.3331   	0.712407	2.70295e+06	0.712407	13062     	42.771975	68.3333   	42.771975	68.3333   	
85.658600	31.1213   	0.713801	2.68201e+06	0.713801	13077.9   	42.861916	68.6321   	42.861916	68.6321   	
85.838450	30.9116   	0.715196	2.66127e+06	0.715196	13093.8   	42.951857	68.9332   	42.951857	68.9332   	
86.018300	30.7039   	0.716590	2.64073e+06	0.716590	13109.9   	43.041798	69.2365   	43.041798	69.2365   	
86.198150	30.4983   	0.717985	2.6204e+06	0.717985	13126     	43.131739	69.5422   	43.131739	69.5422   	
86.378000	30.2947   	0.719379	2.60025e+06	0.719379	13142.2   	43.221680	69.8501   	43.221680	69.8501   	
86.557850	30.093    	0.720774	2.58031e+06	0.720774	13158.4   	43.311621	70.1604   	43.311621	70.1604   	
