
========== 1 0 0.6 3
mean       0.227901 -0.2 2
sigma      0.219288 0 0.6
y-itercept 3.1536 0 162.153
slope      -0.833556 -3.24306 0
q-Boundary -2.3477 -3.2 -2.2

========== 3 0 0.6 3
0 0 -4 6
amplitude  186.213 0 228
mean       0.132938 -0.2 2
sigma      0.209637 0 0.6
y-itercept 39.8142 0 1862.13
slope      -8.69883 -37.2426 0
q-Boundary -2.23474 -3 -2
========== 3 20 0.6 3
0 0 -4 6
amplitude  16.7464 0 26
mean       0.147674 -0.2 2
sigma      0.303875 0 0.6
y-itercept 7.05759 0 167.464
slope      -1.47189 -3.34928 0
q-Boundary -0.900013 -1.4 -0.4
========== 3 21 0.6 3
0 0 -4 6
amplitude  26.7649 0 39
mean       0.0915442 -0.2 2
sigma      0.174462 0 0.6
y-itercept 11.0933 0 267.649
slope      -2.35973 -5.35298 0
q-Boundary -1.15375 -2 -1
========== 3 22 0.6 3
0 0 -4 6
amplitude  39.9551 0 49
mean       0.117971 -0.2 2
sigma      0.167315 0 0.6
y-itercept 8.92187 0 399.551
slope      -2.13895 -7.99102 0
q-Boundary -1.58865 -2.2 -1.2
========== 3 23 0.6 3
0 0 -4 6
amplitude  31.7277 0 37
mean       0.133418 -0.2 2
sigma      0.227081 0 0.6
y-itercept 8.74024 0 317.277
slope      -2.03635 -6.34554 0
q-Boundary -1.93592 -2.8 -1.8
========== 3 24 0.6 3
0 0 -4 6
amplitude  48.9005 0 56
mean       0.159171 -0.2 2
sigma      0.174739 0 0.6
y-itercept 9.29189 0 489.005
slope      -2.24725 -9.7801 0
q-Boundary -2.117 -3 -2
========== 3 25 0.6 3
0 0 -4 6
amplitude  16.1854 0 18
mean       0.181573 -0.2 2
sigma      0.147193 0 0.6
y-itercept 5.37881 0 161.854
slope      -1.41227 -3.23708 0
q-Boundary -2.40335 -3.4 -2.4







========== 12 0 0.6 3
0 0 -4 6
amplitude  775.537 0 827
mean       0.23578 -0.2 2
sigma      0.143755 0 0.6
y-itercept 33.5905 0 7755.37
slope      -5.56784 -155.107 0
q-Boundary -3.34978 -3.9875 -2.9875
========== 12 4 0.6 3
0 0 -4 6
amplitude  35 0 35
mean       0.299053 -0.2 2
sigma      0.106717 0 0.6
y-itercept 0.559424 0 350
slope      -0.120913 -7 0
q-Boundary -0.628182 -1.05 -0.05
========== 12 5 0.6 3
0 0 -4 6
amplitude  182.386 0 194
mean       0.182232 -0.2 2
sigma      0.143726 0 0.6
y-itercept 2.60652 0 1823.86
slope      -0.511267 -36.4772 0
q-Boundary -0.587527 -1.0875 -0.0875
========== 12 6 0.6 3
0 0 -4 6
amplitude  163.083 0 195
mean       0.233839 -0.2 2
sigma      0.141429 0 0.6
y-itercept 3.1816 0 1630.83
slope      -0.5272 -32.6166 0
q-Boundary -0.945671 -1.4375 -0.4375
========== 12 7 0.6 3
0 0 -4 6
amplitude  126.342 0 141
mean       0.261017 -0.2 2
sigma      0.128573 0 0.6
y-itercept 3.17815 0 1263.42
slope      -0.568428 -25.2684 0
q-Boundary -1.23744 -1.7375 -0.7375
========== 12 8 0.6 3
0 0 -4 6
amplitude  98.8551 0 109
mean       0.269398 -0.2 2
sigma      0.125912 0 0.6
y-itercept 4.91761 0 988.551
slope      -1.0182 -19.771 0
q-Boundary -1.50274 -2.0125 -1.0125
========== 12 9 0.6 3
0 0 -4 6
amplitude  73.2326 0 92
mean       0.25846 -0.2 2
sigma      0.134532 0 0.6
y-itercept 4.21727 0 732.326
slope      -0.851885 -14.6465 0
q-Boundary -1.73753 -2.2375 -1.2375
========== 12 10 0.6 3
0 0 -4 6
amplitude  113.828 0 123
mean       0.23302 -0.2 2
sigma      0.131574 0 0.6
y-itercept 9.00435 0 1138.28
slope      -1.85788 -22.7656 0
q-Boundary -1.97503 -2.475 -1.475
========== 12 11 0.6 3
0 0 -4 6
amplitude  67.995 0 78
mean       0.229339 -0.2 2
sigma      0.139837 0 0.6
y-itercept 9.80246 0 679.95
slope      -2.0754 -13.599 0
q-Boundary -2.22504 -2.725 -1.725
========== 12 12 0.6 3
0 0 -4 6
amplitude  167 0 190
mean       0.259967 -0.2 2
sigma      0.175207 0 0.6
y-itercept 37.6149 0 1670
slope      -7.53972 -33.4 0
q-Boundary -2.50008 -3 -2
========== 12 13 0.6 3
0 0 -4 6
amplitude  112.625 0 152
mean       0.270964 -0.2 2
sigma      0.162774 0 0.6
y-itercept 38.0197 0 1126.25
slope      -7.50894 -22.525 0
q-Boundary -2.70008 -3.2 -2.2
========== 12 14 0.6 3
0 0 -4 6
amplitude  19.8 0 129
mean       0.284521 -0.2 2
sigma      0.158496 0 0.6
y-itercept 20.9223 0 197.988
slope      -3.9457 -3.95976 0
q-Boundary -2.95121 -3.45 -2.45
========== 12 15 0.6 3
0 0 -1 6
amplitude  50.0811 0 124
mean       0.602296 -0.2 2
sigma      0.0310383 0 0.6
y-itercept 12.3171 0 500.834
slope      -2.59818 -10.0167 0
q-Boundary -3.29789 -3.75 -2.75
========== 12 16 0.6 3
0 0 -4 6
amplitude  0.000102997 0 108
mean       1.90682 -0.2 2
sigma      3.96742e-07 0 0.6
y-itercept 0.00102997 0 0.00102997
slope      -2.05994e-05 -2.05994e-05 0
q-Boundary -4.02311 -4.05 -3.05

========== 13 0 0.6 3
0 0 -4 6
amplitude  861.13 0 895
mean       0.229561 -0.2 2
sigma      0.132105 0 0.6
y-itercept 34.2623 0 8611.31
slope      -5.6828 -172.226 0
q-Boundary -3.39862 -4.0125 -3.0125
========== 13 4 0.6 3
0 0 -1 6
amplitude  50.9364 0 53
mean       0.240592 -0.2 2
sigma      0.0944161 0 1
y-itercept 0.77921 0 509.364
slope      -0.185722 -10.1873 0
q-Boundary -0.505402 -0.95 0.05
========== 13 5 0.6 3
0 0 -4 6
amplitude  205.124 0 210
mean       0.172566 -0.2 2
sigma      0.13341 0 0.6
y-itercept 3.00685 0 2051.24
slope      -0.595206 -41.0248 0
q-Boundary -0.565625 -1.0625 -0.0625
========== 13 6 0.6 3
0 0 -4 6
amplitude  159.383 0 173
mean       0.22935 -0.2 2
sigma      0.136226 0 0.6
y-itercept 2.96395 0 1593.83
slope      -0.495655 -31.8766 0
q-Boundary -0.816688 -1.5375 -0.5375
========== 13 7 0.6 3
0 0 -4 6
amplitude  141.426 0 152
mean       0.246586 -0.2 2
sigma      0.119548 0 0.6
y-itercept 3.27503 0 1414.26
slope      -0.554578 -28.2852 0
q-Boundary -1.23753 -1.7375 -0.7375
========== 13 8 0.6 3
0 0 -4 6
amplitude  106.718 0 108
mean       0.254841 -0.2 2
sigma      0.123409 0 0.6
y-itercept 4.30813 0 1067.18
slope      -0.878404 -21.3436 0
q-Boundary -1.49865 -1.9875 -0.9875
========== 13 9 0.6 3
0 0 -4 6
amplitude  93.2552 0 104
mean       0.250756 -0.2 2
sigma      0.115 0 0.6
y-itercept 4.40839 0 932.552
slope      -0.875716 -18.651 0
q-Boundary -1.73753 -2.2375 -1.2375
========== 13 10 0.6 3
0 0 -4 6
amplitude  64.1753 0 78
mean       0.249007 -0.2 2
sigma      0.117138 0 0.6
y-itercept 4.52295 0 641.753
slope      -0.913648 -12.8351 0
q-Boundary -1.98361 -2.4875 -1.4875
========== 13 11 0.6 3
0 0 -4 6
amplitude  88.1706 0 97
mean       0.226018 -0.2 2
sigma      0.109534 0 0.6
y-itercept 10.5594 0 881.706
slope      -2.31036 -17.6341 0
q-Boundary -2.2086 -2.725 -1.725
========== 13 12 0.6 3
0 0 -4 6
amplitude  110.308 0 126
mean       0.247099 -0.2 2
sigma      0.130947 0 0.6
y-itercept 19.293 0 1103.08
slope      -3.97293 -22.0616 0
q-Boundary -2.45005 -2.95 -1.95
========== 13 13 0.6 3
0 0 -4 6
amplitude  34.7666 0 71
mean       0.296735 -0.2 2
sigma      0.127359 0 0.6
y-itercept 9.85939 0 347.666
slope      -1.88966 -6.95332 0
q-Boundary -2.72505 -3.225 -2.225
========== 13 14 0.6 3
0 0 -4 6
amplitude  13.4706 0 74
mean       0.323314 -0.2 2
sigma      0.110396 0 0.6
y-itercept 11.4366 0 134.706
slope      -2.45234 -2.69412 0
q-Boundary -3.01834 -3.525 -2.525
========== 13 15 0.6 3
0 0 -4 6
amplitude  20.1516 0 125
mean       0.404239 -0.2 2
sigma      0.130787 0 0.6
y-itercept 18.7118 0 201.537
slope      -4.0244 -4.03074 0
q-Boundary -3.25974 -3.75 -2.75
========== 13 16 0.6 3
0 0 -4 6
amplitude  7.59451 0 125
mean       0.042138 -0.2 2
sigma      0.00694302 0 0.6
y-itercept 7.72748e-10 0 75.8286
slope      -5.93568e-13 -1.51657 0
q-Boundary -3.68399 -4.05 -3.05

========== 14 0 0.6 3
0 0 -4 6
amplitude  908.07 0 941
mean       0.228516 -0.2 2
sigma      0.128978 0 0.6
y-itercept 34.7259 0 9080.7
slope      -5.17567 -181.614 0
q-Boundary -3.30166 -3.9875 -2.9875
========== 14 4 0.6 3
0 0 -4 6
amplitude  49 0 49
mean       0.225931 -0.2 2
sigma      0.144395 0 0.6
y-itercept 1.20939 0 490
slope      -0.275913 -9.8 0
q-Boundary -0.554891 -1 3.33067e-16
========== 14 5 0.6 3
0 0 -4 6
amplitude  228.628 0 231
mean       0.168704 -0.2 2
sigma      0.119078 0 0.6
y-itercept 2.93977 0 2286.28
slope      -0.54861 -45.7256 0
q-Boundary -0.612529 -1.1125 -0.1125
========== 14 6 0.6 3
0 0 -4 6
amplitude  200.514 0 205
mean       0.222309 -0.2 2
sigma      0.115041 0 0.6
y-itercept 3.56472 0 2005.14
slope      -0.562012 -40.1028 0
q-Boundary -0.787529 -1.2875 -0.2875
========== 14 7 0.6 3
0 0 -4 6
amplitude  158 0 158
mean       0.247805 -0.2 2
sigma      0.11189 0 0.6
y-itercept 3.6208 0 1580
slope      -0.602591 -31.6 0
q-Boundary -1.18873 -1.6875 -0.6875
========== 14 8 0.6 3
0 0 -4 6
amplitude  112.562 0 121
mean       0.255655 -0.2 2
sigma      0.119595 0 0.6
y-itercept 4.51165 0 1125.62
slope      -0.855187 -22.5124 0
q-Boundary -1.48753 -1.9875 -0.9875
========== 14 9 0.6 3
0 0 -4 6
amplitude  84.0734 0 98
mean       0.254436 -0.2 2
sigma      0.12055 0 0.6
y-itercept 4.55196 0 840.734
slope      -0.841443 -16.8147 0
q-Boundary -1.73752 -2.2375 -1.2375
========== 14 10 0.6 3
0 0 -4 6
amplitude  63.1389 0 81
mean       0.252391 -0.2 2
sigma      0.127865 0 0.6
y-itercept 4.54554 0 631.389
slope      -0.849692 -12.6278 0
q-Boundary -1.96253 -2.4625 -1.4625
========== 14 11 0.6 3
0 0 -4 6
amplitude  144.624 0 155
mean       0.267414 -0.2 2
sigma      0.148187 0 0.6
y-itercept 19.5379 0 1446.24
slope      -3.84665 -28.9248 0
q-Boundary -2.21135 -2.75 -1.75
========== 14 12 0.6 3
0 0 -4 6
amplitude  111.844 0 124
mean       0.284181 -0.2 2
sigma      0.137518 0 0.6
y-itercept 18.6502 0 1118.44
slope      -3.62219 -22.3688 0
q-Boundary -2.45003 -2.95 -1.95
========== 14 13 0.6 3
0 0 -4 6
amplitude  116.12 0 148
mean       0.325897 -0.2 2
sigma      0.168586 0 0.6
y-itercept 39.0581 0 1161.2
slope      -7.48448 -23.224 0
q-Boundary -2.70005 -3.2 -2.2
========== 14 14 0.6 3
0 0 -4 6
amplitude  57.6332 0 147
mean       0.30952 -0.2 2
sigma      0.138822 0 0.6
y-itercept 44.849 0 576.332
slope      -8.82215 -11.5266 0
q-Boundary -2.90009 -3.4 -2.4
========== 14 15 0.6 3
0 0 -1 6
amplitude  25.3335 0 108
mean       0.453475 -0.2 2
sigma      0.220708 0 0.6
y-itercept 11.296 0 253.335
slope      -2.30784 -5.0667 0
q-Boundary -3.29606 -3.75 -2.75
========== 14 16 0.6 3
0 0 -4 6
amplitude  21.0547 0 167
mean       0.0249943 -0.2 2
sigma      0.000872168 0 0.6
y-itercept 20.0651 0 210.547
slope      -4.21094 -4.21094 0
q-Boundary -3.50011 -4 -3

========== 15 0 0.6 3
0 0 -4 6
amplitude  734.425 0 791
mean       0.226201 -0.2 2
sigma      0.15386 0 0.6
y-itercept 40.8333 0 7344.25
slope      -6.02527 -146.885 0
q-Boundary -3.40134 -3.9875 -2.9875
========== 15 4 0.6 3
0 0 -4 6
amplitude  21.2817 0 22
mean       0.300842 -0.2 2
sigma      0.121989 0 0.6
y-itercept 0.400475 0 212.817
slope      -0.0904334 -4.25634 0
q-Boundary -0.377088 -0.875 0.125
========== 15 5 0.6 3
0 0 -4 6
amplitude  163.769 0 180
mean       0.164407 -0.2 2
sigma      0.160731 0 0.6
y-itercept 3.00738 0 1637.69
slope      -0.501568 -32.7538 0
q-Boundary -0.612546 -1.1125 -0.1125
========== 15 6 0.6 3
0 0 -4 6
amplitude  147.004 0 153
mean       0.218028 -0.2 2
sigma      0.154817 0 0.6
y-itercept 3.48573 0 1470.04
slope      -0.442967 -29.4008 0
q-Boundary -0.937541 -1.4375 -0.4375
========== 15 7 0.6 3
0 0 -4 6
amplitude  121.041 0 129
mean       0.247875 -0.2 2
sigma      0.139922 0 0.6
y-itercept 4.60474 0 1210.41
slope      -0.749836 -24.2082 0
q-Boundary -1.19175 -1.7625 -0.7625
========== 15 8 0.6 3
0 0 -4 6
amplitude  87.719 0 103
mean       0.246898 -0.2 2
sigma      0.133938 0 0.6
y-itercept 5.28102 0 877.19
slope      -0.991932 -17.5438 0
q-Boundary -1.48231 -1.9875 -0.9875
========== 15 9 0.6 3
0 0 -4 6
amplitude  77.739 0 91
mean       0.254617 -0.2 2
sigma      0.132539 0 0.6
y-itercept 5.1492 0 777.39
slope      -0.949568 -15.5478 0
q-Boundary -1.72418 -2.2375 -1.2375
========== 15 10 0.6 3
0 0 -4 6
amplitude  55.5384 0 75
mean       0.231238 -0.2 2
sigma      0.132761 0 0.6
y-itercept 5.49409 0 555.384
slope      -1.04504 -11.1077 0
q-Boundary -1.98411 -2.4875 -1.4875
========== 15 11 0.6 3
0 0 -4 6
amplitude  72.3514 0 89
mean       0.248938 -0.2 2
sigma      0.129107 0 0.6
y-itercept 13.1068 0 723.514
slope      -2.71761 -14.4703 0
q-Boundary -2.19431 -2.725 -1.725
========== 15 12 0.6 3
0 0 -4 6
amplitude  101.735 0 120
mean       0.235026 -0.2 2
sigma      0.12578 0 0.6
y-itercept 25.4117 0 1017.35
slope      -5.18149 -20.347 0
q-Boundary -2.45005 -2.95 -1.95
========== 15 13 0.6 3
0 0 -4 6
amplitude  103.699 0 166
mean       0.314969 -0.2 2
sigma      0.185951 0 0.6
y-itercept 46.6224 0 1036.99
slope      -8.90712 -20.7398 0
q-Boundary -2.70819 -3.2 -2.2
========== 15 14 0.6 3
0 0 -4 6
amplitude  30.6175 0 120
mean       0.298756 -0.2 2
sigma      0.119565 0 0.6
y-itercept 25.1726 0 306.175
slope      -4.94295 -6.1235 0
q-Boundary -2.98586 -3.45 -2.45
========== 15 15 0.6 3
0 0 -4 6
amplitude  26.4962 0 222
mean       0.525974 -0.2 2
sigma      0.173673 0 0.6
y-itercept 37.9653 0 264.96
slope      -5.27074 -5.2992 0
q-Boundary -3.3098 -3.8 -2.8
========== 15 16 0.6 3
0 0 -4 6
amplitude  4.13641e-05 0 202
mean       1.72326 -0.2 2
sigma      0.00159276 0 0.6
y-itercept 0.000413641 0 0.000413641
slope      -8.27282e-06 -8.27282e-06 0
q-Boundary -3.57475 -4 -3

========== 16 0 0.6 3
0 0 -4 6
amplitude  788.292 0 922
mean       0.21472 -0.2 2
sigma      0.124369 0 0.6
y-itercept 38.4031 0 7882.93
slope      -5.53347 -157.659 0
q-Boundary -3.42342 -3.9625 -2.9625
========== 16 5 0.6 3
0 0 -4 6
amplitude  206.034 0 220
mean       0.131647 -0.2 2
sigma      0.107969 0 0.6
y-itercept 4.4161 0 2060.34
slope      -0.891414 -41.2068 0
q-Boundary -0.287532 -0.7875 0.2125
========== 16 6 0.6 3
0 0 -4 6
amplitude  195.585 0 231
mean       0.223501 -0.2 2
sigma      0.100416 0 0.6
y-itercept 5.8427 0 1955.85
slope      -1.06504 -39.117 0
q-Boundary -0.612541 -1.1125 -0.1125
========== 16 7 0.6 3
0 0 -4 6
amplitude  144.848 0 160
mean       0.254956 -0.2 2
sigma      0.09742 0 0.6
y-itercept 5.32621 0 1448.48
slope      -0.916787 -28.9696 0
q-Boundary -0.937537 -1.4375 -0.4375
========== 16 8 0.6 3
0 0 -4 6
amplitude  103.736 0 112
mean       0.250021 -0.2 2
sigma      0.105302 0 0.6
y-itercept 5.23671 0 1037.36
slope      -0.963823 -20.7472 0
q-Boundary -1.30941 -1.8125 -0.8125
========== 16 9 0.6 3
0 0 -4 6
amplitude  75.0942 0 89
mean       0.244584 -0.2 2
sigma      0.111501 0 0.6
y-itercept 5.11623 0 750.942
slope      -0.947254 -15.0188 0
q-Boundary -1.48991 -2.1125 -1.1125
========== 16 10 0.6 3
0 0 -4 6
amplitude  103.467 0 111
mean       0.253242 -0.2 2
sigma      0.125058 0 0.6
y-itercept 10.3132 0 1034.67
slope      -1.95484 -20.6934 0
q-Boundary -1.87503 -2.375 -1.375
========== 16 11 0.6 3
0 0 -4 6
amplitude  76.3291 0 88
mean       0.23651 -0.2 2
sigma      0.122012 0 0.6
y-itercept 11.8207 0 763.291
slope      -2.39554 -15.2658 0
q-Boundary -2.15027 -2.675 -1.675
========== 16 12 0.6 3
0 0 -4 6
amplitude  94.7163 0 112
mean       0.233097 -0.2 2
sigma      0.145495 0 0.6
y-itercept 22.3463 0 947.163
slope      -4.38836 -18.9433 0
q-Boundary -2.36917 -2.95 -1.95
========== 16 13 0.6 3
0 0 -4 6
amplitude  73.0647 0 116
mean       0.224929 -0.2 2
sigma      0.194882 0 0.6
y-itercept 43.9311 0 730.647
slope      -7.86119 -14.6129 0
q-Boundary -2.70005 -3.2 -2.2
========== 16 14 0.6 3
0 0 -1 4
amplitude  53.3153 0 140
mean       0.190996 -0.2 0.2
sigma      0.21926 0 0.6
y-itercept 30.9465 0 533.152
slope      -5.25795 -10.663 0
q-Boundary -2.90008 -3.4 -2.4
========== 16 15 0.6 3
0 0 -4 6
amplitude  30.6887 0 100
mean       0.692058 -0.2 2
sigma      0.0283844 0 0.6
y-itercept 22.5445 0 306.882
slope      -5.81995 -6.13764 0
q-Boundary -3.25032 -3.75 -2.75
========== 16 16 0.6 3
0 0 -4 6
amplitude  0.124527 0 154
mean       1.88576 -0.2 2
sigma      0.00020038 0 0.6
y-itercept 1.24526 0 1.24527
slope      -0.0249054 -0.0249054 0
q-Boundary -3.7113 -4.05 -3.05

========== 17 0 0.6 3
0 0 -4 6
amplitude  658.373 0 737
mean       0.20229 -0.2 2
sigma      0.14741 0 0.6
y-itercept 37.8286 0 6583.73
slope      -5.38579 -131.675 0
q-Boundary -3.42637 -3.9875 -2.9875
========== 17 5 0.6 3
0 0 -4 6
amplitude  174.216 0 193
mean       0.106009 -0.2 2
sigma      0.122904 0 0.6
y-itercept 3.76061 0 1742.16
slope      -0.717693 -34.8432 0
q-Boundary -0.362527 -0.8625 0.1375
========== 17 6 0.6 3
0 0 -4 6
amplitude  165.549 0 179
mean       0.196511 -0.2 2
sigma      0.12506 0 0.6
y-itercept 4.68763 0 1655.49
slope      -0.748984 -33.1098 0
q-Boundary -0.662533 -1.1625 -0.1625
========== 17 7 0.6 3
0 0 -4 6
amplitude  116.784 0 132
mean       0.241219 -0.2 2
sigma      0.125305 0 0.6
y-itercept 4.74101 0 1167.84
slope      -0.798845 -23.3568 0
q-Boundary -0.924342 -1.4375 -0.4375
========== 17 8 0.6 3
0 0 -4 6
amplitude  86.3646 0 99
mean       0.246073 -0.2 2
sigma      0.124269 0 0.6
y-itercept 5.43221 0 863.646
slope      -0.958885 -17.2729 0
q-Boundary -1.24069 -1.9875 -0.9875
========== 17 9 0.6 3
0 0 -4 6
amplitude  69.5044 0 83
mean       0.244956 -0.2 2
sigma      0.126334 0 0.6
y-itercept 4.84669 0 695.044
slope      -0.875896 -13.9009 0
q-Boundary -1.60953 -2.1125 -1.1125
========== 17 10 0.6 3
0 0 -4 6
amplitude  175.081 0 185
mean       0.243269 -0.2 2
sigma      0.139827 0 0.6
y-itercept 20.1667 0 1750.81
slope      -3.82107 -35.0162 0
q-Boundary -1.85003 -2.35 -1.35
========== 17 11 0.6 3
0 0 -4 6
amplitude  55.5178 0 69
mean       0.268875 -0.2 2
sigma      0.147311 0 0.6
y-itercept 10.8898 0 555.178
slope      -2.13862 -11.1036 0
q-Boundary -2.14588 -2.675 -1.675
========== 17 12 0.6 3
0 0 -4 6
amplitude  130.963 0 165
mean       0.27268 -0.2 2
sigma      0.174184 0 0.6
y-itercept 43.8166 0 1309.63
slope      -8.69312 -26.1926 0
q-Boundary -2.46167 -3 -2
========== 17 13 0.6 3
0 0 -4 6
amplitude  53.7551 0 128
mean       0.265103 -0.2 2
sigma      0.16598 0 0.6
y-itercept 46.8705 0 537.551
slope      -8.01314 -10.751 0
q-Boundary -2.81188 -3.2 -2.2
========== 17 14 0.6 3
0 0 -2 6
amplitude  36.8165 0 147
mean       0.298083 -0.5 0.5
sigma      0.191711 0 0.6
y-itercept 38.0994 0 368.165
slope      -6.83044 -7.3633 0
q-Boundary -3.0271 -3.6 -2.6
========== 17 15 0.6 3
0 0 -4 6
amplitude  19.6186 0 219
mean       0.432114 -0.2 2
sigma      0.222903 0 0.6
y-itercept 34.222 0 196.198
slope      -3.91556 -3.92396 0
q-Boundary -3.36477 -3.8 -2.8
========== 17 16 0.6 3
0 0 -4 6
amplitude  11.4513 0 143
mean       -0.196975 -0.2 2
sigma      0.0010465 0 0.6
y-itercept 11.8418 0 114.513
slope      -2.29026 -2.29026 0
q-Boundary -3.54981 -4.05 -3.05

========== 18 0 0.6 3
0 0 -4 6
amplitude  593.95 0 650
mean       0.198758 -0.2 2
sigma      0.167664 0 0.6
y-itercept 35.552 0 5939.5
slope      -5.04525 -118.79 0
q-Boundary -3.42307 -3.9625 -2.9625
========== 18 5 0.6 3
0 0 -4 6
amplitude  182.431 0 192
mean       0.0794147 -0.2 2
sigma      0.115037 0 0.6
y-itercept 2.87952 0 1824.31
slope      -0.549647 -36.4862 0
q-Boundary -0.337523 -0.8375 0.1625
========== 18 6 0.6 3
0 0 -4 6
amplitude  177.381 0 196
mean       0.180135 -0.2 2
sigma      0.128163 0 0.6
y-itercept 4.95322 0 1773.81
slope      -0.855813 -35.4762 0
q-Boundary -0.64411 -1.1375 -0.1375
========== 18 7 0.6 3
0 0 -4 6
amplitude  121.925 0 136
mean       0.249442 -0.2 2
sigma      0.122998 0 0.6
y-itercept 4.59318 0 1219.25
slope      -0.763384 -24.385 0
q-Boundary -0.966213 -1.4625 -0.4625
========== 18 8 0.6 3
0 0 -4 6
amplitude  74.6286 0 97
mean       0.256361 -0.2 2
sigma      0.145742 0 0.6
y-itercept 4.62363 0 746.286
slope      -0.804393 -14.9257 0
q-Boundary -1.27268 -1.8125 -0.8125
========== 18 9 0.6 3
0 0 -4 6
amplitude  108.851 0 118
mean       0.290435 -0.2 2
sigma      0.152495 0 0.6
y-itercept 9.74264 0 1088.51
slope      -1.73317 -21.7702 0
q-Boundary -1.52503 -2.025 -1.025
========== 18 10 0.6 3
0 0 -4 6
amplitude  159.507 0 180
mean       0.297451 -0.2 2
sigma      0.162265 0 0.6
y-itercept 19.8711 0 1595.07
slope      -3.60638 -31.9014 0
q-Boundary -1.78875 -2.35 -1.35
========== 18 11 0.6 3
0 0 -4 6
amplitude  83.4235 0 98
mean       0.308457 -0.2 2
sigma      0.169937 0 0.6
y-itercept 22.1141 0 834.235
slope      -4.23931 -16.6847 0
q-Boundary -2.11753 -2.65 -1.65
========== 18 12 0.6 3
0 0 -4 6
amplitude  129.384 0 163
mean       0.33889 -0.2 2
sigma      0.185219 0 0.6
y-itercept 41.2935 0 1293.84
slope      -8.22323 -25.8768 0
q-Boundary -2.30016 -3 -2
========== 18 13 0.6 3
0 0 -4 6
amplitude  68.2983 0 137
mean       0.333594 -0.2 2
sigma      0.193078 0 0.6
y-itercept 43.3539 0 682.983
slope      -7.51198 -13.6597 0
q-Boundary -2.70005 -3.2 -2.2
========== 18 14 0.6 3
0 0 -4 6
amplitude  35.6287 0 161
mean       0.314367 -0.2 2
sigma      0.149596 0 0.6
y-itercept 42.3653 0 358.175
slope      -7.08504 -7.1635 0
q-Boundary -3.01867 -3.4 -2.4
========== 18 15 0.6 3
0 0 -4 6
