
========== 1 0 0.6 3
mean       0.0682396 -0.2 2
sigma      0.149799 0 0.6
y-itercept 10.988 0 740
slope      -2.5458 -14.8 0
q-Boundary -1.46258 -1.9625 -0.9625
========== 12 14 0.6 3
0 0 -4 6
amplitude  27.3279 0 91
mean       0.0667668 -0.2 2
sigma      0.146676 0 0.6
y-itercept 12.1958 0 910
slope      -2.94463 -18.2 0
q-Boundary -1.62807 -2.1375 -1.1375
========== 12 15 0.6 3
0 0 -4 6
amplitude  24.6412 0 98
mean       0.116935 -0.2 2
sigma      0.144771 0 0.6
y-itercept 11.2061 0 980
slope      -2.69529 -19.6 0
q-Boundary -1.77778 -2.2875 -1.2875
========== 12 16 0.6 3
0 0 -4 6
amplitude  22.7272 0 101
mean       0.122744 -0.2 2
sigma      0.159259 0 0.6
y-itercept 15.7338 0 1010
slope      -4.06006 -20.2 0
q-Boundary -1.86323 -2.375 -1.375

========== 13 0 0.6 3
0 0 -4 6
amplitude  1057.26 0 1114
mean       0.0830987 -0.2 2
sigma      0.157119 0 0.6
y-itercept 38.4358 0 11140
slope      -7.16475 -222.8 0
q-Boundary -1.77951 -2.2875 -1.2875
========== 13 5 0.6 3
0 0 -4 6
amplitude  11.3327 0 24
mean       0.987367 -0.2 2
sigma      0.276066 0 0.6
y-itercept 15.3865 0 240
slope      -2.02 -4.8 0
q-Boundary 0.0999896 -0.4 0.6
========== 13 6 0.6 3
0 0 -4 6
amplitude  199.261 0 214
mean       0.0653929 -0.2 2
sigma      0.143392 0 0.6
y-itercept 1.73412 0 2140
slope      -0.199738 -42.8 0
q-Boundary -0.287533 -0.7875 0.2125
========== 13 7 0.6 3
0 0 -4 6
amplitude  220.044 0 225
mean       0.062082 -0.2 2
sigma      0.156654 0 0.6
y-itercept 1.59978 0 2250
slope      -0.165654 -45 0
q-Boundary -0.462536 -0.9625 0.0375
========== 13 8 0.6 3
0 0 -4 6
amplitude  157.443 0 167
mean       0.0858175 -0.2 2
sigma      0.1603 0 0.6
y-itercept 3.12129 0 1670
slope      -0.576577 -33.4 0
q-Boundary -0.612535 -1.1125 -0.1125
========== 13 9 0.6 3
0 0 -4 6
amplitude  125.48 0 142
mean       0.105053 -0.2 2
sigma      0.149065 0 0.6
y-itercept 3.75342 0 1420
slope      -0.696205 -28.4 0
q-Boundary -0.805389 -1.3125 -0.3125
========== 13 10 0.6 3
0 0 -4 6
amplitude  99.7785 0 110
mean       0.0987216 -0.2 2
sigma      0.150497 0 0.6
y-itercept 3.81871 0 1100
slope      -0.733304 -22 0
q-Boundary -0.962524 -1.4625 -0.4625
========== 13 11 0.6 3
0 0 -4 6
amplitude  75.46 0 85
mean       0.103072 -0.2 2
sigma      0.152816 0 0.6
y-itercept 5.17548 0 850
slope      -1.08196 -17 0
q-Boundary -1.13753 -1.6375 -0.6375
========== 13 12 0.6 3
0 0 -4 6
amplitude  58.3262 0 78
mean       0.089483 -0.2 2
sigma      0.16136 0 0.6
y-itercept 5.26715 0 780
slope      -1.11978 -15.6 0
q-Boundary -1.31782 -1.8125 -0.8125
========== 13 13 0.6 3
0 0 -4 6
amplitude  91.4325 0 102
mean       0.0844904 -0.2 2
sigma      0.159691 0 0.6
y-itercept 11.705 0 1020
slope      -2.55032 -20.4 0
q-Boundary -1.47505 -1.975 -0.975
========== 13 14 0.6 3
0 0 -4 6
amplitude  59.1064 0 82
mean       0.0892826 -0.2 2
sigma      0.167612 0 0.6
y-itercept 13.5014 0 820
slope      -3.1504 -16.4 0
q-Boundary -1.62509 -2.125 -1.125
========== 13 15 0.6 3
0 0 -4 6
amplitude  57.1008 0 96
mean       0.0969621 -0.2 2
sigma      0.15781 0 0.6
y-itercept 14.1884 0 960
slope      -3.30307 -19.2 0
q-Boundary -1.76602 -2.275 -1.275
========== 13 16 0.6 3
0 0 -4 6
amplitude  65.8366 0 90
mean       0.126761 -0.2 2
sigma      0.171302 0 0.6
y-itercept 18.4585 0 900
slope      -4.6243 -18 0
q-Boundary -1.79438 -2.35 -1.35

========== 14 0 0.6 3
0 0 -4 6
amplitude  1056.46 0 1116
mean       0.0916322 -0.2 2
sigma      0.148586 0 0.6
y-itercept 15.8819 0 11160
slope      -1.70087 -223.2 0
q-Boundary -1.63759 -2.1375 -1.1375
========== 14 5 0.6 3
0 0 -4 6
amplitude  5.54083 0 22
mean       1.54353 -0.2 2
sigma      0.6 0 0.6
y-itercept 8.44267 0 220
slope      -0.841609 -4.4 0
q-Boundary 0.0975593 -0.4 0.6
========== 14 6 0.6 3
0 0 -4 6
amplitude  179.53 0 188
mean       0.089671 -0.2 2
sigma      0.124972 0 0.6
y-itercept 1.38178 0 1880
slope      -0.120811 -37.6 0
q-Boundary -0.287524 -0.7875 0.2125
========== 14 7 0.6 3
0 0 -4 6
amplitude  244.985 0 261
mean       0.0778158 -0.2 2
sigma      0.132592 0 0.6
y-itercept 1.38903 0 2610
slope      -0.154905 -52.2 0
q-Boundary -0.362532 -0.8625 0.1375
========== 14 8 0.6 3
0 0 -4 6
amplitude  166.373 0 181
mean       0.0877654 -0.2 2
sigma      0.143691 0 0.6
y-itercept 2.37174 0 1810
slope      -0.361534 -36.2 0
q-Boundary -0.612526 -1.1125 -0.1125
========== 14 9 0.6 3
0 0 -4 6
amplitude  113.438 0 125
mean       0.115597 -0.2 2
sigma      0.164485 0 0.6
y-itercept 1.51748 0 1250
slope      -0.178069 -25 0
q-Boundary -0.76527 -1.2625 -0.2625
========== 14 10 0.6 3
0 0 -4 6
amplitude  91.5568 0 102
mean       0.107491 -0.2 2
sigma      0.160051 0 0.6
y-itercept 1.63423 0 1020
slope      -0.198351 -20.4 0
q-Boundary -0.987622 -1.4875 -0.4875
========== 14 11 0.6 3
0 0 -4 6
amplitude  74.2454 0 89
mean       0.0992208 -0.2 2
sigma      0.158554 0 0.6
y-itercept 2.0239 0 890
slope      -0.301034 -17.8 0
q-Boundary -1.11252 -1.6125 -0.6125
========== 14 12 0.6 3
0 0 -4 6
amplitude  57.3822 0 65
mean       0.091633 -0.2 2
sigma      0.162553 0 0.6
y-itercept 1.55941 0 650
slope      -0.194403 -13 0
q-Boundary -1.31252 -1.8125 -0.8125
========== 14 13 0.6 3
0 0 -4 6
amplitude  45.7819 0 53
mean       0.0898039 -0.2 2
sigma      0.173073 0 0.6
y-itercept 1.93848 0 530
slope      -0.308469 -10.6 0
q-Boundary -1.45087 -1.9625 -0.9625
========== 14 14 0.6 3
0 0 -4 6
amplitude  75.0494 0 82
mean       0.0802261 -0.2 2
sigma      0.162819 0 0.6
y-itercept 5.2417 0 820
slope      -0.957929 -16.4 0
q-Boundary -1.60304 -2.125 -1.125
========== 14 15 0.6 3
0 0 -4 6
amplitude  32.6398 0 38
mean       0.10515 -0.2 2
sigma      0.173949 0 0.6
y-itercept 1.88757 0 380
slope      -0.338375 -7.6 0
q-Boundary -1.76252 -2.2625 -1.2625
========== 14 16 0.6 3
0 0 -4 6
amplitude  38.3286 0 42
mean       0.110077 -0.2 2
sigma      0.174981 0 0.6
y-itercept 3.04688 0 420
slope      -0.720095 -8.4 0
q-Boundary -1.85988 -2.375 -1.375

========== 15 0 0.6 3
0 0 -4 6
amplitude  981.243 0 1039
mean       0.0813714 -0.2 2
sigma      0.163517 0 0.6
y-itercept 19.3575 0 10390
slope      -2.65857 -207.8 0
q-Boundary -1.73759 -2.2375 -1.2375
========== 15 5 0.6 3
0 0 -4 6
amplitude  2.12547 0 19
mean       1.80036 -0.2 2
sigma      0.6 0 0.6
y-itercept 13.6496 0 190
slope      -1.81048 -3.8 0
q-Boundary 0.216691 -0.6 0.4
========== 15 6 0.6 3
0 0 -4 6
amplitude  143.805 0 160
mean       0.0764903 -0.2 2
sigma      0.157504 0 0.6
y-itercept 1.44174 0 1600
slope      -0.141084 -32 0
q-Boundary -0.287525 -0.7875 0.2125
========== 15 7 0.6 3
0 0 -4 6
amplitude  215.254 0 222
mean       0.0567417 -0.2 2
sigma      0.160745 0 0.6
y-itercept 1.42757 0 2220
slope      -0.168982 -44.4 0
q-Boundary -0.355815 -0.8875 0.1125
========== 15 8 0.6 3
0 0 -4 6
amplitude  150.853 0 167
mean       0.078003 -0.2 2
sigma      0.159495 0 0.6
y-itercept 2.24224 0 1670
slope      -0.368031 -33.4 0
q-Boundary -0.587526 -1.0875 -0.0875
========== 15 9 0.6 3
0 0 -4 6
amplitude  120.193 0 123
mean       0.10559 -0.2 2
sigma      0.164729 0 0.6
y-itercept 1.70318 0 1230
slope      -0.221388 -24.6 0
q-Boundary -0.762529 -1.2625 -0.2625
========== 15 10 0.6 3
0 0 -4 6
amplitude  92.5819 0 103
mean       0.10974 -0.2 2
sigma      0.156963 0 0.6
y-itercept 2.18331 0 1030
slope      -0.361189 -20.6 0
q-Boundary -0.962534 -1.4625 -0.4625
========== 15 11 0.6 3
0 0 -4 6
amplitude  66.0025 0 76
mean       0.0829092 -0.2 2
sigma      0.163543 0 0.6
y-itercept 2.73466 0 760
slope      -0.489367 -15.2 0
q-Boundary -1.13753 -1.6375 -0.6375
========== 15 12 0.6 3
0 0 -4 6
amplitude  117.87 0 121
mean       0.0914647 -0.2 2
sigma      0.159989 0 0.6
y-itercept 4.8224 0 1210
slope      -0.855334 -24.2 0
q-Boundary -1.27502 -1.775 -0.775
========== 15 13 0.6 3
0 0 -4 6
amplitude  98.2345 0 109
mean       0.070071 -0.2 2
sigma      0.159202 0 0.6
y-itercept 5.70672 0 1090
slope      -1.0748 -21.8 0
q-Boundary -1.45008 -1.975 -0.975
========== 15 14 0.6 3
0 0 -4 6
amplitude  71.3928 0 83
mean       0.0817816 -0.2 2
sigma      0.174005 0 0.6
y-itercept 6.3879 0 830
slope      -1.34364 -16.6 0
q-Boundary -1.62503 -2.125 -1.125
========== 15 15 0.6 3
0 0 -4 6
amplitude  32.6701 0 44
mean       0.0785073 -0.2 2
sigma      0.159547 0 0.6
y-itercept 2.9304 0 440
slope      -0.567711 -8.8 0
q-Boundary -1.76252 -2.2625 -1.2625
========== 15 16 0.6 3
0 0 -4 6
amplitude  68.8626 0 73
mean       0.119702 -0.2 2
sigma      0.185752 0 0.6
y-itercept 8.5172 0 730
slope      -2.05112 -14.6 0
q-Boundary -1.82505 -2.35 -1.35

========== 16 0 0.6 3
0 0 -4 6
amplitude  894.142 0 897
mean       0.103446 -0.2 2
sigma      0.132899 0 0.6
y-itercept 20.2872 0 8970
slope      -2.42229 -179.4 0
q-Boundary -1.69552 -2.1875 -1.1875
========== 16 5 0.6 3
0 0 -4 6
amplitude  13.1675 0 26
mean       0.918637 -0.2 2
sigma      0.192635 0 0.6
y-itercept 16.2542 0 260
slope      -2.30839 -5.2 0
q-Boundary 0.499988 3.33067e-16 1
========== 16 6 0.6 3
0 0 -4 6
amplitude  80 0 80
mean       0.164277 -0.2 2
sigma      0.19094 0 0.6
y-itercept 18.1217 0 800
slope      -2.12828 -16 0
q-Boundary 0.20883 -0.4 0.6
========== 16 7 0.6 3
0 0 -4 6
amplitude  172.137 0 181
mean       0.156608 -0.2 2
sigma      0.0810795 0 0.6
y-itercept 2.27394 0 1810
slope      -0.315616 -36.2 0
q-Boundary -0.02696 -0.5375 0.4625
========== 16 8 0.6 3
0 0 -4 6
amplitude  210.375 0 226
mean       0.0903484 -0.2 2
sigma      0.113312 0 0.6
y-itercept 1.67034 0 2260
slope      -0.158685 -45.2 0
q-Boundary -0.187543 -0.6875 0.3125
========== 16 9 0.6 3
0 0 -4 6
amplitude  156.742 0 169
mean       0.0932973 -0.2 2
sigma      0.125354 0 0.6
y-itercept 1.72588 0 1690
slope      -0.220115 -33.8 0
q-Boundary -0.387551 -0.8875 0.1125
========== 16 10 0.6 3
0 0 -4 6
amplitude  115.203 0 123
mean       0.100961 -0.2 2
sigma      0.13654 0 0.6
y-itercept 1.86941 0 1230
slope      -0.21842 -24.6 0
q-Boundary -0.637527 -1.1375 -0.1375
========== 16 11 0.6 3
0 0 -4 6
amplitude  77.8854 0 79
mean       0.0959614 -0.2 2
sigma      0.150642 0 0.6
y-itercept 2.91713 0 790
slope      -0.498453 -15.8 0
q-Boundary -0.857877 -1.3625 -0.3625
========== 16 12 0.6 3
0 0 -4 6
amplitude  64.987 0 71
mean       0.0784754 -0.2 2
sigma      0.145805 0 0.6
y-itercept 2.19987 0 710
slope      -0.363696 -14.2 0
q-Boundary -1.01252 -1.5125 -0.5125
========== 16 13 0.6 3
0 0 -4 6
amplitude  104.645 0 113
mean       0.0613152 -0.2 2
sigma      0.151428 0 0.6
y-itercept 5.31104 0 1130
slope      -0.858109 -22.6 0
q-Boundary -1.22502 -1.725 -0.725
========== 16 14 0.6 3
0 0 -4 6
amplitude  86.5546 0 95
mean       0.0664854 -0.2 2
sigma      0.153638 0 0.6
y-itercept 6.70484 0 950
slope      -1.27786 -19 0
q-Boundary -1.39935 -1.925 -0.925
========== 16 15 0.6 3
0 0 -4 6
amplitude  65.1434 0 72
mean       0.0601676 -0.2 2
sigma      0.168087 0 0.6
y-itercept 6.91051 0 720
slope      -1.40352 -14.4 0
q-Boundary -1.5974 -2.125 -1.125
========== 16 16 0.6 3
0 0 -4 6
amplitude  36.7527 0 49
mean       0.0939747 -0.2 2
sigma      0.150435 0 0.6
y-itercept 6.42045 0 490
slope      -1.62017 -9.8 0
q-Boundary -1.7961 -2.325 -1.325

========== 17 0 0.6 3
0 0 -4 6
amplitude  797 0 797
mean       0.098096 -0.2 2
sigma      0.14658 0 0.6
y-itercept 19.9692 0 7970
slope      -2.31654 -159.4 0
q-Boundary -1.69962 -2.2375 -1.2375
========== 17 5 0.6 3
0 0 -4 6
amplitude  11.8559 0 23
mean       0.685629 -0.2 2
sigma      0.6 0 0.6
y-itercept 10.7867 0 230
slope      -1.09879 -4.6 0
q-Boundary 0.5 3.33067e-16 1
========== 17 6 0.6 3
0 0 -4 6
amplitude  67 0 67
mean       -0.2 -0.2 2
sigma      0.520578 0 0.6
y-itercept 17.6351 0 670
slope      -2.00736 -13.4 0
q-Boundary 0.214663 -0.2 0.8
========== 17 7 0.6 3
0 0 -4 6
amplitude  150.733 0 157
mean       0.172259 -0.2 2
sigma      0.0860856 0 0.6
y-itercept 2.14931 0 1570
slope      -0.302548 -31.4 0
q-Boundary -0.0015309 -0.5125 0.4875
========== 17 8 0.6 3
0 0 -4 6
amplitude  189.623 0 202
mean       0.08162 -0.2 2
sigma      0.12529 0 0.6
y-itercept 1.6706 0 2020
slope      -0.14589 -40.4 0
q-Boundary -0.112716 -0.6625 0.3375
========== 17 9 0.6 3
0 0 -4 6
amplitude  136.68 0 155
mean       0.0780726 -0.2 2
sigma      0.136069 0 0.6
y-itercept 1.78581 0 1550
slope      -0.226792 -31 0
q-Boundary -0.443343 -0.9125 0.0875
========== 17 10 0.6 3
0 0 -4 6
amplitude  103 0 103
mean       0.0921577 -0.2 2
sigma      0.146874 0 0.6
y-itercept 2.17008 0 1030
slope      -0.299419 -20.6 0
q-Boundary -0.661259 -1.1375 -0.1375
========== 17 11 0.6 3
0 0 -4 6
amplitude  78.7342 0 81
mean       0.0878841 -0.2 2
sigma      0.154427 0 0.6
y-itercept 2.50709 0 810
slope      -0.394069 -16.2 0
q-Boundary -0.8625 -1.3625 -0.3625
========== 17 12 0.6 3
0 0 -4 6
amplitude  59.0941 0 63
mean       0.072124 -0.2 2
sigma      0.161204 0 0.6
y-itercept 2.52055 0 630
slope      -0.428278 -12.6 0
q-Boundary -1.07743 -1.5875 -0.5875
========== 17 13 0.6 3
0 0 -4 6
amplitude  50.717 0 67
mean       0.059515 -0.2 2
sigma      0.165888 0 0.6
y-itercept 2.63016 0 670
slope      -0.431668 -13.4 0
q-Boundary -1.25603 -1.7625 -0.7625
========== 17 14 0.6 3
0 0 -4 6
amplitude  80.5294 0 85
mean       0.0476871 -0.2 2
sigma      0.172285 0 0.6
y-itercept 5.99273 0 850
slope      -1.05157 -17 0
q-Boundary -1.43947 -2.075 -1.075
========== 17 15 0.6 3
0 0 -4 6
amplitude  59.2705 0 67
mean       0.0716305 -0.2 2
sigma      0.187288 0 0.6
y-itercept 7.28799 0 670
slope      -1.51624 -13.4 0
q-Boundary -1.62503 -2.125 -1.125
========== 17 16 0.6 3
0 0 -4 6
amplitude  74.8516 0 85
mean       0.0709536 -0.2 2
sigma      0.161023 0 0.6
y-itercept 11.7461 0 850
slope      -2.88961 -17 0
q-Boundary -1.75003 -2.25 -1.25

========== 18 0 0.6 3
0 0 -4 6
amplitude  745.003 0 753
mean       0.0926509 -0.2 2
sigma      0.155496 0 0.6
y-itercept 17.0646 0 7530
slope      -1.57607 -150.6 0
q-Boundary -1.73759 -2.2375 -1.2375
========== 18 5 0.6 3
0 0 -4 6
amplitude  13.3634 0 26
mean       1.05563 -0.2 2
sigma      0.206084 0 0.6
y-itercept 12.7045 0 260
slope      -1.60965 -5.2 0
q-Boundary 0.499987 3.33067e-16 1
========== 18 6 0.6 3
0 0 -4 6
amplitude  53.9999 0 54
mean       0.151323 -0.2 2
sigma      0.147276 0 0.6
y-itercept 22.5617 0 540
slope      -3.39324 -10.8 0
q-Boundary 0.224239 -0.2 0.8
========== 18 7 0.6 3
0 0 -4 6
amplitude  153.735 0 159
mean       0.171168 -0.2 2
sigma      0.0831189 0 0.6
y-itercept 2.10196 0 1590
slope      -0.249833 -31.8 0
q-Boundary -0.00629252 -0.5125 0.4875
========== 18 8 0.6 3
0 0 -4 6
amplitude  173.59 0 192
mean       0.0870293 -0.2 2
sigma      0.127351 0 0.6
y-itercept 1.7875 0 1920
slope      -0.141072 -38.4 0
q-Boundary -0.175798 -0.7125 0.2875
========== 18 9 0.6 3
0 0 -4 6
amplitude  123.992 0 140
mean       0.0769327 -0.2 2
sigma      0.149997 0 0.6
y-itercept 1.10328 0 1400
slope      -0.00268519 -28 0
q-Boundary -0.337533 -0.8375 0.1625
========== 18 10 0.6 3
0 0 -4 6
amplitude  100.712 0 117
mean       0.0744106 -0.2 2
sigma      0.1579 0 0.6
y-itercept 1.50465 0 1170
slope      -0.12382 -23.4 0
q-Boundary -0.612533 -1.1125 -0.1125
========== 18 11 0.6 3
0 0 -4 6
amplitude  69.0339 0 78
mean       0.0638892 -0.2 2
sigma      0.169506 0 0.6
y-itercept 2.26048 0 780
slope      -0.319806 -15.6 0
q-Boundary -0.853239 -1.5125 -0.5125
========== 18 12 0.6 3
0 0 -4 6
amplitude  60.8273 0 63
mean       0.0579753 -0.2 2
sigma      0.167467 0 0.6
y-itercept 2.18246 0 630
slope      -0.311376 -12.6 0
q-Boundary -1.06252 -1.5625 -0.5625
========== 18 13 0.6 3
0 0 -4 6
amplitude  94.2966 0 98
mean       0.0407712 -0.2 2
sigma      0.173084 0 0.6
y-itercept 4.70504 0 980
slope      -0.759218 -19.6 0
q-Boundary -1.22503 -1.725 -0.725
========== 18 14 0.6 3
0 0 -4 6
amplitude  68.4846 0 74
mean       0.0413009 -0.2 2
sigma      0.176789 0 0.6
y-itercept 6.35522 0 740
slope      -1.20038 -14.8 0
q-Boundary -1.45072 -1.975 -0.975
========== 18 15 0.6 3
0 0 -4 6
amplitude  61.7215 0 71
mean       0.0586228 -0.2 2
sigma      0.189654 0 0.6
y-itercept 6.02019 0 710
slope      -1.24687 -14.2 0
q-Boundary -1.64881 -2.175 -1.175
========== 18 16 0.6 3
0 0 -4 6
amplitude  32.5526 0 44
mean       0.094566 -0.2 2
sigma      0.184578 0 0.6
y-itercept 4.45221 0 440
slope      -1.14858 -8.8 0
q-Boundary -1.74437 -2.275 -1.275

========== 19 0 0.6 3
0 0 -4 6
amplitude  730.11 0 734
mean       0.0874853 -0.2 2
sigma      0.162923 0 0.6
y-itercept 15.539 0 7340
slope      -1.26009 -146.8 0
q-Boundary -1.63763 -2.1375 -1.1375
========== 19 5 0.6 3
0 0 -4 6
amplitude  3.6316 0 19
mean       1.99524 -0.2 2
sigma      0.6 0 0.6
y-itercept 13.1159 0 190
slope      -1.74614 -3.8 0
q-Boundary 0.499985 3.33067e-16 1
========== 19 6 0.6 3
0 0 -4 6
amplitude  112.787 0 113
mean       0.229678 -0.2 2
sigma      0.108654 0 0.6
y-itercept 22.4425 0 1130
slope      -3.06366 -22.6 0
q-Boundary 0.116272 -0.2 0.8
========== 19 7 0.6 3
0 0 -4 6
amplitude  140.042 0 147
