 30.00	 2294.219812
 31.00	 2033.510197
 32.00	 1812.837846
 33.00	 1624.432872
 34.00	 1462.218964
 35.00	 1321.418419
 36.00	 1198.254963
 37.00	 1089.728672
 38.00	  993.444427
 39.00	  907.480430
 40.00	  830.286881
 41.00	  760.607519
 42.00	  697.418582
 43.00	  639.881121
 44.00	  587.303598
 45.00	  539.112444
 46.00	  494.828806
 47.00	  454.050120
 48.00	  416.435471
 49.00	  381.693932
 50.00	  349.575246
 51.00	  319.862371
 52.00	  292.365498
 53.00	  266.917249
 54.00	  243.368804
 55.00	  221.586782
 56.00	  201.450722
 57.00	  182.851046
 58.00	  165.687406
 59.00	  149.867346
 60.00	  135.305215
 61.00	  121.921278
 62.00	  109.640996
 63.00	   98.394435
 64.00	   88.115782
 65.00	   78.742945
 66.00	   70.217223
 67.00	   62.483037
 68.00	   55.487695
 69.00	   49.181204
 70.00	   43.516107
 71.00	   38.447338
 72.00	   33.932105
 73.00	   29.929780
 74.00	   26.401806
 75.00	   23.311609
 76.00	   20.624522
 77.00	   18.307712
 78.00	   16.330111
 79.00	   14.662353
 80.00	   13.276713
 81.00	   12.147046
 82.00	   11.248736
 83.00	   10.558632
 84.00	   10.055003
 85.00	    9.717479
 86.00	    9.527004
 87.00	    9.465779
 88.00	    9.517222
 89.00	    9.665908
 90.00	    9.897530
 91.00	   10.198848
 92.00	   10.557645
 93.00	   10.962678
 94.00	   11.403640
 95.00	   11.871110
 96.00	   12.356519
 97.00	   12.852100
 98.00	   13.350857
 99.00	   13.846520
100.00	   14.333510
101.00	   14.806899
102.00	   15.262381
103.00	   15.696230
104.00	   16.105272
105.00	   16.486848
106.00	   16.838785
107.00	   17.159367
108.00	   17.447301
109.00	   17.701691
110.00	   17.922010
111.00	   18.108073
112.00	   18.260010
113.00	   18.378240
114.00	   18.463450
115.00	   18.516564
116.00	   18.538728
117.00	   18.531282
118.00	   18.495740
119.00	   18.433767
120.00	   18.347162
121.00	   18.237834
122.00	   18.107786
123.00	   17.959095
124.00	   17.793892
125.00	   17.614347
126.00	   17.422653
127.00	   17.221007
128.00	   17.011595
129.00	   16.796581
130.00	   16.578086
