
slope      -0.545722 -42 0
q-Boundary -0.61253 -1.1125 -0.1125
========== 19 9 0.6 3
0 0 -4 6
amplitude  148.066 0 161
mean       0.135914 -0.2 2
sigma      0.164188 0 0.6
y-itercept 3.97439 0 1610
slope      -0.54496 -32.2 0
q-Boundary -0.85889 -1.3625 -0.3625
========== 19 10 0.6 3
0 0 -4 6
amplitude  115.051 0 130
mean       0.126972 -0.2 2
sigma      0.176203 0 0.6
y-itercept 4.2008 0 1300
slope      -0.55973 -26 0
q-Boundary -1.13347 -1.6375 -0.6375
========== 19 11 0.6 3
0 0 -4 6
amplitude  80.961 0 105
mean       0.114649 -0.2 2
sigma      0.178087 0 0.6
y-itercept 5.64336 0 1050
slope      -0.946014 -21 0
q-Boundary -1.41254 -1.9125 -0.9125
========== 19 12 0.6 3
0 0 -4 6
amplitude  63.2015 0 78
mean       0.109066 -0.2 2
sigma      0.200538 0 0.6
y-itercept 4.89024 0 780
slope      -0.763378 -15.6 0
q-Boundary -1.61253 -2.1125 -1.1125
========== 19 13 0.6 3
0 0 -4 6
amplitude  48.8583 0 69
mean       0.113208 -0.2 2
sigma      0.1956 0 0.6
y-itercept 4.96292 0 690
slope      -0.811231 -13.8 0
q-Boundary -1.85944 -2.3625 -1.3625
========== 19 14 0.6 3
0 0 -4 6
amplitude  136.196 0 178
mean       0.149855 -0.2 2
sigma      0.224879 0 0.6
y-itercept 22.2557 0 1780
slope      -3.64315 -35.6 0
q-Boundary -2.05004 -2.55 -1.55
========== 19 15 0.6 3
0 0 -4 6
amplitude  83.5661 0 107
mean       0.180302 -0.2 2
sigma      0.244734 0 0.6
y-itercept 24.1296 0 1070
slope      -5.05634 -21.4 0
q-Boundary -2.32032 -2.85 -1.85
========== 19 16 0.6 3
0 0 -4 6
amplitude  29.9982 0 127
mean       0.141787 -0.2 2
sigma      0.15093 0 0.6
y-itercept 32.837 0 1270
slope      -8.56001 -25.4 0
q-Boundary -2.50548 -3 -2

========== 20 0 0.6 3
0 0 -4 6
amplitude  1403.7 0 1455
mean       0.115275 -0.2 2
sigma      0.175126 0 0.6
y-itercept 42.7063 0 14550
slope      -5.88878 -291 0
q-Boundary -2.35274 -2.9875 -1.9875
========== 20 5 0.6 3
0 0 -4 6
amplitude  120.373 0 128
mean       0.122341 -0.2 2
sigma      0.150441 0 0.6
y-itercept 3.22501 0 1280
slope      -0.469886 -25.6 0
q-Boundary -0.224769 -0.7875 0.2125
========== 20 6 0.6 3
0 0 -4 6
amplitude  366.884 0 394
mean       0.0846593 -0.2 2
sigma      0.159151 0 0.6
y-itercept 3.21415 0 3940
slope      -0.307938 -78.8 0
q-Boundary -0.448454 -0.9125 0.0875
========== 20 7 0.6 3
0 0 -4 6
amplitude  254.492 0 264
mean       0.120884 -0.2 2
sigma      0.152488 0 0.6
y-itercept 4.79613 0 2640
slope      -0.770835 -52.8 0
q-Boundary -0.762535 -1.2625 -0.2625
========== 20 8 0.6 3
0 0 -4 6
amplitude  186.808 0 206
mean       0.141382 -0.2 2
sigma      0.169899 0 0.6
y-itercept 5.23363 0 2060
slope      -0.923623 -41.2 0
q-Boundary -0.962587 -1.4625 -0.4625
========== 20 9 0.6 3
0 0 -4 6
amplitude  132.641 0 148
mean       0.142622 -0.2 2
sigma      0.18306 0 0.6
y-itercept 4.75962 0 1480
slope      -0.76872 -29.6 0
q-Boundary -1.1876 -1.6875 -0.6875
========== 20 10 0.6 3
0 0 -4 6
amplitude  104.192 0 117
mean       0.126218 -0.2 2
sigma      0.183023 0 0.6
y-itercept 5.26528 0 1170
slope      -0.912945 -23.4 0
q-Boundary -1.38756 -1.8875 -0.8875
========== 20 11 0.6 3
0 0 -4 6
amplitude  76.8914 0 101
mean       0.108967 -0.2 2
sigma      0.188209 0 0.6
y-itercept 6.48097 0 1010
slope      -1.21234 -20.2 0
q-Boundary -1.5815 -2.0875 -1.0875
========== 20 12 0.6 3
0 0 -4 6
amplitude  59.6344 0 69
mean       0.106523 -0.2 2
sigma      0.19555 0 0.6
y-itercept 6.13167 0 690
slope      -1.13121 -13.8 0
q-Boundary -1.76254 -2.2625 -1.2625
========== 20 13 0.6 3
0 0 -4 6
amplitude  90.2695 0 100
mean       0.0965638 -0.2 2
sigma      0.20187 0 0.6
y-itercept 11.6008 0 1000
slope      -2.13085 -20 0
q-Boundary -1.94737 -2.475 -1.475
========== 20 14 0.6 3
0 0 -4 6
amplitude  117.933 0 134
mean       0.13093 -0.2 2
sigma      0.221691 0 0.6
y-itercept 26.8834 0 1340
slope      -5.04999 -26.8 0
q-Boundary -2.15977 -2.65 -1.65
========== 20 15 0.6 3
0 0 -4 6
amplitude  49.0492 0 70
mean       0.162414 -0.2 2
sigma      0.198185 0 0.6
y-itercept 12.9051 0 700
slope      -2.70195 -14 0
q-Boundary -2.35133 -2.875 -1.875
========== 20 16 0.6 3
0 0 -4 6
amplitude  85.448 0 131
mean       0.128829 -0.2 2
sigma      0.196383 0 0.6
y-itercept 32.5803 0 1310
slope      -8.37573 -26.2 0
q-Boundary -2.50006 -3 -2

========== 21 0 0.6 3
0 0 -4 6
amplitude  1327.97 0 1398
mean       0.11994 -0.2 2
sigma      0.186799 0 0.6
y-itercept 41.1309 0 13980
slope      -5.66027 -279.6 0
q-Boundary -2.23807 -2.9125 -1.9125
========== 21 5 0.6 3
0 0 -4 6
amplitude  147.404 0 161
mean       0.122089 -0.2 2
sigma      0.160034 0 0.6
y-itercept 2.9032 0 1610
slope      -0.363037 -32.2 0
q-Boundary -0.312522 -0.8125 0.1875
========== 21 6 0.6 3
0 0 -4 6
amplitude  317.478 0 325
mean       0.0928747 -0.2 2
sigma      0.181618 0 0.6
y-itercept 2.02607 0 3250
slope      -0.0432469 -65 0
q-Boundary -0.449519 -0.9375 0.0625
========== 21 7 0.6 3
0 0 -4 6
amplitude  224.325 0 245
mean       0.132727 -0.2 2
sigma      0.176448 0 0.6
y-itercept 3.77883 0 2450
slope      -0.5121 -49 0
q-Boundary -0.742601 -1.2375 -0.2375
========== 21 8 0.6 3
0 0 -4 6
amplitude  157.313 0 173
mean       0.138339 -0.2 2
sigma      0.188132 0 0.6
y-itercept 4.89745 0 1730
slope      -0.816699 -34.6 0
q-Boundary -0.99562 -1.4875 -0.4875
========== 21 9 0.6 3
0 0 -4 6
amplitude  129.026 0 131
mean       0.144741 -0.2 2
sigma      0.183473 0 0.6
y-itercept 4.56165 0 1310
slope      -0.734771 -26.2 0
q-Boundary -1.18444 -1.6875 -0.6875
========== 21 10 0.6 3
0 0 -4 6
amplitude  102.515 0 119
mean       0.140576 -0.2 2
sigma      0.180421 0 0.6
y-itercept 5.20414 0 1190
slope      -0.912815 -23.8 0
q-Boundary -1.36253 -1.8625 -0.8625
========== 21 11 0.6 3
0 0 -4 6
amplitude  77.9945 0 98
mean       0.0972789 -0.2 2
sigma      0.187332 0 0.6
y-itercept 6.45737 0 980
slope      -1.21951 -19.6 0
q-Boundary -1.58424 -2.0875 -1.0875
========== 21 12 0.6 3
0 0 -4 6
amplitude  58.2074 0 77
mean       0.106367 -0.2 2
sigma      0.20407 0 0.6
y-itercept 5.87871 0 770
slope      -1.07044 -15.4 0
q-Boundary -1.76253 -2.2625 -1.2625
========== 21 13 0.6 3
0 0 -4 6
amplitude  92.8949 0 114
mean       0.0991423 -0.2 2
sigma      0.197884 0 0.6
y-itercept 11.1891 0 1140
slope      -2.03005 -22.8 0
q-Boundary -1.94079 -2.475 -1.475
========== 21 14 0.6 3
0 0 -4 6
amplitude  132.997 0 175
mean       0.116641 -0.2 2
sigma      0.204545 0 0.6
y-itercept 25.067 0 1750
slope      -4.80998 -35 0
q-Boundary -2.15007 -2.65 -1.65
========== 21 15 0.6 3
0 0 -4 6
amplitude  86.075 0 111
mean       0.146803 -0.2 2
sigma      0.214763 0 0.6
y-itercept 23.3088 0 1110
slope      -4.79323 -22.2 0
q-Boundary -2.3042 -2.85 -1.85
========== 21 16 0.6 3
0 0 -4 6
amplitude  96.0653 0 118
mean       0.171948 -0.2 2
sigma      0.182047 0 0.6
y-itercept 32.8704 0 1180
slope      -8.29838 -23.6 0
q-Boundary -2.50005 -3 -2

========== 24 0 0.6 3
0 0 -4 6
amplitude  1228.95 0 1305
mean       0.134951 -0.2 2
sigma      0.199268 0 0.6
y-itercept 45.9817 0 13050
slope      -6.66322 -261 0
q-Boundary -2.37239 -2.9375 -1.9375
========== 24 5 0.6 3
0 0 -4 6
amplitude  122.937 0 131
mean       0.148341 -0.2 2
sigma      0.154504 0 0.6
y-itercept 3.36264 0 1310
slope      -0.614589 -26.2 0
q-Boundary -0.250836 -0.7375 0.2625
========== 24 6 0.6 3
0 0 -4 6
amplitude  316.851 0 334
mean       0.0870824 -0.2 2
sigma      0.193202 0 0.6
y-itercept 2.35403 0 3340
slope      -0.0999367 -66.8 0
q-Boundary -0.467946 -0.9625 0.0375
========== 24 7 0.6 3
0 0 -4 6
amplitude  207.736 0 232
mean       0.14728 -0.2 2
sigma      0.191575 0 0.6
y-itercept 3.49899 0 2320
slope      -0.424658 -46.4 0
q-Boundary -0.742131 -1.2375 -0.2375
========== 24 8 0.6 3
0 0 -4 6
amplitude  155.023 0 168
mean       0.170974 -0.2 2
sigma      0.192358 0 0.6
y-itercept 5.81364 0 1680
slope      -1.02984 -33.6 0
q-Boundary -0.976791 -1.4875 -0.4875
========== 24 9 0.6 3
0 0 -4 6
amplitude  122.4 0 136
mean       0.164824 -0.2 2
sigma      0.191572 0 0.6
y-itercept 5.53069 0 1360
slope      -0.962418 -27.2 0
q-Boundary -1.16254 -1.6625 -0.6625
========== 24 10 0.6 3
0 0 -4 6
amplitude  94.1344 0 117
mean       0.157354 -0.2 2
sigma      0.195316 0 0.6
y-itercept 5.86162 0 1170
slope      -1.06861 -23.4 0
q-Boundary -1.38754 -1.8875 -0.8875
========== 24 11 0.6 3
0 0 -4 6
amplitude  70.5077 0 90
mean       0.140192 -0.2 2
sigma      0.204908 0 0.6
y-itercept 7.36872 0 900
slope      -1.42297 -18 0
q-Boundary -1.58756 -2.0875 -1.0875
========== 24 12 0.6 3
0 0 -4 6
amplitude  96.194 0 112
mean       0.139145 -0.2 2
sigma      0.209395 0 0.6
y-itercept 13.5243 0 1120
slope      -2.59339 -22.4 0
q-Boundary -1.77504 -2.275 -1.275
========== 24 13 0.6 3
0 0 -4 6
amplitude  144.683 0 160
mean       0.106871 -0.2 2
sigma      0.231825 0 0.6
y-itercept 25.5935 0 1600
slope      -4.74725 -32 0
q-Boundary -2.09121 -2.45 -1.45
========== 24 14 0.6 3
0 0 -4 6
amplitude  115.279 0 138
mean       0.122436 -0.2 2
sigma      0.229881 0 0.6
y-itercept 27.5408 0 1380
slope      -5.32486 -27.6 0
q-Boundary -2.1501 -2.65 -1.65
========== 24 15 0.6 3
0 0 -4 6
amplitude  155.815 0 205
mean       0.149703 -0.2 2
sigma      0.227654 0 0.6
y-itercept 55.3947 0 2050
slope      -11.2322 -41 0
q-Boundary -2.3001 -2.8 -1.8
========== 24 16 0.6 3
0 0 -4 6
amplitude  80.5587 0 156
mean       0.151839 -0.2 2
sigma      0.199722 0 0.6
y-itercept 38.2219 0 1560
slope      -9.37335 -31.2 0
q-Boundary -2.50835 -3 -2

========== 25 0 0.6 3
0 0 -4 6
amplitude  1191.26 0 1282
mean       0.128765 -0.2 2
sigma      0.204443 0 0.6
y-itercept 64.4188 0 12820
slope      -10.8852 -256.4 0
q-Boundary -2.42444 -2.9875 -1.9875
========== 25 5 0.6 3
0 0 -4 6
amplitude  122.45 0 133
mean       0.137924 -0.2 2
sigma      0.175408 0 0.6
y-itercept 4.2514 0 1330
slope      -0.758227 -26.6 0
q-Boundary -0.281887 -0.7875 0.2125
========== 25 6 0.6 3
0 0 -4 6
amplitude  298.908 0 320
mean       0.0863309 -0.2 2
sigma      0.196918 0 0.6
y-itercept 3.679 0 3200
slope      -0.359874 -64 0
q-Boundary -0.537542 -1.0375 -0.0375
========== 25 7 0.6 3
0 0 -4 6
amplitude  197.689 0 210
mean       0.144559 -0.2 2
sigma      0.199733 0 0.6
y-itercept 6.22134 0 2100
slope      -1.02833 -42 0
q-Boundary -0.8128 -1.3125 -0.3125
========== 25 8 0.6 3
0 0 -4 6
amplitude  146.098 0 165
mean       0.155161 -0.2 2
sigma      0.197356 0 0.6
y-itercept 8.5974 0 1650
slope      -1.69995 -33 0
q-Boundary -0.967206 -1.4875 -0.4875
========== 25 9 0.6 3
0 0 -4 6
amplitude  113.901 0 138
mean       0.16938 -0.2 2
sigma      0.199633 0 0.6
y-itercept 7.44836 0 1380
slope      -1.43207 -27.6 0
q-Boundary -1.17976 -1.6875 -0.6875
========== 25 10 0.6 3
0 0 -4 6
amplitude  88.6627 0 109
mean       0.143104 -0.2 2
sigma      0.200042 0 0.6
y-itercept 8.54316 0 1090
slope      -1.69522 -21.8 0
q-Boundary -1.38756 -1.8875 -0.8875
========== 25 11 0.6 3
0 0 -4 6
amplitude  65.1629 0 82
mean       0.11789 -0.2 2
sigma      0.192626 0 0.6
y-itercept 10.4511 0 820
slope      -2.25281 -16.4 0
q-Boundary -1.58755 -2.0875 -1.0875
========== 25 12 0.6 3
0 0 -4 6
amplitude  53.1305 0 71
mean       0.127286 -0.2 2
sigma      0.199012 0 0.6
y-itercept 10.204 0 710
slope      -2.18513 -14.2 0
q-Boundary -1.76255 -2.2625 -1.2625
========== 25 13 0.6 3
0 0 -4 6
amplitude  78.3215 0 106
mean       0.105012 -0.2 2
sigma      0.209742 0 0.6
y-itercept 19.8281 0 1060
slope      -4.23078 -21.2 0
q-Boundary -1.96717 -2.475 -1.475
========== 25 14 0.6 3
0 0 -4 6
amplitude  23.9401 0 73
mean       0.136806 -0.2 2
sigma      0.194383 0 0.6
y-itercept 10.5454 0 730
slope      -2.2545 -14.6 0
q-Boundary -2.16258 -2.6625 -1.6625
========== 25 15 0.6 3
0 0 -4 6
amplitude  40.8497 0 124
mean       0.130977 -0.2 2
sigma      0.196898 0 0.6
y-itercept 19.5406 0 1240
slope      -4.25399 -24.8 0
q-Boundary -2.32525 -2.825 -1.825
========== 25 16 0.6 3
0 0 -4 6
amplitude  19.768 0 106
mean       0.141956 -0.2 2
sigma      0.17564 0 0.6
y-itercept 14.44 0 1060
slope      -3.73733 -21.2 0
q-Boundary -2.51439 -3.025 -2.025

========== 26 0 0.6 3
0 0 -4 6
amplitude  1229.52 0 1259
mean       0.127092 -0.2 2
sigma      0.204771 0 0.6
y-itercept 42.0047 0 12590
slope      -5.39873 -251.8 0
q-Boundary -2.17366 -2.9375 -1.9375
========== 26 5 0.6 3
0 0 -4 6
amplitude  178.242 0 184
mean       0.131903 -0.2 2
sigma      0.157397 0 0.6
y-itercept 3.77138 0 1840
slope      -0.654178 -36.8 0
q-Boundary -0.217246 -0.8125 0.1875
========== 26 6 0.6 3
0 0 -4 6
amplitude  315.47 0 318
mean       0.092182 -0.2 2
sigma      0.191284 0 0.6
y-itercept 2.73769 0 3180
slope      -0.180868 -63.6 0
q-Boundary -0.462557 -0.9625 0.0375
========== 26 7 0.6 3
0 0 -4 6
amplitude  205.222 0 219
mean       0.144582 -0.2 2
sigma      0.192521 0 0.6
y-itercept 4.04405 0 2190
slope      -0.535191 -43.8 0
q-Boundary -0.737547 -1.2375 -0.2375
========== 26 8 0.6 3
0 0 -4 6
amplitude  138.838 0 156
mean       0.169069 -0.2 2
sigma      0.204189 0 0.6
y-itercept 5.55402 0 1560
slope      -0.935089 -31.2 0
q-Boundary -0.987535 -1.4875 -0.4875
========== 26 9 0.6 3
0 0 -4 6
amplitude  105.611 0 117
mean       0.163047 -0.2 2
sigma      0.221732 0 0.6
y-itercept 4.22304 0 1170
slope      -0.602114 -23.4 0
q-Boundary -1.18765 -1.6875 -0.6875
========== 26 10 0.6 3
0 0 -4 6
amplitude  82.0653 0 95
mean       0.148365 -0.2 2
sigma      0.219395 0 0.6
y-itercept 5.226 0 950
slope      -0.853017 -19 0
q-Boundary -1.38354 -1.8875 -0.8875
========== 26 11 0.6 3
0 0 -4 6
amplitude  60.8086 0 71
mean       0.112661 -0.2 2
sigma      0.233353 0 0.6
y-itercept 6.134 0 710
slope      -1.10287 -14.2 0
q-Boundary -1.57691 -2.0875 -1.0875
========== 26 12 0.6 3
0 0 -4 6
amplitude  102.247 0 119
mean       0.0985711 -0.2 2
sigma      0.216529 0 0.6
y-itercept 11.3956 0 1190
slope      -2.07427 -23.8 0
q-Boundary -1.74572 -2.275 -1.275
========== 26 13 0.6 3
0 0 -4 6
amplitude  155.905 0 173
mean       0.0997678 -0.2 2
sigma      0.233613 0 0.6
y-itercept 21.5548 0 1730
slope      -3.67707 -34.6 0
q-Boundary -1.95003 -2.45 -1.45
========== 26 14 0.6 3
0 0 -4 6
amplitude  53.1478 0 67
mean       0.0801304 -0.2 2
sigma      0.22725 0 0.6
y-itercept 12.3677 0 670
slope      -2.1781 -13.4 0
q-Boundary -2.15377 -2.675 -1.675
========== 26 15 0.6 3
0 0 -4 6
amplitude  88.6029 0 116
mean       0.109624 -0.2 2
sigma      0.266581 0 0.6
y-itercept 22.2947 0 1160
slope      -4.05303 -23.2 0
q-Boundary -2.35004 -2.85 -1.85
========== 26 16 0.6 3
0 0 -4 6
amplitude  89.3602 0 113
mean       0.177187 -0.2 2
sigma      0.226135 0 0.6
y-itercept 27.2635 0 1130
slope      -6.40178 -22.6 0
q-Boundary -2.99743 -3 -2

========== 27 0 0.6 3
0 0 -4 6
amplitude  1119.73 0 1198
mean       0.126263 -0.2 2
sigma      0.220755 0 0.6
y-itercept 70.5439 0 11980
slope      -12.0029 -239.6 0
q-Boundary -2.42097 -2.9625 -1.9625
========== 27 5 0.6 3
0 0 -4 6
amplitude  107.863 0 110
mean       0.149297 -0.2 2
sigma      0.19322 0 0.6
y-itercept 4.43202 0 1100
slope      -0.797183 -22 0
q-Boundary -0.327361 -0.8375 0.1625
========== 27 6 0.6 3
0 0 -4 6
amplitude  278.437 0 293
mean       0.0761215 -0.2 2
sigma      0.22287 0 0.6
y-itercept 4.11617 0 2930
slope      -0.436169 -58.6 0
q-Boundary -0.516865 -1.0875 -0.0875
========== 27 7 0.6 3
0 0 -4 6
amplitude  187.322 0 214
mean       0.137194 -0.2 2
sigma      0.21942 0 0.6
y-itercept 6.50735 0 2140
slope      -1.05679 -42.8 0
q-Boundary -0.737655 -1.2375 -0.2375
========== 27 8 0.6 3
0 0 -4 6
amplitude  134.649 0 153
mean       0.160427 -0.2 2
sigma      0.212776 0 0.6
y-itercept 9.33386 0 1530
slope      -1.83155 -30.6 0
q-Boundary -0.98755 -1.5125 -0.5125
========== 27 9 0.6 3
0 0 -4 6
amplitude  107.08 0 133
mean       0.157689 -0.2 2
sigma      0.206961 0 0.6
y-itercept 9.0905 0 1330
slope      -1.79811 -26.6 0
q-Boundary -1.16747 -1.7125 -0.7125
========== 27 10 0.6 3
0 0 -4 6
amplitude  87.1767 0 110
mean       0.146138 -0.2 2
sigma      0.196947 0 0.6
y-itercept 10.1552 0 1100
slope      -2.05845 -22 0
q-Boundary -1.38755 -1.8875 -0.8875
========== 27 11 0.6 3
0 0 -4 6
amplitude  63.9788 0 77
mean       0.128353 -0.2 2
sigma      0.203938 0 0.6
y-itercept 11.28 0 770
slope      -2.38828 -15.4 0
q-Boundary -1.58217 -2.0875 -1.0875
========== 27 12 0.6 3
0 0 -4 6
amplitude  93.6063 0 123
mean       0.104134 -0.2 2
sigma      0.211127 0 0.6
y-itercept 21.3483 0 1230
slope      -4.4783 -24.6 0
q-Boundary -1.81395 -2.275 -1.275
========== 27 13 0.6 3
0 0 -4 6
amplitude  73.3918 0 109
mean       0.0903199 -0.2 2
sigma      0.213996 0 0.6
y-itercept 20.7613 0 1090
slope      -4.41301 -21.8 0
q-Boundary -1.98227 -2.475 -1.475
========== 27 14 0.6 3
0 0 -4 6
amplitude  56.8428 0 128
mean       0.120181 -0.2 2
sigma      0.183896 0 0.6
y-itercept 22.5448 0 1280
slope      -4.9011 -25.6 0
q-Boundary -2.16546 -2.675 -1.675
========== 27 15 0.6 3
0 0 -4 6
amplitude  20.4444 0 78
mean       0.162064 -0.2 2
sigma      0.17548 0 0.6
y-itercept 11.1709 0 780
slope      -2.48182 -15.6 0
q-Boundary -2.33758 -2.8375 -1.8375
========== 27 16 0.6 3
0 0 -4 6
amplitude  15.061 0 134
mean       0.237394 -0.2 2
sigma      0.160764 0 0.6
y-itercept 15.521 0 1340
slope      -3.98304 -26.8 0
q-Boundary -2.51126 -3.025 -2.025
