Angle [deg]1	CM	Angle [deg]2	Lab (0->) 40Ar	Angle [deg]3	Lab (0<-) 40Ar	Angle [deg]4	Lab (0->)  1H	Angle [deg]5	Lab (0<-)  1H	
43.034150	716.491   	0.383295	6.26475e+07	0.383295	20839.2   	21.545899	65.221    	21.545899	65.221    	
43.214000	705.198   	0.384690	6.17443e+07	0.384690	20850.6   	21.635840	65.3426   	21.635840	65.3426   	
43.393850	694.134   	0.386084	6.08574e+07	0.386084	20862     	21.725781	65.4651   	21.725781	65.4651   	
43.573700	683.292   	0.387479	5.99863e+07	0.387479	20873.6   	21.815722	65.5883   	21.815722	65.5883   	
43.753550	672.668   	0.388873	5.91308e+07	0.388873	20885.1   	21.905663	65.7124   	21.905663	65.7124   	
43.933400	662.256   	0.390268	5.82905e+07	0.390268	20896.7   	21.995604	65.8372   	21.995604	65.8372   	
44.113250	652.051   	0.391662	5.7465e+07	0.391662	20908.4   	22.085545	65.9628   	22.085545	65.9628   	
44.293100	642.048   	0.393057	5.66541e+07	0.393057	20920.2   	22.175486	66.0893   	22.175486	66.0893   	
44.472950	632.242   	0.394451	5.58575e+07	0.394451	20931.9   	22.265427	66.2165   	22.265427	66.2165   	
44.652800	622.629   	0.395846	5.50748e+07	0.395846	20943.8   	22.355368	66.3446   	22.355368	66.3446   	
44.832650	613.204   	0.397241	5.43058e+07	0.397241	20955.7   	22.445309	66.4735   	22.445309	66.4735   	
45.012500	603.963   	0.398635	5.35502e+07	0.398635	20967.6   	22.535250	66.6033   	22.535250	66.6033   	
45.192350	594.901   	0.400030	5.28077e+07	0.400030	20979.6   	22.625191	66.7338   	22.625191	66.7338   	
45.372200	586.014   	0.401424	5.20779e+07	0.401424	20991.7   	22.715132	66.8652   	22.715132	66.8652   	
45.552050	577.298   	0.402819	5.13608e+07	0.402819	21003.8   	22.805073	66.9975   	22.805073	66.9975   	
45.731900	568.749   	0.404213	5.0656e+07	0.404213	21016     	22.895014	67.1306   	22.895014	67.1306   	
45.911750	560.363   	0.405608	4.99632e+07	0.405608	21028.2   	22.984955	67.2645   	22.984955	67.2645   	
46.091600	552.137   	0.407002	4.92823e+07	0.407002	21040.5   	23.074896	67.3993   	23.074896	67.3993   	
46.271450	544.066   	0.408397	4.86129e+07	0.408397	21052.8   	23.164837	67.5349   	23.164837	67.5349   	
46.451300	536.148   	0.409791	4.79548e+07	0.409791	21065.2   	23.254778	67.6714   	23.254778	67.6714   	
46.631150	528.378   	0.411186	4.73079e+07	0.411186	21077.7   	23.344719	67.8088   	23.344719	67.8088   	
46.811000	520.753   	0.412581	4.66718e+07	0.412581	21090.2   	23.434660	67.9471   	23.434660	67.9471   	
46.990850	513.271   	0.413975	4.60464e+07	0.413975	21102.7   	23.524601	68.0862   	23.524601	68.0862   	
47.170700	505.928   	0.415370	4.54314e+07	0.415370	21115.4   	23.614542	68.2263   	23.614542	68.2263   	
47.350550	498.72    	0.416764	4.48267e+07	0.416764	21128     	23.704483	68.3672   	23.704483	68.3672   	
47.530400	491.645   	0.418159	4.4232e+07	0.418159	21140.7   	23.794424	68.509    	23.794424	68.509    	
47.710250	484.7     	0.419553	4.36471e+07	0.419553	21153.5   	23.884365	68.6517   	23.884365	68.6517   	
47.890100	477.881   	0.420948	4.30719e+07	0.420948	21166.4   	23.974306	68.7953   	23.974306	68.7953   	
48.069950	471.187   	0.422342	4.25061e+07	0.422342	21179.3   	24.064247	68.9398   	24.064247	68.9398   	
48.249800	464.614   	0.423737	4.19496e+07	0.423737	21192.2   	24.154188	69.0853   	24.154188	69.0853   	
48.429650	458.16    	0.425131	4.14022e+07	0.425131	21205.3   	24.244129	69.2316   	24.244129	69.2316   	
48.609500	451.822   	0.426526	4.08637e+07	0.426526	21218.3   	24.334070	69.3789   	24.334070	69.3789   	
48.789350	445.598   	0.427920	4.03339e+07	0.427920	21231.5   	24.424011	69.5271   	24.424011	69.5271   	
48.969200	439.484   	0.429315	3.98127e+07	0.429315	21244.7   	24.513952	69.6763   	24.513952	69.6763   	
49.149050	433.48    	0.430710	3.92998e+07	0.430710	21257.9   	24.603893	69.8264   	24.603893	69.8264   	
49.328900	427.582   	0.432104	3.87952e+07	0.432104	21271.2   	24.693834	69.9775   	24.693834	69.9775   	
49.508750	421.788   	0.433499	3.82987e+07	0.433499	21284.6   	24.783775	70.1295   	24.783775	70.1295   	
49.688600	416.096   	0.434893	3.78101e+07	0.434893	21298     	24.873716	70.2824   	24.873716	70.2824   	
49.868450	410.503   	0.436288	3.73293e+07	0.436288	21311.5   	24.963657	70.4364   	24.963657	70.4364   	
50.048300	405.008   	0.437682	3.68561e+07	0.437682	21325.1   	25.053598	70.5913   	25.053598	70.5913   	
50.228150	399.609   	0.439077	3.63904e+07	0.439077	21338.6   	25.143539	70.7472   	25.143539	70.7472   	
50.408000	394.303   	0.440471	3.5932e+07	0.440471	21352.3   	25.233480	70.904    	25.233480	70.904    	
50.587850	389.089   	0.441866	3.54808e+07	0.441866	21366     	25.323421	71.0619   	25.323421	71.0619   	
50.767700	383.965   	0.443260	3.50367e+07	0.443260	21379.8   	25.413362	71.2208   	25.413362	71.2208   	
50.947550	378.928   	0.444655	3.45995e+07	0.444655	21393.7   	25.503303	71.3806   	25.503303	71.3806   	
51.127400	373.978   	0.446049	3.41691e+07	0.446049	21407.6   	25.593244	71.5415   	25.593244	71.5415   	
51.307250	369.111   	0.447444	3.37454e+07	0.447444	21421.5   	25.683185	71.7034   	25.683185	71.7034   	
51.487100	364.327   	0.448839	3.33282e+07	0.448839	21435.5   	25.773126	71.8663   	25.773126	71.8663   	
51.666950	359.624   	0.450233	3.29175e+07	0.450233	21449.7   	25.863067	72.0302   	25.863067	72.0302   	
51.846800	355       	0.451628	3.25131e+07	0.451628	21463.8   	25.953008	72.1952   	25.953008	72.1952   	
52.026650	350.454   	0.453022	3.21149e+07	0.453022	21478     	26.042949	72.3612   	26.042949	72.3612   	
52.206500	345.983   	0.454417	3.17228e+07	0.454417	21492.3   	26.132890	72.5282   	26.132890	72.5282   	
52.386350	341.587   	0.455811	3.13366e+07	0.455811	21506.6   	26.222831	72.6963   	26.222831	72.6963   	
52.566200	337.264   	0.457206	3.09563e+07	0.457206	21521     	26.312772	72.8655   	26.312772	72.8655   	
52.746050	333.012   	0.458600	3.05818e+07	0.458600	21535.5   	26.402713	73.0357   	26.402713	73.0357   	
52.925900	328.83    	0.459995	3.02129e+07	0.459995	21550     	26.492654	73.207    	26.492654	73.207    	
53.105750	324.717   	0.461389	2.98495e+07	0.461389	21564.6   	26.582595	73.3793   	26.582595	73.3793   	
53.285600	320.671   	0.462784	2.94916e+07	0.462784	21579.2   	26.672536	73.5528   	26.672536	73.5528   	
53.465450	316.691   	0.464179	2.91391e+07	0.464179	21593.9   	26.762477	73.7274   	26.762477	73.7274   	
53.645300	312.776   	0.465573	2.87918e+07	0.465573	21608.7   	26.852418	73.903    	26.852418	73.903    	
53.825150	308.924   	0.466968	2.84497e+07	0.466968	21623.5   	26.942359	74.0798   	26.942359	74.0798   	
54.005000	305.134   	0.468362	2.81126e+07	0.468362	21638.4   	27.032300	74.2576   	27.032300	74.2576   	
54.184850	301.405   	0.469757	2.77806e+07	0.469757	21653.4   	27.122241	74.4366   	27.122241	74.4366   	
54.364700	297.736   	0.471151	2.74534e+07	0.471151	21668.4   	27.212182	74.6167   	27.212182	74.6167   	
54.544550	294.125   	0.472546	2.7131e+07	0.472546	21683.5   	27.302123	74.798    	27.302123	74.798    	
54.724400	290.572   	0.473940	2.68134e+07	0.473940	21698.7   	27.392064	74.9804   	27.392064	74.9804   	
54.904250	287.075   	0.475335	2.65004e+07	0.475335	21713.9   	27.482005	75.1639   	27.482005	75.1639   	
55.084100	283.633   	0.476729	2.61919e+07	0.476729	21729.2   	27.571946	75.3486   	27.571946	75.3486   	
55.263950	280.246   	0.478124	2.58879e+07	0.478124	21744.5   	27.661887	75.5345   	27.661887	75.5345   	
55.443800	276.911   	0.479518	2.55884e+07	0.479518	21759.9   	27.751828	75.7216   	27.751828	75.7216   	
55.623650	273.629   	0.480913	2.52931e+07	0.480913	21775.4   	27.841769	75.9098   	27.841769	75.9098   	
55.803500	270.398   	0.482308	2.50021e+07	0.482308	21791     	27.931710	76.0992   	27.931710	76.0992   	
55.983350	267.217   	0.483702	2.47153e+07	0.483702	21806.6   	28.021651	76.2898   	28.021651	76.2898   	
56.163200	264.085   	0.485097	2.44326e+07	0.485097	21822.3   	28.111592	76.4816   	28.111592	76.4816   	
56.343050	261.002   	0.486491	2.41539e+07	0.486491	21838     	28.201533	76.6746   	28.201533	76.6746   	
56.522900	257.966   	0.487886	2.38792e+07	0.487886	21853.8   	28.291474	76.8688   	28.291474	76.8688   	
56.702750	254.976   	0.489280	2.36084e+07	0.489280	21869.7   	28.381415	77.0643   	28.381415	77.0643   	
56.882600	252.033   	0.490675	2.33414e+07	0.490675	21885.7   	28.471356	77.261    	28.471356	77.261    	
57.062450	249.134   	0.492069	2.30782e+07	0.492069	21901.7   	28.561297	77.4589   	28.561297	77.4589   	
57.242300	246.279   	0.493464	2.28187e+07	0.493464	21917.8   	28.651238	77.6581   	28.651238	77.6581   	
57.422150	243.467   	0.494858	2.25628e+07	0.494858	21933.9   	28.741179	77.8586   	28.741179	77.8586   	
57.602000	240.697   	0.496253	2.23105e+07	0.496253	21950.1   	28.831120	78.0603   	28.831120	78.0603   	
57.781850	237.969   	0.497647	2.20618e+07	0.497647	21966.4   	28.921061	78.2633   	28.921061	78.2633   	
57.961700	235.282   	0.499042	2.18165e+07	0.499042	21982.8   	29.011002	78.4676   	29.011002	78.4676   	
58.141550	232.635   	0.500437	2.15746e+07	0.500437	21999.2   	29.100943	78.6731   	29.100943	78.6731   	
58.321400	230.028   	0.501831	2.1336e+07	0.501831	22015.7   	29.190884	78.88     	29.190884	78.88     	
58.501250	227.459   	0.503226	2.11007e+07	0.503226	22032.3   	29.280825	79.0882   	29.280825	79.0882   	
58.681100	224.928   	0.504620	2.08687e+07	0.504620	22048.9   	29.370766	79.2977   	29.370766	79.2977   	
58.860950	222.435   	0.506015	2.06399e+07	0.506015	22065.6   	29.460707	79.5085   	29.460707	79.5085   	
59.040800	219.978   	0.507409	2.04142e+07	0.507409	22082.4   	29.550648	79.7207   	29.550648	79.7207   	
59.220650	217.557   	0.508804	2.01915e+07	0.508804	22099.2   	29.640589	79.9342   	29.640589	79.9342   	
59.400500	215.171   	0.510198	1.99719e+07	0.510198	22116.1   	29.730530	80.1491   	29.730530	80.1491   	
59.580350	212.82    	0.511593	1.97553e+07	0.511593	22133.1   	29.820471	80.3654   	29.820471	80.3654   	
59.760200	210.503   	0.512987	1.95416e+07	0.512987	22150.2   	29.910412	80.583    	29.910412	80.583    	
59.940050	208.22    	0.514382	1.93308e+07	0.514382	22167.3   	30.000353	80.802    	30.000353	80.802    	
60.119900	205.969   	0.515777	1.91229e+07	0.515777	22184.5   	30.090294	81.0224   	30.090294	81.0224   	
60.299750	203.751   	0.517171	1.89177e+07	0.517171	22201.7   	30.180235	81.2442   	30.180235	81.2442   	
60.479600	201.564   	0.518566	1.87153e+07	0.518566	22219.1   	30.270176	81.4674   	30.270176	81.4674   	
60.659450	199.409   	0.519960	1.85156e+07	0.519960	22236.5   	30.360117	81.692    	30.360117	81.692    	
60.839300	197.285   	0.521355	1.83185e+07	0.521355	22254     	30.450058	81.9181   	30.450058	81.9181   	
61.019150	195.19    	0.522749	1.81241e+07	0.522749	22271.5   	30.539999	82.1456   	30.539999	82.1456   	
61.199000	193.125   	0.524144	1.79322e+07	0.524144	22289.2   	30.629940	82.3746   	30.629940	82.3746   	
61.378850	191.09    	0.525538	1.77429e+07	0.525538	22306.9   	30.719881	82.605    	30.719881	82.605    	
61.558700	189.083   	0.526933	1.75561e+07	0.526933	22324.7   	30.809822	82.8369   	30.809822	82.8369   	
61.738550	187.104   	0.528327	1.73717e+07	0.528327	22342.5   	30.899763	83.0703   	30.899763	83.0703   	
61.918400	185.152   	0.529722	1.71897e+07	0.529722	22360.5   	30.989704	83.3051   	30.989704	83.3051   	
62.098250	183.228   	0.531116	1.70102e+07	0.531116	22378.4   	31.079645	83.5415   	31.079645	83.5415   	
62.278100	181.331   	0.532511	1.68329e+07	0.532511	22396.5   	31.169586	83.7794   	31.169586	83.7794   	
62.457950	179.46    	0.533906	1.6658e+07	0.533906	22414.7   	31.259527	84.0188   	31.259527	84.0188   	
62.637800	177.614   	0.535300	1.64853e+07	0.535300	22432.9   	31.349468	84.2598   	31.349468	84.2598   	
62.817650	175.794   	0.536695	1.63149e+07	0.536695	22451.2   	31.439409	84.5023   	31.439409	84.5023   	
62.997500	173.999   	0.538089	1.61467e+07	0.538089	22469.6   	31.529350	84.7464   	31.529350	84.7464   	
63.177350	172.229   	0.539484	1.59806e+07	0.539484	22488.1   	31.619291	84.992    	31.619291	84.992    	
63.357200	170.483   	0.540878	1.58167e+07	0.540878	22506.6   	31.709232	85.2392   	31.709232	85.2392   	
63.537050	168.76    	0.542273	1.56549e+07	0.542273	22525.2   	31.799173	85.488    	31.799173	85.488    	
63.716900	167.061   	0.543667	1.54951e+07	0.543667	22543.9   	31.889114	85.7384   	31.889114	85.7384   	
63.896750	165.385   	0.545062	1.53374e+07	0.545062	22562.6   	31.979055	85.9905   	31.979055	85.9905   	
64.076600	163.731   	0.546456	1.51817e+07	0.546456	22581.5   	32.068996	86.2441   	32.068996	86.2441   	
64.256450	162.099   	0.547851	1.5028e+07	0.547851	22600.4   	32.158937	86.4994   	32.158937	86.4994   	
64.436300	160.49    	0.549245	1.48762e+07	0.549245	22619.4   	32.248878	86.7564   	32.248878	86.7564   	
64.616150	158.902   	0.550640	1.47263e+07	0.550640	22638.5   	32.338819	87.015    	32.338819	87.015    	
64.796000	157.335   	0.552035	1.45783e+07	0.552035	22657.6   	32.428760	87.2752   	32.428760	87.2752   	
64.975850	155.788   	0.553429	1.44322e+07	0.553429	22676.9   	32.518701	87.5372   	32.518701	87.5372   	
65.155700	154.263   	0.554824	1.42879e+07	0.554824	22696.2   	32.608642	87.8009   	32.608642	87.8009   	
65.335550	152.757   	0.556218	1.41453e+07	0.556218	22715.6   	32.698583	88.0663   	32.698583	88.0663   	
65.515400	151.271   	0.557613	1.40046e+07	0.557613	22735     	32.788524	88.3334   	32.788524	88.3334   	
65.695250	149.805   	0.559007	1.38656e+07	0.559007	22754.6   	32.878465	88.6022   	32.878465	88.6022   	
65.875100	148.358   	0.560402	1.37284e+07	0.560402	22774.3   	32.968406	88.8728   	32.968406	88.8728   	
66.054950	146.93    	0.561796	1.35928e+07	0.561796	22794     	33.058347	89.1451   	33.058347	89.1451   	
66.234800	145.52    	0.563191	1.34589e+07	0.563191	22813.8   	33.148288	89.4193   	33.148288	89.4193   	
66.414650	144.129   	0.564585	1.33267e+07	0.564585	22833.7   	33.238229	89.6952   	33.238229	89.6952   	
66.594500	142.755   	0.565980	1.31961e+07	0.565980	22853.6   	33.328170	89.9729   	33.328170	89.9729   	
66.774350	141.399   	0.567374	1.30671e+07	0.567374	22873.7   	33.418111	90.2524   	33.418111	90.2524   	
66.954200	140.061   	0.568769	1.29396e+07	0.568769	22893.8   	33.508052	90.5338   	33.508052	90.5338   	
67.134050	138.74    	0.570164	1.28137e+07	0.570164	22914     	33.597993	90.817    	33.597993	90.817    	
67.313900	137.436   	0.571558	1.26894e+07	0.571558	22934.3   	33.687934	91.1021   	33.687934	91.1021   	
67.493750	136.148   	0.572953	1.25665e+07	0.572953	22954.7   	33.777875	91.389    	33.777875	91.389    	
67.673600	134.877   	0.574347	1.24452e+07	0.574347	22975.1   	33.867816	91.6778   	33.867816	91.6778   	
67.853450	133.622   	0.575742	1.23253e+07	0.575742	22995.7   	33.957757	91.9685   	33.957757	91.9685   	
68.033300	132.383   	0.577136	1.22068e+07	0.577136	23016.3   	34.047698	92.2611   	34.047698	92.2611   	
68.213150	131.159   	0.578531	1.20898e+07	0.578531	23037     	34.137639	92.5557   	34.137639	92.5557   	
68.393000	129.951   	0.579925	1.19742e+07	0.579925	23057.8   	34.227580	92.8522   	34.227580	92.8522   	
68.572850	128.758   	0.581320	1.18599e+07	0.581320	23078.7   	34.317521	93.1507   	34.317521	93.1507   	
68.752700	127.58    	0.582714	1.17471e+07	0.582714	23099.7   	34.407462	93.4511   	34.407462	93.4511   	
68.932550	126.416   	0.584109	1.16355e+07	0.584109	23120.7   	34.497403	93.7535   	34.497403	93.7535   	
69.112400	125.267   	0.585504	1.15253e+07	0.585504	23141.9   	34.587344	94.0579   	34.587344	94.0579   	
69.292250	124.133   	0.586898	1.14164e+07	0.586898	23163.1   	34.677285	94.3644   	34.677285	94.3644   	
69.472100	123.012   	0.588293	1.13088e+07	0.588293	23184.4   	34.767226	94.6728   	34.767226	94.6728   	
69.651950	121.905   	0.589687	1.12024e+07	0.589687	23205.9   	34.857167	94.9833   	34.857167	94.9833   	
69.831800	120.812   	0.591082	1.10973e+07	0.591082	23227.3   	34.947108	95.2959   	34.947108	95.2959   	
70.011650	119.732   	0.592476	1.09934e+07	0.592476	23248.9   	35.037049	95.6106   	35.037049	95.6106   	
70.191500	118.665   	0.593871	1.08908e+07	0.593871	23270.6   	35.126990	95.9274   	35.126990	95.9273   	
70.371350	117.611   	0.595265	1.07893e+07	0.595265	23292.4   	35.216931	96.2462   	35.216931	96.2462   	
70.551200	116.57    	0.596660	1.0689e+07	0.596660	23314.2   	35.306872	96.5672   	35.306872	96.5672   	
70.731050	115.542   	0.598054	1.05899e+07	0.598054	23336.2   	35.396813	96.8904   	35.396813	96.8904   	
70.910900	114.526   	0.599449	1.0492e+07	0.599449	23358.2   	35.486754	97.2157   	35.486754	97.2157   	
71.090750	113.523   	0.600843	1.03951e+07	0.600843	23380.3   	35.576695	97.5432   	35.576695	97.5432   	
71.270600	112.531   	0.602238	1.02994e+07	0.602238	23402.6   	35.666636	97.8729   	35.666636	97.8729   	
71.450450	111.552   	0.603633	1.02048e+07	0.603633	23424.8   	35.756577	98.2048   	35.756577	98.2048   	
71.630300	110.584   	0.605027	1.01113e+07	0.605027	23447.3   	35.846518	98.5389   	35.846518	98.5389   	
71.810150	109.628   	0.606422	1.00188e+07	0.606422	23469.8   	35.936459	98.8753   	35.936459	98.8753   	
71.990000	108.683   	0.607816	9.92745e+06	0.607816	23492.3   	36.026400	99.2139   	36.026400	99.2139   	
72.169850	107.749   	0.609211	9.83709e+06	0.609211	23515     	36.116341	99.5549   	36.116341	99.5549   	
72.349700	106.826   	0.610605	9.74778e+06	0.610605	23537.8   	36.206282	99.8981   	36.206282	99.8981   	
72.529550	105.915   	0.612000	9.65947e+06	0.612000	23560.6   	36.296223	100.244   	36.296223	100.244   	
72.709400	105.014   	0.613394	9.57216e+06	0.613394	23583.6   	36.386164	100.592   	36.386164	100.592   	
72.889250	104.123   	0.614789	9.48585e+06	0.614789	23606.7   	36.476105	100.942   	36.476105	100.942   	
73.069100	103.243   	0.616183	9.4005e+06	0.616183	23629.8   	36.566046	101.294   	36.566046	101.294   	
73.248950	102.373   	0.617578	9.31611e+06	0.617578	23653.1   	36.655987	101.65    	36.655987	101.65    	
73.428800	101.514   	0.618972	9.23268e+06	0.618972	23676.4   	36.745928	102.007   	36.745928	102.007   	
73.608650	100.664   	0.620367	9.15018e+06	0.620367	23699.8   	36.835869	102.367   	36.835869	102.367   	
73.788500	99.8246   	0.621762	9.06859e+06	0.621762	23723.4   	36.925810	102.729   	36.925810	102.729   	
73.968350	98.9945   	0.623156	8.98793e+06	0.623156	23747     	37.015751	103.094   	37.015751	103.094   	
74.148200	98.1741   	0.624551	8.90816e+06	0.624551	23770.7   	37.105692	103.461   	37.105692	103.461   	
74.328050	97.3631   	0.625945	8.82927e+06	0.625945	23794.6   	37.195633	103.831   	37.195633	103.831   	
74.507900	96.5614   	0.627340	8.75126e+06	0.627340	23818.5   	37.285574	104.203   	37.285574	104.203   	
74.687750	95.7689   	0.628734	8.67411e+06	0.628734	23842.5   	37.375515	104.578   	37.375515	104.578   	
74.867600	94.9854   	0.630129	8.59781e+06	0.630129	23866.6   	37.465456	104.956   	37.465456	104.956   	
75.047450	94.2108   	0.631523	8.52236e+06	0.631523	23890.9   	37.555397	105.336   	37.555397	105.336   	
75.227300	93.4451   	0.632918	8.44773e+06	0.632918	23915.2   	37.645338	105.719   	37.645338	105.719   	
75.407150	92.688    	0.634312	8.37392e+06	0.634312	23939.6   	37.735279	106.104   	37.735279	106.104   	
75.587000	91.9395   	0.635707	8.30092e+06	0.635707	23964.2   	37.825220	106.492   	37.825220	106.492   	
75.766850	91.1994   	0.637102	8.22871e+06	0.637102	23988.8   	37.915161	106.883   	37.915161	106.883   	
75.946700	90.4676   	0.638496	8.15729e+06	0.638496	24013.5   	38.005102	107.276   	38.005102	107.276   	
76.126550	89.7441   	0.639891	8.08665e+06	0.639891	24038.4   	38.095043	107.672   	38.095043	107.672   	
76.306400	89.0286   	0.641285	8.01676e+06	0.641285	24063.3   	38.184984	108.071   	38.184984	108.071   	
76.486250	88.3211   	0.642680	7.94765e+06	0.642680	24088.3   	38.274925	108.473   	38.274925	108.473   	
76.666100	87.6215   	0.644074	7.87927e+06	0.644074	24113.5   	38.364866	108.877   	38.364866	108.877   	
76.845950	86.9297   	0.645469	7.81163e+06	0.645469	24138.7   	38.454807	109.285   	38.454807	109.285   	
77.025800	86.2455   	0.646863	7.74472e+06	0.646863	24164.1   	38.544748	109.695   	38.544748	109.695   	
77.205650	85.5689   	0.648258	7.67853e+06	0.648258	24189.6   	38.634689	110.108   	38.634689	110.108   	
77.385500	84.8998   	0.649652	7.61304e+06	0.649652	24215.1   	38.724630	110.524   	38.724630	110.524   	
77.565350	84.238    	0.651047	7.54826e+06	0.651047	24240.8   	38.814571	110.943   	38.814571	110.943   	
77.745200	83.5834   	0.652441	7.48416e+06	0.652441	24266.6   	38.904512	111.364   	38.904512	111.364   	
77.925050	82.936    	0.653836	7.42075e+06	0.653836	24292.4   	38.994453	111.789   	38.994453	111.789   	
78.104900	82.2957   	0.655231	7.35801e+06	0.655231	24318.4   	39.084394	112.217   	39.084394	112.217   	
78.284750	81.6624   	0.656625	7.29593e+06	0.656625	24344.6   	39.174335	112.648   	39.174335	112.648   	
78.464600	81.0359   	0.658020	7.23451e+06	0.658020	24370.8   	39.264276	113.081   	39.264276	113.081   	
78.644450	80.4162   	0.659414	7.17374e+06	0.659414	24397.1   	39.354217	113.518   	39.354217	113.518   	
78.824300	79.8032   	0.660809	7.1136e+06	0.660809	24423.5   	39.444158	113.958   	39.444158	113.958   	
79.004150	79.1969   	0.662203	7.0541e+06	0.662203	24450     	39.534099	114.401   	39.534099	114.401   	
79.184000	78.597    	0.663598	6.99523e+06	0.663598	24476.7   	39.624040	114.847   	39.624040	114.847   	
79.363850	78.0036   	0.664992	6.93696e+06	0.664992	24503.5   	39.713981	115.297   	39.713981	115.297   	
79.543700	77.4165   	0.666387	6.87931e+06	0.666387	24530.3   	39.803922	115.749   	39.803922	115.749   	
79.723550	76.8357   	0.667781	6.82226e+06	0.667781	24557.3   	39.893863	116.205   	39.893863	116.205   	
79.903400	76.2611   	0.669176	6.76579e+06	0.669176	24584.4   	39.983804	116.664   	39.983804	116.664   	
80.083250	75.6926   	0.670570	6.70993e+06	0.670570	24611.6   	40.073745	117.127   	40.073745	117.127   	
80.263100	75.1301   	0.671965	6.65463e+06	0.671965	24639     	40.163686	117.593   	40.163686	117.593   	
80.442950	74.5736   	0.673360	6.5999e+06	0.673360	24666.4   	40.253627	118.062   	40.253627	118.062   	
80.622800	74.0229   	0.674754	6.54574e+06	0.674754	24694     	40.343568	118.534   	40.343568	118.534   	
80.802650	73.4781   	0.676149	6.49214e+06	0.676149	24721.7   	40.433509	119.01    	40.433509	119.01    	
80.982500	72.9389   	0.677543	6.43908e+06	0.677543	24749.5   	40.523450	119.489   	40.523450	119.489   	
81.162350	72.4054   	0.678938	6.38658e+06	0.678938	24777.3   	40.613391	119.972   	40.613391	119.972   	
81.342200	71.8775   	0.680332	6.3346e+06	0.680332	24805.4   	40.703332	120.458   	40.703332	120.458   	
81.522050	71.3551   	0.681727	6.28316e+06	0.681727	24833.5   	40.793273	120.948   	40.793273	120.948   	
81.701900	70.8381   	0.683121	6.23224e+06	0.683121	24861.8   	40.883214	121.441   	40.883214	121.441   	
81.881750	70.3265   	0.684516	6.18184e+06	0.684516	24890.2   	40.973155	121.938   	40.973155	121.938   	
82.061600	69.8202   	0.685910	6.13195e+06	0.685910	24918.7   	41.063096	122.439   	41.063096	122.439   	
82.241450	69.3191   	0.687305	6.08257e+06	0.687305	24947.3   	41.153037	122.943   	41.153037	122.943   	
82.421300	68.8232   	0.688700	6.03368e+06	0.688700	24976     	41.242978	123.451   	41.242978	123.451   	
82.601150	68.3324   	0.690094	5.98529e+06	0.690094	25004.9   	41.332919	123.962   	41.332919	123.962   	
82.781000	67.8466   	0.691489	5.93738e+06	0.691489	25033.9   	41.422860	124.478   	41.422860	124.478   	
82.960850	67.3658   	0.692883	5.88995e+06	0.692883	25063     	41.512801	124.997   	41.512801	124.997   	
83.140700	66.8898   	0.694278	5.84301e+06	0.694278	25092.2   	41.602742	125.52    	41.602742	125.52    	
83.320550	66.4188   	0.695672	5.79653e+06	0.695672	25121.6   	41.692683	126.046   	41.692683	126.046   	
83.500400	65.9525   	0.697067	5.75051e+06	0.697067	25151.1   	41.782624	126.577   	41.782624	126.577   	
83.680250	65.491    	0.698461	5.70495e+06	0.698461	25180.7   	41.872565	127.112   	41.872565	127.112   	
83.860100	65.0341   	0.699856	5.65984e+06	0.699856	25210.4   	41.962506	127.65    	41.962506	127.65    	
84.039950	64.5818   	0.701250	5.61519e+06	0.701250	25240.2   	42.052447	128.193   	42.052447	128.193   	
84.219800	64.1341   	0.702645	5.57098e+06	0.702645	25270.2   	42.142388	128.739   	42.142388	128.739   	
84.399650	63.6909   	0.704039	5.52719e+06	0.704039	25300.3   	42.232329	129.29    	42.232329	129.29    	
84.579500	63.2522   	0.705434	5.48385e+06	0.705434	25330.6   	42.322270	129.845   	42.322270	129.845   	
84.759350	62.8178   	0.706829	5.44093e+06	0.706829	25360.9   	42.412211	130.404   	42.412211	130.404   	
84.939200	62.3878   	0.708223	5.39843e+06	0.708223	25391.4   	42.502152	130.967   	42.502152	130.967   	
85.119050	61.962    	0.709618	5.35635e+06	0.709618	25422.1   	42.592093	131.534   	42.592093	131.534   	
85.298900	61.5405   	0.711012	5.31468e+06	0.711012	25452.8   	42.682034	132.106   	42.682034	132.106   	
85.478750	61.1232   	0.712407	5.27342e+06	0.712407	25483.7   	42.771975	132.682   	42.771975	132.682   	
85.658600	60.7099   	0.713801	5.23256e+06	0.713801	25514.7   	42.861916	133.262   	42.861916	133.262   	
85.838450	60.3008   	0.715196	5.1921e+06	0.715196	25545.9   	42.951857	133.846   	42.951857	133.846   	
86.018300	59.8957   	0.716590	5.15203e+06	0.716590	25577.2   	43.041798	134.435   	43.041798	134.435   	
86.198150	59.4946   	0.717985	5.11235e+06	0.717985	25608.6   	43.131739	135.029   	43.131739	135.029   	
86.378000	59.0974   	0.719379	5.07305e+06	0.719379	25640.1   	43.221680	135.627   	43.221680	135.627   	
86.557850	58.7041   	0.720774	5.03414e+06	0.720774	25671.8   	43.311621	136.229   	43.311621	136.229   	
86.737700	58.3146   	0.722168	4.9956e+06	0.722168	25703.7   	43.401562	136.837   	43.401562	136.837   	
86.917550	57.929    	0.723563	4.95742e+06	0.723563	25735.6   	43.491503	137.448   	43.491503	137.448   	
87.097400	57.547    	0.724958	4.91962e+06	0.724958	25767.7   	43.581444	138.065   	43.581444	138.065   	
87.277250	57.1688   	0.726352	4.88218e+06	0.726352	25800     	43.671385	138.686   	43.671385	138.686   	
