8.13, 5, 0.00, 0.355, 1287.792, 0.569425, 0.038,   32.373893, 1.513,   10.584931, 0.854,   1.636653, 0.048,   1.353757, 0.094,   ,,   ,,   ,,   ,,   
8.13, 6, 0.00, 0.279, 1839.790, 0.494823, 0.118,   52.877695, 2.093,   2.239536, 0.638,   1.136943, 0.060,   1.498151, 0.059,   1.554765, 0.355,   ,,   ,,   0.895245, 0.097,   
8.13, 7, 0.00, 0.366, 1073.394, 0.715578, 0.033,   48.900863, 0.803,   15.620913, 2.322,   1.284340, 0.017,   0.693145, 0.068,   ,,   13.420091, 0.869,   1.598979, 0.020,   ,,   
9.36, 0, 1.00, 512.447, 844.112, ,,   53.878455, 0.031,   9.137218, 0.031,   ,,   ,,   ,,   ,,   ,,   ,,   
9.36, 1, 1.00, 34.041, 754.725, ,,   72.767034, 0.179,   8.988400, 0.034,   0.993690, 0.001,   1.290318, 0.001,   ,,   ,,   ,,   ,,   
9.36, 2, 1.00, 9.154, 510.676, ,,   69.498594, 0.200,   66.609016, 2.334,   1.095874, 0.003,   1.218830, 0.004,   0.105921, 0.002,   ,,   ,,   0.594399, 0.007,   
9.36, 0, 1.00, 270.296, 849.385, ,,   55.022317, 0.024,   8.232331, 0.026,   ,,   ,,   ,,   ,,   ,,   ,,   
9.36, 1, 1.00, 48.053, 819.674, ,,   63.634960, 0.188,   8.127844, 0.031,   1.082212, 0.001,   1.329731, 0.001,   ,,   ,,   ,,   ,,   
9.36, 2, 1.00, 14.723, 627.203, ,,   63.459973, 0.428,   18.855540, 2.014,   1.130920, 0.003,   1.249576, 0.003,   0.290586, 0.026,   ,,   ,,   0.579248, 0.006,   
9.36, 3, 1.00, 32.571, 759.021, ,,   70.160161, 0.062,   8.441197, 0.060,   1.018770, 0.000,   1.297055, 0.001,   ,,   4.480732, 0.278,   0.535786, 0.020,   ,,   
