34.29626584097716, 203.53895727534004
39.010846271116755, 116.18022245718949
44.20395792476379, 78.66005984188737
49.532420563161914, 51.263323746850034
54.634934380241596, 39.802179617357005
64.82839168828522, 35.38380895842358
69.51655684559438, 32.14700310265644
74.75202025898611, 33.79801931802343
79.93312497043743, 33.8209627194437
84.99983626897, 31.567850998697075
89.79671883016005, 31.658695250689604
94.81824036442885, 26.82987990158429
99.70091798530788, 24.04998994627814
109.71317962021672, 14.563118746200837
114.6168148129282, 11.720477823517466
119.3193883008721, 9.887867154991362
124.74390647683569, 7.591810574048443
129.539479189786, 7.665115183092407
134.47389581612643, 7.316806219316653
139.1408850935631, 10.29929280167727
145.05310343071082, 8.947676244948454
149.70415622123332, 9.838535521876398
154.4905599965071, 10.413124818245235

