35.13918610215711, 158.3468971276267
40.46916054934053, 85.75053128523021
45.45891233487737, 45.36653510098013
50.173632743722465, 26.571215593000996
55.37069642712032, 19.86647700541187
65.06848696625747, 23.178446283673583
75.62477991169374, 29.86516684565474
80.9029263844119, 28.687618249904535
85.95118779965878, 25.942079003140908
90.8439652915099, 24.371412312906383
96.0410289749077, 19.586760697453276
101.40693989219096, 14.134102077658738
111.41298949896617, 7.408652195060573
116.29306582634325, 6.305852644026425
121.42445666404831, 5.413820817061453
126.42638505682652, 5.421208639404073
136.26748291211806, 7.576254741261201
141.3578206968785, 8.997637729584794
146.99633798856377, 10.721814619911251
152.1064369621945, 13.148775788284562
156.8392158987278, 14.369749019318187
70.34482758620692, 26.873199220874312
131.49425287356325, 6.584141070323604
